frame_idx,timestamp,A_forehead_R_raw,A_forehead_G_raw,A_forehead_B_raw,A_forehead_R_BPF,A_forehead_G_BPF,A_forehead_B_BPF,A_forehead_R_BPFSG,A_forehead_G_BPFSG,A_forehead_B_BPFSG,A_forehead_rPPG,B_cheek_R_raw,B_cheek_G_raw,B_cheek_B_raw,B_cheek_R_BPF,B_cheek_G_BPF,B_cheek_B_BPF,B_cheek_R_BPFSG,B_cheek_G_BPFSG,B_cheek_B_BPFSG,B_cheek_rPPG,C_combined_R_raw,C_combined_G_raw,C_combined_B_raw,C_combined_R_BPF,C_combined_G_BPF,C_combined_B_BPF,C_combined_R_BPFSG,C_combined_G_BPFSG,C_combined_B_BPFSG,C_combined_rPPG
18,1777867787.521953,186.072233,144.951689,132.273218,0.339533,0.371128,0.670833,0.283072,0.301814,0.624646,-0.235970,158.680321,121.169652,116.523314,-3.121026,-3.742573,-3.605883,-3.150578,-3.765470,-3.628964,-0.103486,167.810958,129.096998,121.773282,-1.967506,-2.371340,-2.180311,-2.006028,-2.409709,-2.211094,-0.051441
19,1777867787.566151,186.296457,144.600739,132.529667,1.092160,1.064401,1.432380,1.143488,1.108739,1.485047,-0.236244,158.440755,121.660252,117.800503,-2.832675,-3.461463,-3.298974,-2.796789,-3.422708,-3.282308,-0.239179,167.725989,129.307081,122.710225,-1.524397,-1.952841,-1.721856,-1.483363,-1.912226,-1.693190,-0.072729
20,1777867787.601212,186.064626,144.490476,132.475057,1.831559,1.752360,2.223765,1.861929,1.797973,2.269695,-0.218451,156.478398,119.253952,114.913462,-2.280208,-2.866674,-2.675521,-2.187044,-2.755160,-2.561078,-0.372255,166.340474,127.666126,120.767327,-0.909619,-1.326996,-1.042426,-0.837386,-1.237449,-0.950820,-0.054766
21,1777867787.640518,184.150563,142.545497,130.244371,2.468280,2.385274,2.977223,2.420468,2.364977,2.964821,-0.190313,156.449519,119.075855,114.345753,-1.388928,-1.863695,-1.589928,-1.270581,-1.706902,-1.395972,-0.452844,165.683200,126.899069,119.645293,-0.103192,-0.447372,-0.067545,-0.040232,-0.349609,0.057626,0.010858
22,1777867787.691805,186.436054,145.045805,132.725624,2.889405,2.866452,3.608631,2.811054,2.804286,3.544395,-0.156388,156.235379,119.174658,114.835485,-0.147472,-0.414839,0.054503,-0.084142,-0.336073,0.158195,-0.455663,166.302271,127.798373,120.798864,0.864821,0.678924,1.239212,0.880923,0.710713,1.286928,0.118359
23,1777867787.745584,181.142949,140.384041,128.796672,3.001437,3.090494,3.986548,2.995065,3.074437,3.953305,-0.118853,158.631823,122.884137,119.467836,1.306793,1.290503,2.044510,1.272515,1.227188,1.977692,-0.377510,166.135531,128.717439,122.577448,1.871674,1.890500,2.691856,1.846699,1.842937,2.636230,0.249148
24,1777867787.785869,180.787071,140.456155,128.004480,2.913524,3.122172,4.138186,2.951565,3.143092,4.157881,-0.080136,158.920565,122.970760,119.278752,2.727244,2.920625,3.995655,2.675652,2.835147,3.912741,-0.235708,166.209400,128.799225,122.187328,2.789338,2.987807,4.043166,2.767623,2.937795,3.994455,0.373174
25,1777867787.817948,179.275409,138.670973,126.136520,2.678806,2.994007,4.112235,2.689601,3.003799,4.144038,-0.042227,157.685926,121.768642,118.267284,3.970278,4.312021,5.735088,3.981496,4.318830,5.763682,-0.066565,164.882420,127.402752,120.890363,3.539787,3.872683,5.194137,3.550864,3.880486,5.223800,0.451212
26,1777867787.836784,177.557709,137.190784,124.284022,2.247989,2.673951,3.897657,2.238468,2.673486,3.909806,-0.008893,157.907778,121.713333,118.219630,5.009672,5.467187,7.263547,5.038375,5.507386,7.312939,0.077124,164.457755,126.872483,120.241094,4.089111,4.536108,6.141584,4.105073,4.562753,6.178561,0.455475
27,1777867787.853469,176.378280,136.238959,123.778536,1.595125,2.139900,3.449035,1.602333,2.151528,3.442366,0.012713,157.956262,122.138523,119.521686,5.753749,6.312110,8.459994,5.721904,6.281094,8.405498,0.162594,164.096935,126.838669,120.940636,4.367541,4.921373,6.789675,4.348713,4.904572,6.751121,0.382116
28,1777867787.872186,172.691529,132.789876,120.125413,0.742998,1.397412,2.715740,0.739243,1.395123,2.692364,0.019024,158.704014,123.335301,120.673790,6.019581,6.640652,9.036643,5.936332,6.557016,8.930078,0.202710,163.366519,126.486826,120.490998,4.260720,4.892906,6.929675,4.203969,4.836385,6.850840,0.198740
29,1777867787.896286,173.650947,133.744186,120.026055,-0.297180,0.445158,1.680569,-0.377920,0.367152,1.610477,0.012485,156.207901,119.902840,116.281481,5.669167,6.309627,8.823658,5.591846,6.243463,8.761261,0.211098,162.022250,124.516622,117.529673,3.680385,4.354804,6.442628,3.601924,4.284693,6.377666,-0.122630
30,1777867787.961470,170.611479,130.867079,116.857905,-1.613139,-0.810177,0.284127,-1.736121,-0.935776,0.179264,-0.001583,155.007797,119.658991,116.096979,4.699522,5.336392,7.860198,4.623616,5.264438,7.796347,0.185846,160.209024,123.395021,116.350621,2.595302,3.287536,5.334841,2.503703,3.197700,5.257319,-0.504905
31,1777867788.040687,167.604651,128.193941,113.907190,-3.164502,-2.347631,-1.450273,-3.261781,-2.453759,-1.556126,-0.016468,153.164596,117.545809,113.737573,3.131502,3.716530,6.119914,3.018948,3.594481,5.992408,0.134743,157.977947,121.095186,113.794112,1.032834,1.695143,3.596518,0.925372,1.578401,3.476230,-0.825265
32,1777867788.073871,164.939620,125.305739,110.819927,-4.764940,-4.002957,-3.393037,-4.790185,-4.035501,-3.462465,-0.025336,149.783017,114.442617,110.034844,1.024359,1.481321,3.596120,0.866714,1.306194,3.396390,0.074117,154.835218,118.063658,110.296539,-0.905407,-0.346772,1.266401,-1.018919,-0.474371,1.110105,-1.000000
33,1777867788.113366,161.060939,121.289406,106.248277,-6.186651,-5.543747,-5.343537,-6.080055,-5.450543,-5.317277,-0.022816,147.208642,111.295432,105.975185,-1.465642,-1.207997,0.447088,-1.593483,-1.372020,0.215852,0.020194,151.826074,114.626757,106.066216,-3.039311,-2.653247,-1.483120,-3.089007,-2.731528,-1.628524,-0.990117
34,1777867788.154076,157.617879,118.175805,102.617453,-7.114617,-6.656804,-6.999946,-6.888041,-6.455832,-6.851694,-0.009252,142.223441,107.195419,102.241106,-4.095391,-4.115330,-3.114718,-4.022067,-4.084180,-3.169996,-0.013423,147.354920,110.855548,102.366555,-5.101800,-4.962488,-4.409794,-4.977392,-4.874731,-4.397229,-0.804751
35,1777867788.207104,157.099914,117.024548,99.382429,-7.296195,-7.095972,-8.059357,-7.080493,-6.899210,-7.848079,0.009875,134.192840,97.474198,89.503457,-6.356260,-6.720453,-6.558289,-6.068519,-6.430439,-6.281689,-0.017602,141.828531,103.990981,92.796448,-6.669572,-6.845626,-7.058645,-6.405844,-6.586696,-6.803819,-0.504528
36,1777867788.257465,158.869294,118.329027,99.177433,-6.754930,-6.846546,-8.356001,-6.680076,-6.766402,-8.205988,0.031123,134.850247,97.696420,87.410617,-7.727934,-8.402663,-9.083693,-7.453531,-8.073409,-8.673216,0.010203,142.856596,104.573955,91.332889,-7.403599,-7.883957,-8.841129,-7.195713,-7.637740,-8.517474,-0.206959
37,1777867788.299406,160.821095,119.910770,100.415888,-5.756904,-6.117888,-7.970127,-5.827683,-6.159044,-7.947094,0.053249,135.023075,97.343830,86.039393,-8.163329,-9.007365,-10.333818,-8.039308,-8.826552,-10.056501,0.061659,143.622415,104.866143,90.831558,-7.361188,-8.044206,-9.545921,-7.302100,-7.937383,-9.353365,-0.004845
38,1777867788.353120,162.518519,120.962532,101.469638,-4.618913,-5.173013,-7.146499,-4.730113,-5.250318,-7.193434,0.074358,135.704444,99.146667,87.536049,-7.880391,-8.741113,-10.456111,-7.864399,-8.700396,-10.368213,0.123679,144.642469,106.418622,92.180579,-6.793231,-7.551747,-9.352907,-6.819637,-7.550370,-9.309953,0.112347
39,1777867788.395761,162.550388,121.587425,101.902024,-3.550244,-4.194897,-6.102270,-3.603941,-4.234364,-6.131692,0.092157,136.744074,99.784444,87.952222,-7.091749,-7.863353,-9.748746,-7.130938,-7.902775,-9.788451,0.190645,145.346179,107.052105,92.602156,-5.911247,-6.640534,-8.533254,-5.955273,-6.679971,-8.569531,0.180599
40,1777867788.414187,162.064463,121.117149,101.744008,-2.579580,-3.242739,-4.938661,-2.604211,-3.266527,-4.955343,0.103963,138.250059,102.247462,90.264817,-6.029080,-6.648082,-8.552513,-6.098538,-6.731793,-8.644307,0.260097,146.188194,108.537357,94.091214,-4.879247,-5.512968,-7.347895,-4.933762,-5.576704,-7.414652,0.212928
41,1777867788.442328,165.081180,123.985788,104.408269,-1.736203,-2.371012,-3.753495,-1.794698,-2.430897,-3.809783,0.106713,138.898519,102.975556,90.234938,-4.897253,-5.350150,-7.166542,-4.969425,-5.440035,-7.248145,0.326628,147.626072,109.978966,94.959382,-3.843570,-4.357104,-6.028860,-3.911182,-4.436989,-6.102024,0.222199
42,1777867788.459919,164.235332,123.565607,104.596330,-1.120873,-1.690558,-2.702018,-1.168942,-1.750549,-2.777769,0.096809,139.510112,103.638523,90.754873,-3.814791,-4.118981,-5.755354,-3.875299,-4.197025,-5.828783,0.383265,147.751852,110.280885,95.368692,-2.916818,-3.309506,-4.737576,-2.973180,-3.381533,-4.811778,0.220946
43,1777867788.478055,164.692767,124.100064,105.452315,-0.711664,-1.208697,-1.857084,-0.693043,-1.213441,-1.897312,0.069088,140.530093,105.069323,92.439571,-2.845584,-3.025232,-4.430770,-2.889074,-3.092129,-4.522548,0.424933,148.584317,111.412903,96.777152,-2.134278,-2.419720,-3.572875,-2.157063,-2.465900,-3.647470,0.222926
44,1777867788.506710,164.692767,124.100064,105.452315,-0.411843,-0.846998,-1.195485,-0.347241,-0.799420,-1.179298,0.019864,140.530093,105.069323,92.439571,-2.014761,-2.107906,-3.303938,-2.017483,-2.124899,-3.359849,0.427855,148.584317,111.412903,96.777152,-1.480455,-1.687603,-2.601120,-1.460735,-1.683073,-2.632999,0.227011
45,1777867788.592844,165.628122,124.856589,106.007967,-0.163584,-0.537871,-0.658235,-0.124123,-0.488906,-0.612738,-0.045529,141.409012,105.621235,92.411358,-1.296579,-1.324694,-2.369567,-1.241051,-1.251243,-2.314547,0.343418,149.482049,112.033019,96.943561,-0.918914,-1.062419,-1.799123,-0.868742,-0.997131,-1.747277,0.216478
46,1777867788.638760,167.766846,126.595463,107.469227,0.002253,-0.275982,-0.215615,-0.029563,-0.275218,-0.189141,-0.112731,141.611550,105.730877,91.967109,-0.649998,-0.587164,-1.516740,-0.582287,-0.476010,-1.396524,0.147194,150.329982,112.685739,97.134482,-0.432581,-0.483436,-1.083031,-0.398046,-0.409079,-0.994063,0.218058
47,1777867788.694325,168.579739,127.734277,108.414420,-0.013384,-0.126289,0.103637,-0.091480,-0.178868,0.074821,-0.165771,143.588093,107.806731,93.907063,-0.069004,0.145684,-0.669651,-0.102238,0.139440,-0.657387,-0.157760,151.918642,114.449246,98.742849,-0.050464,0.055027,-0.411888,-0.098652,0.033337,-0.413318,0.275953
48,1777867788.732877,169.378494,129.172818,110.703862,-0.252314,-0.151484,0.232539,-0.324129,-0.222761,0.156085,-0.192720,146.963085,112.422880,98.411793,0.307004,0.704616,0.012329,0.161756,0.543921,-0.135025,-0.526640,154.434888,118.006193,102.509149,0.120565,0.419249,0.085733,-0.000206,0.288360,-0.037988,0.366244
49,1777867788.783141,169.378494,129.172818,110.703862,-0.673244,-0.357134,0.113028,-0.688405,-0.390499,0.058888,-0.188647,146.963085,112.422880,98.411793,0.302478,0.837913,0.272280,0.214482,0.717137,0.151799,-0.843827,154.434888,118.006193,102.509149,-0.022763,0.439564,0.219196,-0.086481,0.347925,0.120829,0.434865
50,1777867788.809802,169.064815,129.527347,110.927649,-1.159369,-0.663466,-0.200348,-1.095978,-0.622584,-0.178127,-0.157300,144.874938,110.449877,96.704074,0.015311,0.609375,0.155352,0.081656,0.655248,0.187236,-1.000000,152.938230,116.809033,101.445266,-0.376249,0.185095,0.036785,-0.310889,0.229304,0.065448,0.451724
51,1777867788.843590,169.531008,129.532084,110.915375,-1.564256,-0.946888,-0.574335,-1.459850,-0.855912,-0.502278,-0.111035,145.677407,111.069012,97.224198,-0.284808,0.299674,-0.081880,-0.185292,0.390780,-0.008111,-0.950525,153.628608,117.223370,101.787923,-0.711291,-0.115847,-0.246032,-0.610145,-0.024784,-0.172833,0.405792
52,1777867788.873681,170.506294,130.614466,112.070194,-1.798058,-1.105842,-0.905200,-1.734693,-1.049442,-0.859544,-0.064434,148.597222,113.985136,100.058601,-0.534618,-0.008433,-0.360551,-0.511434,0.006905,-0.351436,-0.725492,155.900246,119.528246,104.062466,-0.955764,-0.374236,-0.542101,-0.919187,-0.345211,-0.520806,0.289219
53,1777867788.908219,173.838513,133.945012,114.617474,-1.912602,-1.179862,-1.210563,-1.922848,-1.192369,-1.210961,-0.025470,148.907170,114.394717,100.289057,-0.830917,-0.400813,-0.751293,-0.851473,-0.421550,-0.759935,-0.413069,157.217618,120.911482,105.065196,-1.191478,-0.660496,-0.904383,-1.208598,-0.678490,-0.910277,0.111392
54,1777867788.940571,174.723046,134.386568,114.868149,-2.049168,-1.298623,-1.561267,-2.080656,-1.320425,-1.563079,0.004330,149.987124,114.698368,100.372132,-1.182419,-0.860463,-1.210787,-1.223933,-0.882769,-1.212706,-0.101774,158.232431,121.261101,105.204137,-1.471335,-1.006516,-1.327614,-1.509507,-1.028655,-1.329497,-0.059302
55,1777867788.971331,176.167334,135.761015,116.656208,-2.264499,-1.489795,-1.959125,-2.298786,-1.507053,-1.967050,0.025304,152.219658,117.258797,103.324962,-1.593318,-1.349184,-1.687393,-1.657486,-1.388851,-1.720526,0.130368,160.202217,123.426203,107.768711,-1.817045,-1.396055,-1.777970,-1.871253,-1.428252,-1.802700,-0.159848
56,1777867789.014394,178.289342,137.756916,118.206349,-2.575448,-1.755495,-2.412774,-2.656693,-1.822440,-2.478984,0.038448,152.011459,116.806639,103.076133,-2.080308,-1.871488,-2.205456,-2.113302,-1.897807,-2.248509,0.253318,160.770754,123.790064,108.119538,-2.245355,-1.832823,-2.274562,-2.294432,-1.872684,-2.325334,-0.202218
57,1777867789.049349,180.242177,139.750340,120.594785,-3.042218,-2.162472,-2.982984,-3.160649,-2.271397,-3.097326,0.045470,152.832587,118.165832,104.693230,-2.550602,-2.351763,-2.716880,-2.501632,-2.319400,-2.709116,0.307985,161.969117,125.360668,109.993748,-2.714474,-2.288666,-2.805581,-2.721304,-2.303399,-2.838519,-0.212637
58,1777867789.081557,180.242177,139.750340,120.594785,-3.644931,-2.712018,-3.676325,-3.712803,-2.772986,-3.740185,0.048597,152.832587,118.165832,104.693230,-2.854391,-2.675740,-3.119510,-2.748535,-2.583312,-3.029528,0.329776,161.969117,125.360668,109.993748,-3.117904,-2.687832,-3.305115,-3.069958,-2.646537,-3.266413,-0.198650
59,1777867789.114423,181.374150,140.393878,121.129252,-4.233605,-3.267021,-4.353649,-4.164257,-3.208274,-4.286031,0.050272,155.127898,119.698103,105.598788,-2.888481,-2.739268,-3.278665,-2.818673,-2.660362,-3.177939,0.327536,163.876648,126.596695,110.775609,-3.336856,-2.915186,-3.636993,-3.267201,-2.842999,-3.547303,-0.167081
60,1777867789.189923,179.363480,139.293712,120.147933,-4.532179,-3.583886,-4.749430,-4.367613,-3.452075,-4.608643,0.052858,158.117407,123.017407,109.441605,-2.696062,-2.551027,-3.156018,-2.719831,-2.559560,-3.157086,0.308608,165.199432,128.442842,113.010381,-3.308101,-2.895313,-3.687156,-3.269091,-2.857065,-3.640939,-0.124268
61,1777867789.249570,184.618648,143.412360,124.830965,-4.318176,-3.487275,-4.688151,-4.214122,-3.401859,-4.609941,0.059661,160.484321,125.322469,112.408765,-2.415327,-2.253153,-2.908225,-2.497846,-2.325701,-3.001412,0.277900,168.529097,131.352433,116.549499,-3.049610,-2.664527,-3.501534,-3.069938,-2.684421,-3.537589,-0.075349
62,1777867789.288018,186.812673,145.167058,126.726477,-3.648103,-3.013607,-4.223806,-3.660343,-3.012149,-4.243276,0.070990,162.397661,127.131579,114.004020,-2.132223,-1.946682,-2.666627,-2.207364,-2.016065,-2.755571,0.233700,170.535998,133.143405,118.244839,-2.637517,-2.302324,-3.185687,-2.691690,-2.348093,-3.251472,-0.030954
63,1777867789.346562,190.876680,148.502880,130.622786,-2.668282,-2.259224,-3.463220,-2.706331,-2.284376,-3.502932,0.079854,163.148514,128.236720,115.189815,-1.819929,-1.620569,-2.398516,-1.862585,-1.665194,-2.443718,0.171185,172.391236,134.992107,120.334139,-2.102713,-1.833454,-2.753418,-2.143834,-1.871588,-2.796789,-0.007768
64,1777867789.384991,192.783058,150.554959,132.275207,-1.455573,-1.289987,-2.455269,-1.391444,-1.251402,-2.407838,0.079081,165.320661,130.130460,117.034238,-1.389111,-1.210902,-1.998596,-1.374137,-1.217361,-1.991988,0.095813,174.474793,136.938627,122.114561,-1.411265,-1.237264,-2.150821,-1.379906,-1.228708,-2.130604,-0.011916
65,1777867789.440705,194.686118,152.150901,134.347461,0.012412,-0.110670,-1.157945,0.178135,0.008310,-1.013554,0.066649,166.003963,131.279138,118.471678,-0.747796,-0.649284,-1.366235,-0.594182,-0.542932,-1.236392,0.021063,175.564681,138.236392,123.763606,-0.494393,-0.469746,-1.296805,-0.336743,-0.359185,-1.162113,-0.035992
66,1777867789.489235,198.785422,155.328419,138.091523,1.759861,1.298877,0.470257,1.832376,1.366770,0.571293,0.044236,167.020189,132.008737,119.591027,0.243269,0.176726,-0.376529,0.517121,0.414278,-0.097703,-0.040534,177.608600,139.781964,125.757859,0.748799,0.550776,-0.094267,0.955539,0.731775,0.125295,-0.067819
67,1777867789.534220,205.932406,160.767877,143.643121,3.538273,2.776195,2.271318,3.378491,2.676258,2.201034,0.016437,169.398616,133.359497,120.728050,1.699361,1.410763,1.131265,1.830801,1.567406,1.325653,-0.079392,181.576546,142.495623,128.366407,2.312332,1.865907,1.511283,2.346698,1.937023,1.617447,-0.093908
68,1777867789.585454,210.221037,165.026883,149.713036,4.892545,3.972499,3.872414,4.648866,3.801383,3.707998,-0.009963,179.961866,143.134016,132.544956,3.320734,2.854522,2.935774,3.127779,2.733311,2.808096,-0.090461,190.048257,150.431638,138.267649,3.844671,3.227181,3.247987,3.634808,3.089335,3.108063,-0.102288
69,1777867789.624502,209.685331,164.334091,148.962810,5.621344,4.707147,5.031862,5.523803,4.631819,4.931047,-0.027079,181.747226,144.890319,134.524675,4.472353,3.957507,4.388567,4.178612,3.700666,4.086810,-0.075072,191.059927,151.371576,139.337387,4.855350,4.207387,4.602999,4.627009,4.011050,4.368222,-0.085931
70,1777867789.646099,210.087256,165.965503,152.675933,5.918331,5.096332,5.801344,5.968613,5.113027,5.778053,-0.031991,181.080586,145.945055,136.619391,4.929823,4.454625,5.146464,4.797483,4.291328,4.942792,-0.044197,190.749476,152.618538,141.971572,5.259326,4.668527,5.364757,5.187860,4.565228,5.221213,-0.050718
71,1777867789.678556,212.316116,167.448140,153.805992,5.989797,5.249016,6.225165,6.058315,5.273881,6.246801,-0.029261,181.713695,145.925148,136.183943,4.897598,4.443637,5.287043,4.908002,4.418632,5.258392,-0.010894,191.914502,153.099479,142.057959,5.261665,4.712096,5.599750,5.291439,4.703715,5.587861,-0.011114
72,1777867789.708752,213.570301,168.705995,154.644975,5.878043,5.180861,6.351944,5.908509,5.188849,6.382734,-0.023076,182.265595,146.123904,136.349050,4.557045,4.099092,5.023849,4.598458,4.142586,5.080238,0.021425,192.700497,153.651267,142.447692,4.997378,4.459682,5.466548,5.035142,4.491341,5.514403,0.026195
73,1777867789.745324,214.467485,169.090655,156.923127,5.605373,4.929142,6.256260,5.586683,4.914481,6.227007,-0.014936,183.033210,146.822963,137.920864,4.015668,3.578620,4.541934,4.046922,3.621281,4.577396,0.053062,193.511302,154.245527,144.254952,4.545569,4.028794,5.113376,4.560176,4.052348,5.127267,0.060398
74,1777867789.774573,216.732667,171.057596,158.982612,5.168590,4.513641,5.889956,5.109846,4.479238,5.813837,-0.006230,183.038365,147.395094,138.546541,3.369213,2.977091,3.909357,3.379966,2.988049,3.905452,0.081822,194.269799,155.282595,145.358565,3.969006,3.489274,4.569557,3.956592,3.485112,4.541581,0.089458
75,1777867789.839856,216.346017,170.317534,158.399199,4.539319,3.938806,5.226831,4.502885,3.921279,5.196558,0.001863,184.276900,148.253442,139.237379,2.690775,2.347470,3.181375,2.677710,2.336771,3.175490,0.104639,194.966605,155.608140,145.624652,3.306957,2.877916,3.863193,3.286101,2.864941,3.849180,0.111036
76,1777867789.913794,215.676012,170.384290,157.628393,3.808282,3.289384,4.410083,3.832076,3.305946,4.446092,0.008384,184.470678,148.532254,139.423636,2.007095,1.727263,2.435332,2.021739,1.746288,2.470228,0.117615,194.872456,155.816266,145.491888,2.607491,2.247970,3.093583,2.625185,2.266174,3.128849,0.122538
