frame_idx,timestamp,A_forehead_R_raw,A_forehead_G_raw,A_forehead_B_raw,A_forehead_R_BPF,A_forehead_G_BPF,A_forehead_B_BPF,A_forehead_R_BPFSG,A_forehead_G_BPFSG,A_forehead_B_BPFSG,A_forehead_rPPG,B_cheek_R_raw,B_cheek_G_raw,B_cheek_B_raw,B_cheek_R_BPF,B_cheek_G_BPF,B_cheek_B_BPF,B_cheek_R_BPFSG,B_cheek_G_BPFSG,B_cheek_B_BPFSG,B_cheek_rPPG,C_combined_R_raw,C_combined_G_raw,C_combined_B_raw,C_combined_R_BPF,C_combined_G_BPF,C_combined_B_BPF,C_combined_R_BPFSG,C_combined_G_BPFSG,C_combined_B_BPFSG,C_combined_rPPG
26,1777732245.100002,118.453816,98.913968,87.592509,-2.290944,-0.977656,-0.789861,-2.340303,-1.009243,-0.823953,0.018316,133.145840,122.357891,110.156161,-2.044631,-0.680234,-1.035437,-2.051394,-0.651272,-0.998055,0.075106,128.248499,114.543250,102.634944,-2.126736,-0.779374,-0.953578,-2.147697,-0.770596,-0.940021,0.041363
27,1777732245.133003,115.992647,97.048066,86.026825,-2.494071,-1.290773,-1.011292,-2.510230,-1.298677,-1.023794,0.012652,132.946904,122.916099,111.080186,-1.823860,-0.525623,-0.788880,-1.834310,-0.507262,-0.770810,0.067914,127.295485,114.293422,102.729065,-2.047264,-0.780673,-0.863017,-2.059617,-0.771067,-0.855138,0.035185
28,1777732245.161288,115.992647,97.048066,86.026825,-2.680313,-1.580718,-1.233524,-2.640410,-1.547584,-1.210999,0.007284,132.946904,122.916099,111.080186,-1.627605,-0.367099,-0.535461,-1.634854,-0.385267,-0.562858,0.055183,127.295485,114.293422,102.729065,-1.978508,-0.771639,-0.768148,-1.970039,-0.772706,-0.778905,0.027333
29,1777732245.190352,113.315152,95.042161,84.282345,-2.750485,-1.769936,-1.395605,-2.651663,-1.693364,-1.338742,0.002689,132.405873,124.282911,112.659647,-1.461347,-0.263726,-0.349248,-1.458103,-0.322460,-0.421157,0.037564,126.042299,114.535994,103.200546,-1.891060,-0.765796,-0.698034,-1.855956,-0.779428,-0.727018,0.017671
30,1777732245.225348,113.315152,95.042161,84.282345,-2.592218,-1.773470,-1.428626,-2.514456,-1.713100,-1.386781,-0.000918,132.405873,124.282911,112.659647,-1.314988,-0.292809,-0.317716,-1.310413,-0.335355,-0.365335,0.016393,126.042299,114.535994,103.200546,-1.740731,-0.786363,-0.688019,-1.711761,-0.794603,-0.705817,0.006246
31,1777732245.290600,116.270096,97.274623,85.806996,-2.232601,-1.612730,-1.345298,-2.244222,-1.620465,-1.357364,-0.003514,132.598206,122.277945,110.250953,-1.191362,-0.441058,-0.421087,-1.195476,-0.423756,-0.394664,-0.006450,127.155503,113.943505,102.102967,-1.538442,-0.831615,-0.729157,-1.545058,-0.822659,-0.715564,-0.006580
32,1777732245.312889,116.270096,97.274623,85.806996,-1.838198,-1.415018,-1.239562,-1.891968,-1.457669,-1.269997,-0.005168,132.598206,122.277945,110.250953,-1.106733,-0.604765,-0.532874,-1.114831,-0.575163,-0.495066,-0.028843,127.155503,113.943505,102.102967,-1.350555,-0.874849,-0.768436,-1.373877,-0.869332,-0.753376,-0.020070
33,1777732245.331376,116.296432,97.360158,85.283633,-1.492547,-1.247111,-1.148070,-1.526711,-1.277621,-1.154671,-0.005950,132.540480,123.138003,111.537461,-1.065600,-0.751950,-0.619903,-1.070751,-0.759965,-0.633216,-0.048767,127.125797,114.545388,102.786185,-1.207915,-0.917003,-0.795958,-1.222737,-0.932517,-0.807034,-0.033187
34,1777732245.347980,116.296432,97.360158,85.283633,-1.195854,-1.114567,-1.049797,-1.208494,-1.124888,-1.042159,-0.005859,132.540480,123.138003,111.537461,-1.060925,-0.922426,-0.742604,-1.064155,-0.939541,-0.765068,-0.064596,127.125797,114.545388,102.786185,-1.105901,-0.986473,-0.845002,-1.112268,-1.001323,-0.857432,-0.044745
35,1777732245.401566,116.591495,97.311385,85.733745,-0.948565,-1.014030,-0.944586,-0.954014,-1.014496,-0.947261,-0.004777,132.666640,122.192363,110.246983,-1.085605,-1.106210,-0.892000,-1.089882,-1.093885,-0.870104,-0.075227,127.308259,113.898704,102.075904,-1.039925,-1.075484,-0.909528,-1.044593,-1.067422,-0.895823,-0.053616
36,1777732245.467633,116.591495,97.311385,85.733745,-0.752473,-0.933800,-0.853521,-0.748625,-0.935735,-0.867828,-0.002461,132.666640,122.192363,110.246983,-1.132636,-1.243096,-0.989428,-1.137638,-1.221444,-0.954426,-0.080056,127.308259,113.898704,102.075904,-1.005915,-1.139997,-0.944126,-1.007967,-1.126208,-0.925560,-0.058928
37,1777732245.499580,116.259668,97.645969,86.017429,-0.588568,-0.867785,-0.789537,-0.583168,-0.875808,-0.801584,0.001387,132.721130,122.959133,111.399071,-1.188603,-1.313773,-1.016831,-1.194903,-1.314806,-1.020145,-0.078870,127.233976,114.521412,102.938524,-0.988591,-1.165110,-0.941066,-0.990991,-1.168473,-0.947291,-0.060234
38,1777732245.555362,117.235975,97.582380,85.669662,-0.443303,-0.814296,-0.748542,-0.458025,-0.824600,-0.751839,0.006953,132.851548,123.108437,111.772910,-1.237139,-1.343568,-1.026392,-1.245730,-1.359425,-1.059497,-0.071795,127.646357,114.599751,103.071828,-0.972527,-1.167144,-0.933775,-0.983162,-1.181150,-0.956944,-0.057578
39,1777732245.582200,117.235975,97.582380,85.669662,-0.334175,-0.757856,-0.706727,-0.369751,-0.768771,-0.716509,0.014579,132.851548,123.108437,111.772910,-1.259509,-1.337845,-1.046816,-1.268251,-1.347173,-1.070337,-0.059278,127.646357,114.599751,103.071828,-0.951064,-1.144515,-0.933453,-0.968751,-1.154372,-0.952394,-0.051485
40,1777732245.635215,117.078704,97.589869,86.006536,-0.255603,-0.673205,-0.647796,-0.280018,-0.673910,-0.666526,0.024750,132.819118,123.188003,111.370975,-1.227285,-1.276141,-1.053104,-1.224069,-1.270187,-1.048554,-0.041226,127.572313,114.655292,102.916162,-0.903391,-1.075162,-0.918001,-0.909385,-1.071428,-0.921211,-0.042516
41,1777732245.677828,117.078704,97.589869,86.006536,-0.170923,-0.534658,-0.570771,-0.122134,-0.489714,-0.552608,0.037091,132.819118,123.188003,111.370975,-1.104270,-1.132353,-0.996648,-1.065598,-1.110752,-0.972048,-0.019503,127.572313,114.655292,102.916162,-0.793155,-0.933122,-0.854689,-0.751110,-0.903740,-0.832235,-0.031297
42,1777732245.704204,115.364288,96.998378,84.646526,-0.002574,-0.299736,-0.428959,0.128120,-0.207199,-0.349426,0.050141,132.708978,123.685526,111.718034,-0.849589,-0.888086,-0.845493,-0.774191,-0.855712,-0.813983,-0.000557,126.927415,114.789810,102.694198,-0.567251,-0.691969,-0.706648,-0.473421,-0.639541,-0.659131,-0.019300
43,1777732245.743299,115.364288,96.998378,84.646526,0.365926,0.089401,-0.131242,0.431013,0.124775,-0.071736,0.061888,132.708978,123.685526,111.718034,-0.419026,-0.533581,-0.585224,-0.374116,-0.511845,-0.564599,0.009647,126.927415,114.789810,102.694198,-0.157376,-0.325920,-0.433897,-0.105740,-0.299638,-0.400311,-0.008537
44,1777732245.794098,121.715432,102.020417,88.420586,0.839239,0.543976,0.279669,0.736654,0.453874,0.250404,0.070047,136.763099,125.741902,113.371943,0.123915,-0.098208,-0.234210,0.086549,-0.104359,-0.235914,0.009235,131.747210,117.834740,105.054824,0.362356,0.115853,-0.062917,0.303251,0.081718,-0.073808,-0.000765
45,1777732245.824463,121.715432,102.020417,88.420586,1.110867,0.829029,0.627024,1.007102,0.747165,0.580069,0.072273,136.763099,125.741902,113.371943,0.607749,0.348830,0.155817,0.550519,0.330773,0.145600,-0.000677,131.747210,117.834740,105.054824,0.775455,0.508896,0.312886,0.702713,0.469571,0.290423,0.002777
46,1777732245.840289,118.179330,99.165169,87.892565,1.129882,0.913874,0.845081,1.168938,0.952666,0.845851,0.066414,136.781734,126.736687,114.279489,0.965630,0.765767,0.552375,0.952370,0.757526,0.552437,-0.016648,130.580933,117.546181,105.483848,1.020381,0.815136,0.649944,1.024559,0.822572,0.650242,0.001553
47,1777732245.858363,118.179330,99.165169,87.892565,1.100992,0.971686,0.979201,1.129459,1.006987,0.960153,0.051031,136.781734,126.736687,114.279489,1.234957,1.137481,0.941460,1.233776,1.145596,0.959590,-0.033553,130.580933,117.546181,105.483848,1.190302,1.082216,0.954040,1.199004,1.099393,0.959778,-0.004093
48,1777732245.888133,122.583951,102.928395,90.252812,1.021352,1.002472,0.999042,0.895839,0.914788,0.903263,0.025003,138.358130,127.637504,115.278501,1.411307,1.449355,1.304793,1.380047,1.462596,1.328280,-0.045454,133.100070,119.401134,106.936605,1.281322,1.300394,1.202876,1.218644,1.279993,1.186608,-0.012680
49,1777732245.902477,122.583951,102.928395,90.252812,0.680728,0.832854,0.798702,0.577040,0.748498,0.732391,-0.013710,138.358130,127.637504,115.278501,1.447509,1.686180,1.618743,1.417133,1.672602,1.604945,-0.049752,133.100070,119.401134,106.936605,1.191915,1.401738,1.345396,1.137102,1.364567,1.314094,-0.022171
50,1777732245.968403,115.763244,98.327927,85.786527,0.159474,0.505182,0.448888,0.258957,0.562494,0.513991,-0.063993,137.308531,129.414164,117.692888,1.361648,1.806360,1.819401,1.371613,1.751447,1.747860,-0.048748,130.126769,119.052085,107.057434,0.960923,1.372634,1.362563,1.000728,1.355129,1.336571,-0.030993
51,1777732246.016586,115.763244,98.327927,85.786527,-0.171911,0.277258,0.196155,-0.017157,0.382291,0.302522,-0.116884,137.308531,129.414164,117.692888,1.236540,1.741904,1.802766,1.264223,1.696859,1.742611,-0.044238,130.126769,119.052085,107.057434,0.767056,1.253689,1.267229,0.837097,1.258670,1.262581,-0.037840
52,1777732246.046425,119.602533,100.717593,87.864515,-0.221892,0.222980,0.114893,-0.194060,0.250833,0.150269,-0.160283,137.839009,127.648375,115.437307,1.110051,1.513126,1.582801,1.122515,1.523435,1.594797,-0.036033,131.760184,118.671447,106.246376,0.666070,1.083077,1.093498,0.683656,1.099234,1.113288,-0.041437
53,1777732246.078488,119.602533,100.717593,87.864515,-0.178615,0.231615,0.106685,-0.220494,0.210430,0.088574,-0.185262,137.839009,127.648375,115.437307,0.974759,1.228441,1.291194,0.973388,1.258455,1.326379,-0.024013,131.760184,118.671447,106.246376,0.590301,0.896166,0.896358,0.575427,0.909113,0.913777,-0.040784
54,1777732246.111652,119.204248,100.760485,88.312908,-0.122348,0.250622,0.113046,-0.130791,0.241939,0.092583,-0.187987,137.962539,127.994040,116.023375,0.829718,0.937436,0.982086,0.826708,0.943143,0.980842,-0.005011,131.709775,118.916188,106.786553,0.512362,0.708498,0.692406,0.507541,0.709408,0.684756,-0.034499
55,1777732246.141740,119.204248,100.760485,88.312908,-0.023928,0.286754,0.116708,-0.018856,0.282347,0.102343,-0.170335,137.962539,127.994040,116.023375,0.680986,0.630867,0.632006,0.679370,0.622255,0.611486,0.026160,131.709775,118.916188,106.786553,0.446015,0.516163,0.460240,0.446628,0.508952,0.441772,-0.022597
56,1777732246.173348,120.749246,101.660219,88.631139,0.095362,0.323403,0.103384,0.068264,0.301524,0.087654,-0.139711,137.967688,127.326215,114.905049,0.534621,0.322371,0.258515,0.534101,0.323392,0.256002,0.068281,132.228207,118.770883,106.147079,0.388201,0.322715,0.206805,0.378822,0.316103,0.199886,-0.008615
57,1777732246.208628,120.749246,101.660219,88.631139,0.163879,0.320820,0.062062,0.136727,0.307866,0.053848,-0.106912,137.967688,127.326215,114.905049,0.397108,0.049326,-0.078850,0.400604,0.059368,-0.061249,0.114024,132.228207,118.770883,106.147079,0.319365,0.139824,-0.031880,0.312645,0.142201,-0.022883,0.003906
58,1777732246.236593,119.822085,100.806584,88.159534,0.174322,0.283996,0.002260,0.185181,0.304144,0.009690,-0.079277,137.814544,127.058828,114.289298,0.276800,-0.163168,-0.335233,0.285370,-0.150617,-0.307589,0.155363,131.817058,118.308080,105.579377,0.242641,-0.014113,-0.222735,0.251974,0.000970,-0.201829,0.014150
59,1777732246.266981,119.822085,100.806584,88.159534,0.183628,0.262563,-0.046015,0.200683,0.281619,-0.038320,-0.055778,137.814544,127.058828,114.289298,0.184258,-0.301802,-0.480148,0.189647,-0.284317,-0.450184,0.185351,131.817058,118.308080,105.579377,0.184048,-0.113680,-0.335437,0.193326,-0.095672,-0.312896,0.023353
60,1777732246.304911,120.816812,101.944241,88.517037,0.198647,0.253513,-0.074346,0.182103,0.234971,-0.080319,-0.031721,138.114322,127.014767,114.601858,0.116750,-0.359977,-0.508122,0.111903,-0.338699,-0.483992,0.199584,132.348485,118.657925,105.906918,0.144049,-0.155480,-0.363530,0.135303,-0.147476,-0.349435,0.034061
61,1777732246.332671,120.816812,101.944241,88.517037,0.175964,0.201345,-0.095905,0.140494,0.164781,-0.104255,-0.004585,138.114322,127.014767,114.601858,0.058657,-0.337431,-0.438266,0.049627,-0.331578,-0.433388,0.197624,132.348485,118.657925,105.906918,0.097760,-0.157839,-0.324146,0.079916,-0.166125,-0.323677,0.054852
62,1777732246.368109,120.107162,101.212418,88.116422,0.116079,0.098631,-0.104222,0.101117,0.081888,-0.096871,0.024984,137.912926,128.068266,115.785062,0.006617,-0.262517,-0.312275,0.003528,-0.285062,-0.335658,0.186856,131.977671,119.116317,106.562182,0.043104,-0.142134,-0.242924,0.036057,-0.162746,-0.256063,0.097101
63,1777732246.382891,120.107162,101.212418,88.116422,0.063481,-0.013628,-0.073241,0.102181,0.009798,-0.046354,0.054127,137.912926,128.068266,115.785062,-0.030191,-0.191678,-0.193798,-0.021804,-0.217163,-0.228230,0.178517,131.977671,119.116317,106.562182,0.001033,-0.132328,-0.153612,0.019525,-0.141509,-0.167605,0.157523
64,1777732246.432486,118.888480,100.206291,88.226580,0.075164,-0.087541,0.009501,0.161424,-0.031116,0.043015,0.079095,137.673220,127.449071,115.528483,-0.041950,-0.137242,-0.108098,-0.024645,-0.138780,-0.130144,0.176404,131.411640,118.368144,106.427848,-0.002912,-0.120675,-0.068898,0.037378,-0.102892,-0.072424,0.219117
65,1777732246.478249,118.888480,100.206291,88.226580,0.219601,-0.068930,0.142492,0.258728,-0.037886,0.146181,0.096455,137.673220,127.449071,115.528483,-0.018283,-0.067421,-0.041958,-0.010088,-0.052303,-0.037267,0.177918,131.411640,118.368144,106.427848,0.061012,-0.067924,0.019525,0.079517,-0.047497,0.023882,0.265237
66,1777732246.537217,122.705717,102.401155,90.033230,0.432557,0.012366,0.279452,0.357591,-0.024631,0.233484,0.104313,138.398777,127.551604,114.740156,0.025749,0.031189,0.032346,0.012163,0.046465,0.064389,0.178580,133.167757,119.168121,106.504514,0.161352,0.024914,0.114715,0.127306,0.022767,0.120754,0.283431
67,1777732246.564447,122.705717,102.401155,90.033230,0.517921,0.043058,0.329827,0.424963,-0.012399,0.283826,0.103518,138.398777,127.551604,114.740156,0.049882,0.153057,0.156208,0.031611,0.160848,0.186004,0.171616,133.167757,119.168121,106.504514,0.205895,0.116391,0.214081,0.162728,0.103099,0.218611,0.266030
68,1777732246.602740,120.087418,101.148693,88.596405,0.446280,-0.000402,0.287326,0.440428,-0.013450,0.289019,0.096956,137.953328,128.036765,115.815944,0.044309,0.282193,0.321868,0.040678,0.281267,0.323978,0.148689,131.998025,119.074074,106.742765,0.178299,0.187994,0.310354,0.173928,0.183028,0.312325,0.212180
69,1777732246.627312,120.087418,101.148693,88.596405,0.355228,-0.051430,0.229861,0.404848,-0.023777,0.255084,0.087017,137.953328,128.036765,115.815944,0.029806,0.392026,0.472118,0.037021,0.386991,0.458909,0.101091,131.998025,119.074074,106.742765,0.138280,0.244207,0.391366,0.159630,0.250068,0.390967,0.131759
70,1777732246.654245,120.242783,100.785948,88.844771,0.309721,-0.066171,0.191221,0.350273,-0.025379,0.204471,0.074923,137.891254,128.263390,116.023220,0.017307,0.461990,0.571213,0.024663,0.454062,0.557935,0.021970,132.008430,119.104243,106.963737,0.114779,0.285936,0.444549,0.133200,0.294248,0.440114,0.037276
71,1777732246.693041,120.242783,100.785948,88.844771,0.301035,-0.024249,0.160565,0.316730,-0.002140,0.164436,0.062190,137.891254,128.263390,116.023220,0.007729,0.477546,0.605074,0.009771,0.460943,0.585327,-0.108480,132.008430,119.104243,106.963737,0.105498,0.310281,0.456904,0.112091,0.306582,0.445030,-0.078658
72,1777732246.726455,120.929739,102.092593,88.792756,0.304807,0.050791,0.133886,0.299600,0.035186,0.138975,0.050129,138.025155,128.353328,116.161610,-0.003184,0.427099,0.560638,-0.007607,0.401046,0.529792,-0.302977,132.326683,119.599750,107.038659,0.099480,0.301663,0.418388,0.094795,0.279093,0.399519,-0.222909
73,1777732246.761358,120.929739,102.092593,88.792756,0.281595,0.091833,0.114219,0.256606,0.055619,0.111107,0.038354,138.025155,128.353328,116.161610,-0.024732,0.302185,0.426016,-0.032102,0.286451,0.408573,-0.518972,132.326683,119.599750,107.038659,0.077377,0.232068,0.322083,0.064134,0.209507,0.309417,-0.366542
74,1777732246.803429,121.280796,101.941838,89.249657,0.200028,0.069796,0.090845,0.160385,0.038632,0.072104,0.026163,137.878771,127.099794,114.625754,-0.058761,0.128896,0.232215,-0.064753,0.141881,0.251120,-0.690216,132.346113,118.713808,106.167055,0.027502,0.109196,0.185091,0.010293,0.107465,0.191448,-0.469170
75,1777732246.841505,121.280796,101.941838,89.249657,0.037571,-0.005893,0.039602,0.012028,-0.014717,0.026887,0.013709,137.878771,127.099794,114.625754,-0.099545,-0.032210,0.052987,-0.101126,-0.002819,0.089156,-0.772015,132.346113,118.713808,106.167055,-0.053839,-0.023438,0.048525,-0.063408,-0.006785,0.068400,-0.506687
76,1777732246.857815,119.744856,100.886557,88.401097,-0.178779,-0.101646,-0.029826,-0.166040,-0.081749,-0.016956,0.001475,137.568434,127.018657,114.715306,-0.136772,-0.151488,-0.080927,-0.131840,-0.128758,-0.058862,-0.744129,131.627242,118.307957,105.943903,-0.150774,-0.134874,-0.063893,-0.143240,-0.113088,-0.044893,-0.471409
77,1777732246.872845,119.744856,100.886557,88.401097,-0.372458,-0.160147,-0.073925,-0.338531,-0.129082,-0.052703,-0.009931,137.568434,127.018657,114.715306,-0.155614,-0.230236,-0.181781,-0.145547,-0.234117,-0.193522,-0.612499,131.627242,118.307957,105.943903,-0.227895,-0.206873,-0.145829,-0.209875,-0.199105,-0.146582,-0.372076
