frame_idx,timestamp,A_forehead_R_raw,A_forehead_G_raw,A_forehead_B_raw,A_forehead_R_BPF,A_forehead_G_BPF,A_forehead_B_BPF,A_forehead_R_BPFSG,A_forehead_G_BPFSG,A_forehead_B_BPFSG,A_forehead_rPPG,B_cheek_R_raw,B_cheek_G_raw,B_cheek_B_raw,B_cheek_R_BPF,B_cheek_G_BPF,B_cheek_B_BPF,B_cheek_R_BPFSG,B_cheek_G_BPFSG,B_cheek_B_BPFSG,B_cheek_rPPG,C_combined_R_raw,C_combined_G_raw,C_combined_B_raw,C_combined_R_BPF,C_combined_G_BPF,C_combined_B_BPF,C_combined_R_BPFSG,C_combined_G_BPFSG,C_combined_B_BPFSG,C_combined_rPPG
19,1777724743.036422,152.910819,139.885965,126.967105,-0.203320,-0.118159,-0.126562,-0.208369,-0.121731,-0.151377,0.029475,137.636345,137.771177,124.420242,-0.166094,0.235554,-0.011011,-0.148358,0.235725,0.012216,-0.649150,142.727836,138.476106,125.269196,-0.178503,0.117649,-0.049528,-0.168362,0.116573,-0.042315,-0.158950
20,1777724743.059525,152.910819,139.885965,126.967105,-0.292324,-0.197985,-0.206114,-0.292737,-0.194230,-0.213304,0.062643,137.636345,137.771177,124.420242,-0.266588,0.216146,0.063115,-0.247350,0.207148,0.053254,-0.624853,142.727836,138.476106,125.269196,-0.275167,0.078102,-0.026628,-0.262479,0.073355,-0.035598,-0.111001
21,1777724743.102129,152.590725,139.586683,126.274078,-0.356048,-0.254597,-0.288674,-0.348375,-0.243069,-0.270913,0.092866,138.044486,137.842272,125.323982,-0.312716,0.170443,0.122273,-0.318346,0.153154,0.074525,-0.476946,142.893232,138.423742,125.640681,-0.327160,0.028763,-0.014710,-0.328356,0.021080,-0.040621,-0.059660
22,1777724743.121363,152.590725,139.586683,126.274078,-0.370464,-0.268251,-0.324408,-0.352921,-0.254254,-0.298019,0.122711,138.044486,137.842272,125.323982,-0.334392,0.091156,0.100531,-0.339436,0.084510,0.066441,-0.239842,142.893232,138.423742,125.640681,-0.346416,-0.028646,-0.041115,-0.343931,-0.028412,-0.055046,-0.022270
23,1777724743.169811,152.526516,139.700476,126.501427,-0.319553,-0.233335,-0.295533,-0.293848,-0.222203,-0.278089,0.151747,137.513614,137.166392,124.059681,-0.326622,-0.002671,0.010547,-0.304631,0.013127,0.028564,0.027661,142.517915,138.011086,124.873596,-0.324265,-0.079559,-0.091479,-0.301037,-0.065316,-0.073653,-0.005157
24,1777724743.186141,152.526516,139.700476,126.501427,-0.195659,-0.158434,-0.216574,-0.174193,-0.151755,-0.210471,0.177605,137.513614,137.166392,124.059681,-0.249492,-0.065647,-0.056643,-0.225000,-0.051766,-0.032686,0.251308,142.517915,138.011086,124.873596,-0.231548,-0.096576,-0.109953,-0.208064,-0.085096,-0.091948,0.000089
25,1777724743.248176,153.270346,140.023879,126.930434,-0.019718,-0.059094,-0.108583,-0.016979,-0.058916,-0.112635,0.198320,138.328681,137.490833,124.678056,-0.110657,-0.088833,-0.077706,-0.112463,-0.094882,-0.089256,0.390070,143.309236,138.335182,125.428848,-0.080344,-0.078920,-0.087999,-0.080635,-0.082893,-0.097049,0.000469
26,1777724743.263151,153.270346,140.023879,126.930434,0.158476,0.042100,0.000906,0.139619,0.033065,-0.013299,0.211225,138.328681,137.490833,124.678056,0.034333,-0.099558,-0.097210,0.020995,-0.097583,-0.099518,0.461815,143.309236,138.335182,125.428848,0.075714,-0.052339,-0.064505,0.060536,-0.054034,-0.070779,-0.001704
27,1777724743.305691,153.850352,140.340921,127.233526,0.295030,0.123153,0.089567,0.261158,0.105573,0.069102,0.212531,138.403685,136.907099,123.650590,0.156861,-0.092577,-0.100672,0.151131,-0.060941,-0.053616,0.485907,143.552574,138.051706,124.844902,0.202918,-0.020667,-0.037259,0.187807,-0.005437,-0.012710,-0.003157
28,1777724743.317663,153.850352,140.340921,127.233526,0.351959,0.162580,0.140143,0.328161,0.149837,0.132067,0.197046,138.403685,136.907099,123.650590,0.255041,-0.030143,-0.014835,0.247852,-0.008059,0.022103,0.462637,143.552574,138.051706,124.844902,0.287347,0.034098,0.036825,0.274622,0.044573,0.058758,-0.000239
29,1777724743.374670,153.237336,140.005436,126.782431,0.333926,0.162435,0.162670,0.338027,0.165666,0.178622,0.158009,138.734386,138.063309,125.331199,0.317482,0.062652,0.135362,0.299919,0.036522,0.103935,0.391910,143.568703,138.710685,125.814943,0.322963,0.095913,0.144465,0.312622,0.079570,0.128831,0.010867
30,1777724743.427461,153.237336,140.005436,126.782431,0.287702,0.147976,0.193831,0.301645,0.158957,0.211857,0.086912,138.734386,138.063309,125.331199,0.322925,0.098161,0.226897,0.315968,0.054249,0.178258,0.253925,143.568703,138.710685,125.814943,0.311184,0.114766,0.215875,0.311194,0.089152,0.189458,0.036780
31,1777724743.485646,153.337534,140.075364,127.283790,0.233143,0.129304,0.235028,0.235523,0.134363,0.231755,-0.043130,138.150235,137.461872,124.443306,0.282053,0.052467,0.228851,0.299144,0.032344,0.223423,0.032017,143.212668,138.333036,125.390134,0.265749,0.078079,0.230910,0.277937,0.066351,0.226201,0.077223
32,1777724743.503971,153.337534,140.075364,127.283790,0.162938,0.101173,0.252126,0.156012,0.092651,0.234444,-0.249339,138.150235,137.461872,124.443306,0.237144,-0.034175,0.202650,0.243508,-0.029182,0.217530,-0.228988,143.212668,138.333036,125.390134,0.212409,0.010941,0.219142,0.214343,0.011429,0.223168,0.114851
33,1777724743.531113,153.127872,140.191129,127.193600,0.079605,0.056066,0.231062,0.074487,0.036771,0.216421,-0.482907,138.768530,136.998862,124.695262,0.185827,-0.125628,0.168365,0.155492,-0.108660,0.165702,-0.453460,143.554978,138.062951,125.528042,0.150420,-0.065063,0.189264,0.128490,-0.060183,0.182608,0.132641
34,1777724743.552870,153.127872,140.191129,127.193600,-0.004092,-0.015390,0.178137,-0.000945,-0.024044,0.179219,-0.667601,138.768530,136.998862,124.695262,0.081464,-0.190297,0.104322,0.056796,-0.173532,0.093552,-0.585448,143.554978,138.062951,125.528042,0.052945,-0.131995,0.128927,0.037549,-0.123703,0.122107,0.126183
35,1777724743.578024,152.809631,139.493936,126.747444,-0.072078,-0.093287,0.111596,-0.059560,-0.075210,0.128928,-0.751978,137.514851,137.061812,124.223666,-0.055779,-0.215183,0.014253,-0.032108,-0.205144,0.016122,-0.594334,142.613111,137.872520,125.064925,-0.061212,-0.174551,0.046701,-0.041258,-0.161833,0.053724,0.099682
36,1777724743.603765,152.809631,139.493936,126.747444,-0.104838,-0.128504,0.061484,-0.091117,-0.101878,0.071561,-0.712395,137.514851,137.061812,124.223666,-0.138769,-0.205794,-0.072361,-0.096780,-0.202379,-0.063110,-0.478904,142.613111,137.872520,125.064925,-0.127459,-0.180031,-0.027746,-0.094892,-0.168878,-0.018220,0.063836
37,1777724743.644524,152.963085,139.821516,127.155093,-0.100142,-0.108943,0.026208,-0.093478,-0.096114,0.012803,-0.555588,138.003713,137.248281,124.172511,-0.143534,-0.171503,-0.141194,-0.125512,-0.172952,-0.135887,-0.271481,142.990170,138.106026,125.166705,-0.129070,-0.150649,-0.085393,-0.114834,-0.147339,-0.086324,0.033652
38,1777724743.673671,152.963085,139.821516,127.155093,-0.072880,-0.059631,-0.027056,-0.073544,-0.061098,-0.040951,-0.321143,138.003713,137.248281,124.172511,-0.109356,-0.125336,-0.192876,-0.116018,-0.129071,-0.191048,-0.044732,142.990170,138.106026,125.166705,-0.097197,-0.103434,-0.137602,-0.101860,-0.106413,-0.141016,0.025481
39,1777724743.707861,153.139369,140.119004,126.576003,-0.038692,-0.004610,-0.095700,-0.045444,-0.015316,-0.087505,-0.083660,138.311901,137.369155,124.105915,-0.069201,-0.077118,-0.226985,-0.086826,-0.080972,-0.224477,0.135282,143.254391,138.285771,124.929278,-0.059031,-0.052949,-0.183223,-0.073032,-0.059087,-0.178819,0.043019
40,1777724743.734384,153.139369,140.119004,126.576003,-0.013718,0.033404,-0.141380,-0.025569,0.015401,-0.128143,0.099272,138.311901,137.369155,124.105915,-0.049006,-0.033514,-0.241693,-0.066821,-0.034806,-0.238740,0.261148,143.254391,138.285771,124.929278,-0.037243,-0.011208,-0.208255,-0.053070,-0.018070,-0.201874,0.071935
41,1777724743.771722,153.139011,140.154727,126.839425,-0.007275,0.041531,-0.155707,-0.020623,0.021580,-0.157053,0.235435,138.151111,137.398889,124.175833,-0.056962,0.002733,-0.238983,-0.068515,0.003037,-0.239523,0.343581,143.147078,138.317502,125.063697,-0.040399,0.015666,-0.211224,-0.052551,0.009218,-0.212033,0.098804
42,1777724743.792743,153.139011,140.154727,126.839425,-0.021765,0.016824,-0.160168,-0.025238,0.013770,-0.163712,0.357783,138.151111,137.398889,124.175833,-0.083418,0.032569,-0.224488,-0.084962,0.026275,-0.233451,0.375959,143.147078,138.317502,125.063697,-0.062867,0.027321,-0.203048,-0.065054,0.022106,-0.210205,0.113509
43,1777724743.833701,152.699405,139.495244,126.593817,-0.043310,-0.018277,-0.157325,-0.029688,0.005915,-0.148513,0.477088,137.806518,137.576870,124.291873,-0.111252,0.051832,-0.204131,-0.101015,0.037542,-0.217580,0.350971,142.770814,138.216328,125.059188,-0.088604,0.028462,-0.188529,-0.077239,0.027000,-0.194557,0.106629
44,1777724743.846033,152.699405,139.495244,126.593817,-0.042051,-0.016425,-0.130711,-0.025194,0.007230,-0.122449,0.567466,137.806518,137.576870,124.291873,-0.116171,0.051162,-0.184058,-0.100221,0.049200,-0.178510,0.279947,142.770814,138.216328,125.059188,-0.091464,0.028633,-0.166276,-0.075212,0.035210,-0.159823,0.080693
45,1777724743.922888,152.965887,140.089425,126.998660,-0.013596,0.024197,-0.086571,-0.008632,0.021119,-0.093578,0.594399,137.885764,137.037292,123.766875,-0.088837,0.046930,-0.146164,-0.075289,0.071122,-0.110676,0.189199,142.912472,138.054669,124.844137,-0.063757,0.039353,-0.126300,-0.053070,0.054454,-0.104976,0.046534
46,1777724743.965351,152.965887,140.089425,126.998660,0.020842,0.059812,-0.053869,0.015665,0.044545,-0.065355,0.541916,137.885764,137.037292,123.766875,-0.035094,0.080778,-0.048749,-0.031387,0.104984,-0.023458,0.104912,142.912472,138.054669,124.844137,-0.016449,0.073789,-0.050456,-0.015703,0.084838,-0.037424,0.013809
47,1777724743.991051,153.077851,139.929581,126.844786,0.045472,0.073434,-0.040752,0.036969,0.067039,-0.043424,0.414646,138.284028,137.737083,124.979167,0.027731,0.148826,0.087403,0.018389,0.145832,0.066228,0.048124,143.215302,138.467916,125.601040,0.033645,0.123695,0.044685,0.024583,0.119567,0.029677,-0.011509
48,1777724744.012370,153.077851,139.929581,126.844786,0.050134,0.075113,-0.034547,0.043033,0.076283,-0.033653,0.240778,138.284028,137.737083,124.979167,0.070951,0.201555,0.178937,0.058211,0.182777,0.139652,0.031568,143.215302,138.467916,125.601040,0.064012,0.159407,0.107776,0.053152,0.147279,0.081884,-0.028369
49,1777724744.043970,152.978923,139.918494,126.926170,0.032423,0.069432,-0.030464,0.028337,0.070126,-0.033677,0.061143,138.206944,137.707361,124.594653,0.083156,0.214783,0.199970,0.076220,0.199814,0.182949,0.059453,143.130937,138.444405,125.371825,0.066245,0.166333,0.123158,0.060259,0.156585,0.110740,-0.048058
50,1777724744.066554,152.978923,139.918494,126.926170,-0.002272,0.055365,-0.031776,-0.004958,0.054927,-0.034167,-0.078305,138.206944,137.707361,124.594653,0.070237,0.189996,0.182184,0.067599,0.183203,0.193786,0.112724,143.130937,138.444405,125.371825,0.046067,0.145119,0.110864,0.043413,0.140444,0.117801,-0.088778
51,1777724744.107870,152.862103,139.842228,126.758925,-0.047666,0.033953,-0.032540,-0.048876,0.034786,-0.026415,-0.154162,138.138592,137.489085,124.275845,0.037910,0.134959,0.154633,0.035964,0.133636,0.179441,0.151274,143.046429,138.273466,125.103538,0.009384,0.101290,0.092242,0.007684,0.100686,0.110822,-0.148685
52,1777724744.138158,152.862103,139.842228,126.758925,-0.096516,0.008377,-0.017760,-0.091926,0.010381,-0.004880,-0.184432,138.138592,137.489085,124.275845,-0.008355,0.063679,0.143024,-0.008741,0.064334,0.148088,0.151122,143.046429,138.273466,125.103538,-0.037742,0.045245,0.089429,-0.036469,0.046350,0.097099,-0.205641
53,1777724744.170297,152.670225,139.816587,126.881978,-0.138467,-0.020103,0.017014,-0.126420,-0.019050,0.029234,-0.191989,137.985915,137.297254,124.941620,-0.059957,-0.011268,0.136490,-0.056461,-0.009874,0.106729,0.108950,142.880685,138.137031,125.588406,-0.086127,-0.014213,0.096665,-0.079781,-0.012933,0.080897,-0.239727
54,1777724744.198774,152.670225,139.816587,126.881978,-0.160017,-0.052003,0.065456,-0.151417,-0.055285,0.066266,-0.188176,137.985915,137.297254,124.941620,-0.105080,-0.078589,0.087982,-0.099269,-0.075667,0.065311,0.028109,142.880685,138.137031,125.588406,-0.123392,-0.069727,0.080474,-0.116652,-0.068873,0.065629,-0.240629
55,1777724744.238469,153.004171,139.851920,127.358974,-0.165972,-0.089767,0.108137,-0.171808,-0.097365,0.091557,-0.177506,137.993521,137.113239,123.877113,-0.137374,-0.127410,0.012247,-0.132765,-0.121733,0.033717,-0.086844,142.997071,138.026133,125.037733,-0.146907,-0.114862,0.044210,-0.145780,-0.113611,0.052997,-0.207380
56,1777724744.255607,153.004171,139.851920,127.358974,-0.179167,-0.137472,0.112737,-0.195404,-0.140342,0.091562,-0.156907,137.993521,137.113239,123.877113,-0.155819,-0.147112,-0.014257,-0.156615,-0.140262,0.019311,-0.216970,142.997071,138.026133,125.037733,-0.163602,-0.143899,0.028074,-0.169545,-0.140288,0.043395,-0.150156
57,1777724744.316160,152.976974,139.568348,127.092836,-0.208204,-0.186932,0.073708,-0.222785,-0.179668,0.062852,-0.126575,138.146736,137.113125,124.444444,-0.164000,-0.133556,0.025376,-0.171533,-0.127400,0.032395,-0.314397,143.090149,137.931533,125.327242,-0.178735,-0.151348,0.041487,-0.188617,-0.144822,0.042547,-0.088245
58,1777724744.330682,152.976974,139.568348,127.092836,-0.247117,-0.217591,0.012394,-0.244193,-0.212585,0.014459,-0.091466,138.146736,137.113125,124.444444,-0.169879,-0.089065,0.088199,-0.176763,-0.084004,0.080762,-0.344520,143.090149,137.931533,125.327242,-0.195625,-0.131907,0.062931,-0.199240,-0.126864,0.058661,-0.033521
59,1777724744.380211,152.546436,139.796712,126.768127,-0.273839,-0.226328,-0.047655,-0.249246,-0.232869,-0.035388,-0.056512,137.983732,137.231197,124.370704,-0.169073,-0.020111,0.153223,-0.167318,-0.016906,0.153617,-0.310868,142.837967,138.086369,125.169845,-0.203995,-0.088850,0.086264,-0.194627,-0.088894,0.090616,0.016835
60,1777724744.433228,152.546436,139.796712,126.768127,-0.250556,-0.227323,-0.080928,-0.233354,-0.231055,-0.066229,-0.024824,137.983732,137.231197,124.370704,-0.144947,0.062553,0.221574,-0.134905,0.062200,0.226475,-0.229167,142.837967,138.086369,125.169845,-0.180150,-0.034072,0.120740,-0.167721,-0.035552,0.128907,0.064060
61,1777724744.493083,153.340400,139.508528,126.870005,-0.182519,-0.215007,-0.077527,-0.195164,-0.202406,-0.066379,0.002900,138.015069,137.418333,124.604306,-0.087251,0.145465,0.282270,-0.072972,0.140003,0.278053,-0.119702,143.123513,138.115065,125.359539,-0.119007,0.025308,0.162338,-0.113703,0.025867,0.163242,0.102876
62,1777724744.507940,153.340400,139.508528,126.870005,-0.118059,-0.164213,-0.043211,-0.134965,-0.148644,-0.036127,0.026272,138.015069,137.418333,124.604306,0.007405,0.212257,0.312047,0.018980,0.204344,0.293530,-0.011297,143.123513,138.115065,125.359539,-0.034416,0.086767,0.193628,-0.032335,0.086681,0.183644,0.127582
63,1777724744.534821,153.040153,139.974549,127.130714,-0.065185,-0.076191,0.010269,-0.058885,-0.073881,0.011559,0.044453,138.445938,137.373382,124.603571,0.127752,0.254253,0.294876,0.130313,0.247854,0.268444,0.063150,143.310677,138.240437,125.445952,0.063440,0.144105,0.200007,0.067247,0.140609,0.182816,0.133528
64,1777724744.560549,153.040153,139.974549,127.130714,0.008181,0.021068,0.065264,0.023322,0.014869,0.055188,0.056794,138.445938,137.373382,124.603571,0.247517,0.270246,0.222210,0.240993,0.269038,0.212556,0.091058,143.310677,138.240437,125.445952,0.167738,0.187187,0.169894,0.168436,0.184315,0.160100,0.118943
65,1777724744.579758,153.542505,140.163984,127.454225,0.105439,0.109684,0.101775,0.108445,0.103941,0.079909,0.062891,138.782330,137.145611,123.608764,0.342901,0.264488,0.120376,0.329520,0.268957,0.143569,0.090550,143.702389,138.151735,124.890584,0.263747,0.212886,0.114176,0.255828,0.213951,0.122349,0.089701
66,1777724744.604618,153.542505,140.163984,127.454225,0.200693,0.181716,0.097640,0.197001,0.177102,0.083327,0.062620,138.782330,137.145611,123.608764,0.392419,0.246447,0.050336,0.378775,0.249114,0.079223,0.078373,143.702389,138.151735,124.890584,0.328510,0.224870,0.066104,0.318184,0.225110,0.080591,0.056636
67,1777724744.653159,153.703471,140.298793,126.903924,0.279504,0.230868,0.062233,0.279659,0.225491,0.070954,0.056260,138.659411,137.141699,123.909233,0.389822,0.216115,0.025208,0.382169,0.211997,0.031749,0.061334,143.674098,138.194063,124.907463,0.353049,0.221033,0.037550,0.347999,0.216495,0.044817,0.024899
68,1777724744.681146,153.703471,140.298793,126.903924,0.338629,0.252163,0.036222,0.338583,0.248270,0.053247,0.045132,138.659411,137.141699,123.909233,0.343929,0.164133,0.010384,0.344909,0.160206,0.003304,0.046427,143.674098,138.194063,124.907463,0.342162,0.193476,0.018996,0.342801,0.189561,0.019952,-0.003703
69,1777724744.714523,154.016084,140.226697,127.090552,0.368026,0.247155,0.033350,0.358780,0.246998,0.041287,0.030886,138.400073,136.801458,123.756560,0.266904,0.092201,-0.013101,0.274706,0.093680,-0.020105,0.036517,143.605410,137.943204,124.867891,0.300611,0.143853,0.002382,0.302731,0.144786,0.000359,-0.025244
70,1777724744.736919,154.016084,140.226697,127.090552,0.350720,0.223734,0.040224,0.332961,0.224660,0.040409,0.011957,138.400073,136.801458,123.756560,0.174229,0.013400,-0.047914,0.175846,0.012186,-0.059715,0.029818,143.605410,137.943204,124.867891,0.233059,0.083511,-0.018535,0.228218,0.083011,-0.026340,-0.037225
71,1777724744.763498,154.016084,140.226697,127.090552,0.279602,0.186008,0.049571,0.262510,0.185420,0.045123,-0.013428,138.400073,136.801458,123.756560,0.070726,-0.071749,-0.101735,0.054735,-0.079308,-0.119133,0.022523,143.605410,137.943204,124.867891,0.140351,0.014170,-0.051300,0.123994,0.008935,-0.064381,-0.040063
72,1777724744.791532,153.822948,140.188197,127.284701,0.164623,0.135722,0.053499,0.158713,0.133712,0.044316,-0.040831,138.667027,136.598052,123.602814,-0.058424,-0.167501,-0.181321,-0.075984,-0.171434,-0.183184,0.010313,143.719001,137.794767,124.830110,0.015925,-0.066426,-0.103048,0.002249,-0.069719,-0.107351,-0.035787
73,1777724744.844657,153.413640,140.125031,127.123672,0.036455,0.077284,0.042739,0.045742,0.075081,0.035234,-0.063255,137.742922,136.277849,122.913786,-0.204425,-0.258674,-0.261985,-0.198112,-0.254258,-0.239841,-0.010468,142.966495,137.560243,124.317081,-0.124132,-0.146688,-0.160410,-0.116827,-0.144479,-0.148149,-0.027309
74,1777724744.858375,153.413640,140.125031,127.123672,-0.067326,0.015255,0.020706,-0.045447,0.016326,0.024352,-0.075999,137.742922,136.277849,122.913786,-0.315212,-0.324881,-0.298690,-0.290981,-0.318115,-0.285467,-0.041781,142.966495,137.560243,124.317081,-0.232584,-0.211502,-0.192225,-0.209137,-0.206635,-0.182194,-0.017877
75,1777724744.926890,153.211630,139.925531,126.872531,-0.124348,-0.042765,0.000945,-0.096656,-0.036607,0.015148,-0.076817,137.702958,136.127465,123.400915,-0.360247,-0.357900,-0.293119,-0.337484,-0.351585,-0.310146,-0.081915,142.872515,137.393487,124.558121,-0.281614,-0.252855,-0.195098,-0.257208,-0.246592,-0.201714,-0.010460
76,1777724744.969006,153.211630,139.925531,126.872531,-0.120483,-0.084552,-0.000001,-0.109922,-0.080168,0.005809,-0.066136,137.702958,136.127465,123.400915,-0.340108,-0.354211,-0.287902,-0.329591,-0.345602,-0.298221,-0.126720,142.872515,137.393487,124.558121,-0.266900,-0.264325,-0.191935,-0.256368,-0.257124,-0.196878,-0.005587
