frame_idx,timestamp,A_forehead_R_raw,A_forehead_G_raw,A_forehead_B_raw,A_forehead_R_BPF,A_forehead_G_BPF,A_forehead_B_BPF,A_forehead_R_BPFSG,A_forehead_G_BPFSG,A_forehead_B_BPFSG,A_forehead_rPPG,B_cheek_R_raw,B_cheek_G_raw,B_cheek_B_raw,B_cheek_R_BPF,B_cheek_G_BPF,B_cheek_B_BPF,B_cheek_R_BPFSG,B_cheek_G_BPFSG,B_cheek_B_BPFSG,B_cheek_rPPG,C_combined_R_raw,C_combined_G_raw,C_combined_B_raw,C_combined_R_BPF,C_combined_G_BPF,C_combined_B_BPF,C_combined_R_BPFSG,C_combined_G_BPFSG,C_combined_B_BPFSG,C_combined_rPPG
10,1777724791.661575,152.162234,140.653875,125.867021,0.979784,0.736012,0.618272,0.870577,0.657019,0.553788,-0.038970,134.781313,134.916234,119.474242,1.441378,0.994559,0.953742,1.310932,0.897812,0.873216,0.009526,140.574953,136.828781,121.605169,1.287514,0.908376,0.841918,1.164147,0.817548,0.766740,0.001145
11,1777724791.690194,152.162234,140.653875,125.867021,1.369651,1.112157,1.121519,1.294221,1.062755,1.059996,-0.028709,134.781313,134.916234,119.474242,1.821366,1.274725,1.186682,1.791020,1.283690,1.223924,0.009810,140.574953,136.828781,121.605169,1.670794,1.220536,1.164961,1.625420,1.210045,1.169282,0.000794
12,1777724791.704532,151.448830,140.364401,126.309211,1.463615,1.263886,1.391740,1.442394,1.251462,1.344266,-0.014731,133.755019,134.186744,118.928424,1.898306,1.366734,1.286887,1.936781,1.426736,1.364358,0.009712,139.652956,136.245963,121.388686,1.753409,1.332452,1.321838,1.771985,1.368311,1.357661,0.000522
13,1777724791.728713,151.448830,140.364401,126.309211,1.373777,1.265902,1.450952,1.400816,1.283365,1.443111,-0.002504,133.755019,134.186744,118.928424,1.829633,1.392890,1.357577,1.885242,1.440237,1.404450,0.009311,139.652956,136.245963,121.388686,1.677681,1.350561,1.388702,1.723767,1.387946,1.417337,0.000269
14,1777724791.756097,150.787990,140.114031,125.357075,1.205320,1.186895,1.367016,1.262678,1.221408,1.409311,0.003977,134.339865,135.419554,120.535754,1.706247,1.397932,1.417138,1.741693,1.399475,1.402404,0.008737,139.822574,136.984380,122.142861,1.539271,1.327586,1.400431,1.582022,1.340119,1.404706,-0.000040
15,1777724791.801976,150.787990,140.114031,125.357075,1.054113,1.087552,1.251261,1.098291,1.112480,1.288885,0.005436,134.339865,135.419554,120.535754,1.550382,1.347558,1.398088,1.560224,1.334693,1.366481,0.007935,139.822574,136.984380,122.142861,1.384959,1.260890,1.349146,1.406247,1.260622,1.340616,-0.000449
16,1777724791.836576,151.879293,140.829380,126.441191,0.944680,0.986408,1.133836,0.945867,0.984128,1.121815,0.003649,134.972187,135.287665,120.130673,1.371460,1.247732,1.296782,1.364658,1.257021,1.297654,0.006768,140.607889,137.134904,122.234179,1.229200,1.160624,1.242467,1.225061,1.166056,1.239041,-0.000980
17,1777724791.861251,151.879293,140.829380,126.441191,0.830567,0.860006,0.963664,0.813357,0.846550,0.939445,-0.000614,134.972187,135.287665,120.130673,1.166922,1.144862,1.173648,1.160217,1.167103,1.200595,0.005152,140.607889,137.134904,122.234179,1.054803,1.049910,1.103654,1.044597,1.060252,1.113545,-0.001636
18,1777724791.898446,151.821985,140.698687,125.674764,0.699635,0.708745,0.749001,0.694393,0.704366,0.757689,-0.006487,134.913944,135.788944,120.329789,0.949819,1.054103,1.059089,0.954970,1.067592,1.086644,0.003040,140.549957,137.425525,122.111447,0.866425,0.938984,0.955726,0.868111,0.946517,0.976992,-0.002394
19,1777724791.909789,151.821985,140.698687,125.674764,0.575221,0.557756,0.558401,0.579645,0.563093,0.582058,-0.013014,134.913944,135.788944,120.329789,0.749884,0.959648,0.953471,0.763310,0.961049,0.965346,0.000426,140.549957,137.425525,122.111447,0.691663,0.825684,0.821781,0.702088,0.828397,0.837583,-0.003216
20,1777724791.962771,151.937608,140.592167,125.913763,0.469375,0.426296,0.418669,0.472418,0.436111,0.428514,-0.019154,135.033220,136.165315,120.942524,0.583326,0.842789,0.834706,0.595674,0.832316,0.821523,-0.002957,140.668016,137.640932,122.599604,0.545342,0.703958,0.696027,0.554588,0.700248,0.690520,-0.004120
21,1777724791.974972,151.937608,140.592167,125.913763,0.383398,0.328254,0.315430,0.386675,0.340727,0.318626,-0.023794,135.033220,136.165315,120.942524,0.453779,0.683125,0.659631,0.455700,0.656030,0.623442,-0.007443,140.668016,137.640932,122.599604,0.430319,0.564835,0.544897,0.432692,0.550929,0.521837,-0.004805
22,1777724792.025798,151.866938,140.600939,125.759204,0.321327,0.269446,0.244302,0.329710,0.282085,0.254514,-0.025745,135.341229,136.194836,120.865628,0.352975,0.467870,0.405339,0.343542,0.430669,0.359575,-0.012626,140.849799,137.663537,122.496820,0.342426,0.401729,0.351660,0.338931,0.381141,0.324554,-0.004505
23,1777724792.036078,151.866938,140.600939,125.759204,0.290429,0.248135,0.211746,0.299712,0.251429,0.219865,-0.023768,135.341229,136.194836,120.865628,0.261896,0.193350,0.071076,0.258693,0.184583,0.049820,-0.017596,140.849799,137.663537,122.496820,0.271407,0.211611,0.117966,0.272366,0.206865,0.106502,-0.002881
24,1777724792.090773,152.047492,140.942249,126.091185,0.285865,0.247769,0.204078,0.290226,0.237034,0.198713,-0.016662,134.991342,134.726912,119.284343,0.182154,-0.092440,-0.290960,0.196770,-0.050368,-0.265019,-0.021556,140.676725,136.798691,121.553291,0.216724,0.020963,-0.125947,0.227922,0.045433,-0.110442,-0.000304
25,1777724792.104120,152.047492,140.942249,126.091185,0.291046,0.237613,0.188094,0.290458,0.228554,0.178635,-0.000560,134.991342,134.726912,119.284343,0.136585,-0.289279,-0.574755,0.148418,-0.251139,-0.535512,-0.023904,140.676725,136.798691,121.553291,0.188072,-0.113648,-0.320472,0.195765,-0.091242,-0.297463,0.002544
26,1777724792.174012,152.170466,140.606003,125.913754,0.289133,0.209563,0.147509,0.283326,0.213956,0.141738,0.027673,135.483236,135.617857,119.385641,0.115810,-0.382765,-0.734350,0.105079,-0.393263,-0.712466,-0.024290,141.045646,137.280572,121.561679,0.173584,-0.185322,-0.440397,0.164494,-0.190857,-0.427731,0.004857
27,1777724792.186910,152.170466,140.606003,125.913754,0.263481,0.178455,0.083536,0.249625,0.180750,0.069055,0.061848,135.483236,135.617857,119.385641,0.078826,-0.443343,-0.783154,0.060660,-0.454416,-0.759976,-0.022691,141.045646,137.280572,121.561679,0.140378,-0.236077,-0.494257,0.123648,-0.242694,-0.483633,0.005876
28,1777724792.234740,152.142092,140.798852,125.915816,0.201472,0.138909,-0.009362,0.179564,0.124264,-0.038365,0.091009,135.131050,134.752624,119.287974,0.014305,-0.477226,-0.725500,0.008215,-0.443532,-0.685617,-0.019598,140.801397,136.768033,121.497255,0.076694,-0.271848,-0.486788,0.065331,-0.254267,-0.469866,0.005114
29,1777724792.246012,152.142092,140.798852,125.915816,0.095054,0.065706,-0.142869,0.077449,0.048866,-0.156760,0.106972,135.131050,134.752624,119.287974,-0.058820,-0.425793,-0.556176,-0.056959,-0.398508,-0.539340,-0.015500,140.801397,136.768033,121.497255,-0.007529,-0.261960,-0.418407,-0.012156,-0.249383,-0.411813,0.002894
30,1777724792.319159,151.372992,140.164566,124.668273,-0.037619,-0.036959,-0.282976,-0.034913,-0.036803,-0.254374,0.105234,134.999502,136.267108,121.051501,-0.129318,-0.314159,-0.334266,-0.128299,-0.349071,-0.378469,-0.010168,140.457332,137.566261,122.257092,-0.098751,-0.221759,-0.317169,-0.097170,-0.244982,-0.337104,0.000253
31,1777724792.360926,151.372992,140.164566,124.668273,-0.151958,-0.135086,-0.350028,-0.124215,-0.121039,-0.302312,0.085612,134.999502,136.267108,121.051501,-0.193464,-0.250819,-0.182646,-0.191338,-0.308422,-0.250069,-0.003099,140.457332,137.566261,122.257092,-0.179629,-0.212241,-0.238440,-0.168964,-0.245961,-0.267484,-0.002001
32,1777724792.385561,150.874371,139.899031,124.995093,-0.213259,-0.207663,-0.320473,-0.170004,-0.191076,-0.289974,0.052932,134.785915,135.479366,120.545211,-0.243887,-0.258758,-0.139063,-0.237522,-0.280152,-0.178089,0.006667,140.148734,136.952588,122.028505,-0.233678,-0.241726,-0.199533,-0.215016,-0.250460,-0.215384,-0.003384
33,1777724792.410413,150.874371,139.899031,124.995093,-0.196893,-0.246573,-0.227078,-0.175560,-0.238877,-0.231944,0.018021,134.785915,135.479366,120.545211,-0.269324,-0.275240,-0.156117,-0.265899,-0.252804,-0.153727,0.018704,140.148734,136.952588,122.028505,-0.245180,-0.265685,-0.179771,-0.235786,-0.248162,-0.179799,-0.003145
34,1777724792.428580,151.939970,140.107523,125.826241,-0.134606,-0.260068,-0.120121,-0.162637,-0.267751,-0.159608,-0.009362,134.921861,134.983405,119.745743,-0.269942,-0.245836,-0.173248,-0.275581,-0.197721,-0.135266,0.029114,140.594564,136.691445,121.772576,-0.224830,-0.250580,-0.155539,-0.237933,-0.221065,-0.143380,-0.000712
35,1777724792.450547,151.939970,140.107523,125.826241,-0.113716,-0.272247,-0.066606,-0.160252,-0.288387,-0.104962,-0.028332,134.921861,134.983405,119.745743,-0.257154,-0.125868,-0.118363,-0.264003,-0.087540,-0.069281,0.034203,140.594564,136.691445,121.772576,-0.209341,-0.174661,-0.101110,-0.229419,-0.154489,-0.081175,0.003332
36,1777724792.495444,151.333333,139.917223,125.037929,-0.159913,-0.291228,-0.073542,-0.184525,-0.303346,-0.077695,-0.040902,134.722578,136.090909,120.332978,-0.228926,0.071425,0.030453,-0.225315,0.075117,0.066438,0.033077,140.259496,137.366347,121.901295,-0.205921,-0.049459,-0.004212,-0.211719,-0.051037,0.018394,0.007697
37,1777724792.513053,151.333333,139.917223,125.037929,-0.236665,-0.308819,-0.088117,-0.229988,-0.303881,-0.064345,-0.047767,134.722578,136.090909,120.332978,-0.169926,0.274433,0.243916,-0.151992,0.258409,0.253563,0.026761,140.259496,137.366347,121.901295,-0.192172,0.080016,0.133238,-0.177991,0.070979,0.147594,0.011246
38,1777724792.569815,150.640716,139.451145,124.841983,-0.302372,-0.305003,-0.077851,-0.271875,-0.279797,-0.048577,-0.050103,134.741062,136.524959,121.535341,-0.071839,0.434829,0.468784,-0.045570,0.417395,0.446664,0.017707,140.040947,137.500354,122.637555,-0.148683,0.188218,0.286573,-0.121005,0.184998,0.281584,0.013152
39,1777724792.584760,150.640716,139.451145,124.841983,-0.311020,-0.248383,-0.031428,-0.280402,-0.226806,-0.023185,-0.049521,134.741062,136.524959,121.535341,0.065981,0.527531,0.627881,0.078215,0.507847,0.589486,0.009358,140.040947,137.500354,122.637555,-0.059686,0.268893,0.408111,-0.041324,0.262963,0.385262,0.013015
40,1777724792.634416,151.107903,140.119934,125.526849,-0.257358,-0.147302,0.030643,-0.247943,-0.151499,0.007074,-0.047614,135.683261,136.733766,121.686147,0.210681,0.534347,0.680018,0.190011,0.507357,0.643591,0.005730,140.824808,137.862489,122.966381,0.054668,0.307131,0.463560,0.044026,0.287738,0.431418,0.010967
41,1777724792.660325,151.107903,140.119934,125.526849,-0.176992,-0.049996,0.056291,-0.190736,-0.069581,0.032075,-0.045114,135.683261,136.733766,121.686147,0.295888,0.443844,0.620058,0.255943,0.419994,0.599778,0.006928,140.824808,137.862489,122.966381,0.138262,0.279231,0.432136,0.107050,0.256802,0.410544,0.007342
42,1777724792.697640,151.487462,140.158181,124.876140,-0.101358,0.018877,0.041789,-0.127529,0.002749,0.045921,-0.041903,135.541053,136.051010,120.954545,0.294027,0.275331,0.472676,0.260084,0.268637,0.474926,0.007846,140.856523,137.420067,122.261744,0.162232,0.189847,0.329047,0.130880,0.180008,0.331925,0.002324
43,1777724792.708380,151.487462,140.158181,124.876140,-0.057390,0.058265,0.031678,-0.069182,0.055660,0.048967,-0.037620,135.541053,136.051010,120.954545,0.216516,0.078943,0.292072,0.212344,0.090033,0.304037,0.005712,140.856523,137.420067,122.261744,0.125214,0.072050,0.205274,0.118502,0.078575,0.219013,-0.003513
44,1777724792.766264,150.913516,139.904868,125.038547,-0.036475,0.078198,0.041152,-0.017406,0.089636,0.049169,-0.032056,134.553777,135.438185,120.637573,0.104935,-0.098818,0.115315,0.138356,-0.074665,0.125879,0.001860,140.007024,136.927079,122.104564,0.057798,-0.039812,0.090594,0.086436,-0.019898,0.100309,-0.009007
45,1777724792.806198,150.913516,139.904868,125.038547,0.004991,0.099232,0.055693,0.030382,0.110817,0.056177,-0.025576,134.553777,135.438185,120.637573,0.030376,-0.215028,-0.037451,0.065864,-0.190729,-0.026033,-0.001493,140.007024,136.927079,122.104564,0.021914,-0.110274,-0.006403,0.054036,-0.090214,0.001370,-0.013040
46,1777724792.873177,151.527482,140.214919,125.046479,0.068017,0.121293,0.065840,0.068822,0.119319,0.066376,-0.018295,135.172741,135.583309,120.355612,0.004986,-0.254802,-0.148835,0.008073,-0.239860,-0.131967,-0.002111,140.624321,137.127179,121.919235,0.025996,-0.129437,-0.077276,0.028323,-0.120134,-0.065853,-0.015001
47,1777724792.889049,151.527482,140.214919,125.046479,0.110701,0.123541,0.067363,0.083731,0.108987,0.065085,-0.009475,135.172741,135.583309,120.355612,-0.017857,-0.230900,-0.203617,-0.038712,-0.222551,-0.188168,0.001391,140.624321,137.127179,121.919235,0.024995,-0.112753,-0.113290,0.002103,-0.112038,-0.103750,-0.014970
48,1777724792.918125,151.740944,140.229847,125.186862,0.105493,0.095343,0.051100,0.067326,0.078219,0.040318,0.001003,135.155612,135.851968,120.629155,-0.062257,-0.160510,-0.206917,-0.084850,-0.157218,-0.203579,0.008597,140.684056,137.311261,122.148390,-0.006341,-0.075226,-0.120911,-0.034125,-0.078739,-0.122280,-0.013858
49,1777724792.944762,151.740944,140.229847,125.186862,0.039687,0.036571,0.003216,0.027640,0.034192,-0.012980,0.012303,135.155612,135.851968,120.629155,-0.128943,-0.064920,-0.183660,-0.136978,-0.073967,-0.196053,0.015726,140.684056,137.311261,122.148390,-0.072733,-0.031090,-0.121368,-0.082105,-0.037914,-0.135028,-0.013616
50,1777724792.968376,150.613544,139.670102,124.943565,-0.050725,-0.032253,-0.075927,-0.015877,-0.012861,-0.088980,0.023108,134.616338,136.307887,120.870493,-0.198989,0.028327,-0.156927,-0.186966,0.005479,-0.178678,0.010599,139.948740,137.428625,122.228184,-0.149568,0.008133,-0.129927,-0.129936,-0.000634,-0.148779,-0.016122
51,1777724792.996589,150.613544,139.670102,124.943565,-0.081626,-0.070135,-0.171439,-0.042540,-0.054735,-0.170210,0.031647,134.616338,136.307887,120.870493,-0.233884,0.085553,-0.147459,-0.216507,0.073868,-0.153698,-0.018370,139.948740,137.428625,122.228184,-0.183131,0.033657,-0.155452,-0.158518,0.031000,-0.159202,-0.022761
52,1777724793.032840,151.446429,140.165116,124.364814,-0.039986,-0.074264,-0.255492,-0.038196,-0.083651,-0.235335,0.034598,134.786172,135.758856,120.264760,-0.219951,0.109669,-0.144253,-0.211230,0.125854,-0.121381,-0.064140,140.339591,137.227609,121.631445,-0.159963,0.048358,-0.181333,-0.153552,0.056019,-0.159365,-0.034771
53,1777724793.054872,151.446429,140.165116,124.364814,0.015981,-0.079827,-0.287440,0.000548,-0.092313,-0.266417,0.028520,134.786172,135.758856,120.264760,-0.168491,0.139680,-0.104955,-0.165564,0.154363,-0.085157,-0.108108,140.339591,137.227609,121.631445,-0.107000,0.066511,-0.165784,-0.110193,0.072137,-0.145577,-0.051225
54,1777724793.100113,151.310724,139.732765,124.711638,0.062385,-0.088454,-0.259260,0.058711,-0.079752,-0.253319,0.015071,134.911438,136.382416,121.028027,-0.088746,0.171936,-0.035929,-0.085605,0.156262,-0.049007,-0.134024,140.377867,137.499199,122.255897,-0.038369,0.085139,-0.110373,-0.037500,0.077591,-0.117111,-0.068857
55,1777724793.114978,151.310724,139.732765,124.711638,0.109952,-0.068136,-0.195554,0.111038,-0.050527,-0.195826,0.000003,134.911438,136.382416,121.028027,0.012005,0.160024,0.007648,0.013496,0.133235,-0.016578,-0.130815,140.377867,137.499199,122.255897,0.044654,0.083970,-0.060086,0.046010,0.071981,-0.076327,-0.083743
56,1777724793.164896,151.568769,140.075988,124.799899,0.154930,-0.014662,-0.110917,0.148013,-0.008261,-0.107038,-0.011824,135.196176,135.849423,120.648124,0.120830,0.098727,0.012252,0.117907,0.090936,0.006616,-0.094614,140.653707,137.258278,122.032049,0.132197,0.060931,-0.028804,0.127942,0.057870,-0.031269,-0.091793
57,1777724793.185738,151.568769,140.075988,124.799899,0.178856,0.048118,-0.009967,0.175816,0.042338,-0.009306,-0.017343,135.196176,135.849423,120.648124,0.218808,0.024265,0.006092,0.217022,0.040754,0.016897,-0.030764,140.653707,137.258278,122.032049,0.205490,0.032216,0.000739,0.203287,0.041282,0.008163,-0.089127
58,1777724793.241135,151.278242,140.292173,125.235182,0.182292,0.100708,0.090645,0.192329,0.089313,0.079745,-0.015058,135.247376,135.479009,120.609621,0.294782,-0.033247,0.005457,0.296033,-0.004331,0.017414,0.042781,140.590998,137.083397,122.151475,0.257285,0.011405,0.033853,0.261465,0.026884,0.038191,-0.072552
59,1777724793.253171,151.278242,140.292173,125.235182,0.184642,0.128084,0.162008,0.185731,0.118302,0.150456,-0.005611,135.247376,135.479009,120.609621,0.344994,-0.050136,0.014287,0.337415,-0.038021,0.013574,0.109970,140.590998,137.083397,122.151475,0.291543,0.009270,0.063527,0.286853,0.014087,0.059201,-0.040564
60,1777724793.316380,151.722194,140.166582,125.090434,0.177925,0.127394,0.196042,0.155268,0.123819,0.194319,0.007482,135.525437,136.170481,120.908892,0.356271,-0.041438,0.024199,0.333635,-0.063560,0.008038,0.163578,140.924356,137.502515,122.302739,0.296823,0.014839,0.081480,0.274179,-0.001101,0.070132,0.013993
61,1777724793.365702,151.722194,140.166582,125.090434,0.126990,0.107849,0.205233,0.113693,0.109697,0.204756,0.019450,135.525437,136.170481,120.908892,0.306056,-0.060346,0.014660,0.290562,-0.087918,0.003652,0.187998,140.924356,137.502515,122.302739,0.246367,-0.004281,0.078184,0.231606,-0.022046,0.070687,0.093954
62,1777724793.383078,150.808994,140.053002,125.203113,0.044978,0.077874,0.192240,0.069054,0.082513,0.184767,0.027641,134.752312,135.524399,120.388747,0.208437,-0.111385,-0.005325,0.219593,-0.113142,0.006101,0.173182,140.104539,137.033933,121.993536,0.153951,-0.048299,0.060530,0.169413,-0.047924,0.065656,0.176170
63,1777724793.407660,150.808994,140.053002,125.203113,-0.006695,0.045005,0.149751,0.020464,0.048382,0.145675,0.031798,134.752312,135.524399,120.388747,0.114100,-0.150147,0.002595,0.133640,-0.133536,0.021963,0.127693,140.104539,137.033933,121.993536,0.073835,-0.085096,0.051647,0.095915,-0.072897,0.063200,0.230443
64,1777724793.434717,151.498239,140.089034,124.834381,-0.024806,0.010991,0.087072,-0.032804,0.010087,0.096166,0.032808,134.862143,135.463508,120.661901,0.040752,-0.152608,0.047787,0.046088,-0.135608,0.057003,0.064197,140.407508,137.005350,122.052728,0.018900,-0.098075,0.060882,0.019791,-0.087043,0.070057,0.241298
65,1777724793.458215,151.498239,140.089034,124.834381,-0.064056,-0.028030,0.030158,-0.091148,-0.032556,0.039947,0.032205,134.862143,135.463508,120.661901,-0.026717,-0.115544,0.110304,-0.033109,-0.106004,0.112070,-0.004640,140.407508,137.005350,122.052728,-0.039163,-0.086372,0.083589,-0.052455,-0.081521,0.088029,0.206561
66,1777724793.501514,151.149617,140.039659,125.040647,-0.141441,-0.072811,-0.016273,-0.159468,-0.078836,-0.019858,0.031650,134.716176,135.723787,120.816119,-0.094778,-0.047218,0.173594,-0.102513,-0.045461,0.174434,-0.065214,140.193990,137.162411,122.224295,-0.110332,-0.055749,0.110305,-0.121498,-0.056586,0.109670,0.136149
67,1777724793.523146,151.149617,140.039659,125.040647,-0.235487,-0.120705,-0.068473,-0.239651,-0.125123,-0.080147,0.032478,134.716176,135.723787,120.816119,-0.160595,0.032600,0.224535,-0.164886,0.032171,0.221251,-0.099346,140.193990,137.162411,122.224295,-0.185559,-0.018502,0.126866,-0.189807,-0.020260,0.120785,0.051014
68,1777724793.581299,150.715004,139.836462,124.860017,-0.320182,-0.162990,-0.128647,-0.312121,-0.161660,-0.135956,0.035184,134.437113,135.872042,121.077887,-0.215992,0.108127,0.245306,-0.213778,0.107020,0.231285,-0.096463,139.863077,137.193515,122.338597,-0.250722,0.017754,0.120655,-0.246559,0.017460,0.108871,-0.018100
69,1777724793.610721,150.715004,139.836462,124.860017,-0.365060,-0.184779,-0.184526,-0.342802,-0.174555,-0.178651,0.038495,134.437113,135.872042,121.077887,-0.247226,0.167457,0.213543,-0.235170,0.157718,0.190579,-0.068818,139.863077,137.193515,122.338597,-0.286504,0.050045,0.080853,-0.271047,0.046960,0.067503,-0.052713
70,1777724793.643724,150.518275,139.704800,124.549586,-0.346999,-0.173168,-0.218438,-0.312553,-0.154514,-0.198472,0.037369,134.248212,136.130982,120.860905,-0.242928,0.194450,0.123694,-0.222725,0.172307,0.100074,-0.030189,139.671566,137.322255,122.090465,-0.277618,0.071911,0.009650,-0.252668,0.063366,0.000558,-0.062426
71,1777724793.667338,150.518275,139.704800,124.549586,-0.250577,-0.117455,-0.207422,-0.226152,-0.101701,-0.189984,0.025352,134.248212,136.130982,120.860905,-0.194213,0.168779,-0.012601,-0.182491,0.152454,-0.021430,0.012274,139.671566,137.322255,122.090465,-0.213001,0.073368,-0.077541,-0.197045,0.067736,-0.077615,-0.060472
72,1777724793.705364,151.512602,140.220040,125.064739,-0.102541,-0.029997,-0.157634,-0.110600,-0.029911,-0.158515,0.000804,134.829563,135.482643,119.962584,-0.119162,0.102531,-0.158999,-0.130148,0.109763,-0.140870,0.045724,140.390576,137.061775,121.663302,-0.113622,0.058355,-0.158544,-0.123632,0.063205,-0.146751,-0.052092
73,1777724793.717312,151.512602,140.220040,125.064739,0.028273,0.053754,-0.104253,-0.006757,0.036753,-0.118665,-0.033756,134.829563,135.482643,119.962584,-0.062637,0.040044,-0.254542,-0.085700,0.061327,-0.220767,0.055942,140.390576,137.061775,121.663302,-0.032334,0.044614,-0.204445,-0.059386,0.053136,-0.186733,-0.041765
74,1777724793.770314,151.829351,140.536469,125.227993,0.098357,0.105737,-0.068925,0.056680,0.079748,-0.085031,-0.071379,134.736378,135.464362,119.943733,-0.044133,0.002410,-0.269896,-0.062065,0.019289,-0.238478,0.033894,140.434036,137.155064,121.705153,0.003364,0.036853,-0.202906,-0.022484,0.039442,-0.187329,-0.033006
75,1777724793.830760,151.829351,140.536469,125.227993,0.089852,0.105498,-0.059524,0.075199,0.093606,-0.065913,-0.099783,134.736378,135.464362,119.943733,-0.057610,-0.012688,-0.207526,-0.059645,-0.014580,-0.194453,-0.017429,140.434036,137.155064,121.705153,-0.008456,0.026707,-0.158192,-0.014697,0.021482,-0.151607,-0.028057
76,1777724793.877589,150.871345,139.938840,124.989279,0.031816,0.065853,-0.068391,0.061139,0.082254,-0.060162,-0.109655,134.311042,135.824722,120.674583,-0.083980,-0.021707,-0.096895,-0.067666,-0.043783,-0.110356,-0.085879,139.831143,137.196095,122.112815,-0.045381,0.007480,-0.087394,-0.024731,-0.001771,-0.093625,-0.027526
