frame_idx,timestamp,A_forehead_R_raw,A_forehead_G_raw,A_forehead_B_raw,A_forehead_R_BPF,A_forehead_G_BPF,A_forehead_B_BPF,A_forehead_R_BPFSG,A_forehead_G_BPFSG,A_forehead_B_BPFSG,A_forehead_rPPG,B_cheek_R_raw,B_cheek_G_raw,B_cheek_B_raw,B_cheek_R_BPF,B_cheek_G_BPF,B_cheek_B_BPF,B_cheek_R_BPFSG,B_cheek_G_BPFSG,B_cheek_B_BPFSG,B_cheek_rPPG,C_combined_R_raw,C_combined_G_raw,C_combined_B_raw,C_combined_R_BPF,C_combined_G_BPF,C_combined_B_BPF,C_combined_R_BPFSG,C_combined_G_BPFSG,C_combined_B_BPFSG,C_combined_rPPG
12,1777731268.665277,112.495251,94.192096,82.453278,-0.107374,-0.194729,0.003693,-0.024316,-0.123598,0.055676,-0.420360,141.549070,121.275018,105.862096,0.092983,-1.319355,-1.553396,0.084797,-1.365081,-1.612523,-0.181800,131.864463,112.247377,98.059157,0.026198,-0.944480,-1.034366,0.048426,-0.951254,-1.056456,0.010619
13,1777731268.711092,113.030079,94.983150,82.760000,-0.536316,-0.459767,-0.251327,-0.508523,-0.446328,-0.228606,-0.450124,141.334596,120.222673,104.143308,0.014326,-1.224279,-1.435609,0.017140,-1.202576,-1.391102,-0.162869,131.899757,111.809499,97.015539,-0.169221,-0.969442,-1.040848,-0.158081,-0.950493,-1.003603,0.012240
14,1777731268.727787,113.030079,94.983150,82.760000,-0.811170,-0.626991,-0.413987,-0.843562,-0.673707,-0.415564,-0.435225,141.334596,120.222673,104.143308,-0.054431,-1.042439,-1.199748,-0.052575,-0.989148,-1.108323,-0.098701,131.899757,111.809499,97.015539,-0.306677,-0.903956,-0.937828,-0.316238,-0.884001,-0.877404,0.013435
15,1777731268.775247,114.008095,96.000000,82.866190,-0.997543,-0.766820,-0.506719,-1.022903,-0.803279,-0.511703,-0.374581,141.675956,121.154131,105.323503,-0.116143,-0.748055,-0.806171,-0.123722,-0.722488,-0.776299,0.009669,132.453336,112.769420,97.837732,-0.409943,-0.754310,-0.706354,-0.423449,-0.749418,-0.688100,0.013139
16,1777731268.855492,112.253983,94.041360,82.829504,-1.111228,-0.884390,-0.542604,-1.069666,-0.848320,-0.542315,-0.274796,141.410200,121.943645,106.999737,-0.183803,-0.409878,-0.374055,-0.190735,-0.413276,-0.419952,0.118057,131.691461,112.642883,98.942992,-0.492945,-0.568049,-0.430238,-0.483712,-0.558291,-0.460740,0.010695
17,1777731268.873517,112.253983,94.041360,82.829504,-1.065868,-0.874213,-0.527696,-1.015243,-0.819814,-0.526438,-0.137813,141.410200,121.943645,106.999737,-0.247815,-0.087581,-0.035632,-0.247919,-0.105718,-0.094119,0.173098,131.691461,112.642883,98.942992,-0.520500,-0.349792,-0.199654,-0.503693,-0.343750,-0.238225,0.003482
18,1777731268.920483,114.132857,95.623968,83.079048,-0.866283,-0.718029,-0.472085,-0.886779,-0.720892,-0.472673,0.074176,141.352273,123.221591,107.333694,-0.292640,0.178273,0.171936,-0.289237,0.141498,0.138151,0.150397,132.279134,114.022383,99.248812,-0.483854,-0.120494,-0.042738,-0.488418,-0.145965,-0.065457,-0.011077
19,1777731268.938661,114.132857,95.623968,83.079048,-0.643436,-0.521579,-0.393483,-0.702095,-0.555387,-0.394219,0.381978,141.352273,123.221591,107.333694,-0.308930,0.331993,0.263258,-0.303435,0.291400,0.249634,0.054020,132.279134,114.022383,99.248812,-0.420432,0.047469,0.044345,-0.436321,0.009138,0.035016,-0.029715
20,1777731268.956660,114.132857,95.623968,83.079048,-0.456001,-0.330390,-0.298054,-0.474964,-0.338995,-0.308704,0.704577,141.352273,123.221591,107.333694,-0.288156,0.365319,0.266958,-0.278646,0.340655,0.259727,-0.087390,132.279134,114.022383,99.248812,-0.344104,0.133416,0.078621,-0.344086,0.114105,0.070250,-0.045917
21,1777731268.983392,113.505556,95.625238,83.510476,-0.267934,-0.129900,-0.196133,-0.231906,-0.111309,-0.221543,0.931510,141.455898,123.084145,107.425144,-0.226416,0.321460,0.220947,-0.214196,0.316231,0.217307,-0.228152,132.139117,113.931176,99.453588,-0.240256,0.171007,0.081921,-0.220100,0.173717,0.071023,-0.054802
22,1777731268.999645,113.505556,95.625238,83.510476,-0.017673,0.096473,-0.111485,0.010180,0.094174,-0.120860,1.000000,141.455898,123.084145,107.425144,-0.122642,0.248158,0.159432,-0.119841,0.268051,0.176414,-0.312699,132.139117,113.931176,99.453588,-0.087652,0.197596,0.069126,-0.076501,0.210092,0.077322,-0.053726
23,1777731269.046134,114.942396,96.773206,82.734694,0.283021,0.324695,-0.023047,0.256645,0.276644,0.008856,0.892832,142.041250,122.721542,107.123378,0.007490,0.199739,0.129488,-0.006190,0.245130,0.175935,-0.314323,133.008298,114.072097,98.993817,0.099334,0.241391,0.078643,0.081421,0.255635,0.120242,-0.042587
24,1777731269.064628,114.942396,96.773206,82.734694,0.547631,0.489206,0.133867,0.509717,0.453376,0.171004,0.637494,142.041250,122.721542,107.123378,0.131274,0.236068,0.190147,0.118415,0.272088,0.230037,-0.260835,133.008298,114.072097,98.993817,0.270060,0.320448,0.171387,0.248849,0.332517,0.210360,-0.024166
25,1777731269.110993,114.254127,95.391746,83.663333,0.764275,0.613963,0.361501,0.761105,0.645373,0.355791,0.305290,141.839827,124.037789,108.612013,0.244122,0.353439,0.333222,0.246725,0.348297,0.328425,-0.189485,132.644594,114.489108,100.295786,0.417507,0.440280,0.342649,0.418185,0.447322,0.337547,-0.004919
26,1777731269.129081,114.254127,95.391746,83.663333,0.994179,0.810590,0.598486,1.008619,0.871365,0.554654,0.008835,141.839827,124.037789,108.612013,0.368821,0.484417,0.483123,0.375057,0.458206,0.447450,-0.120769,132.644594,114.489108,100.295786,0.577273,0.593141,0.521577,0.586244,0.595926,0.483185,0.009372
27,1777731269.195988,114.520960,95.933760,84.152320,1.258809,1.115878,0.796270,1.271345,1.144096,0.767093,-0.176919,142.177234,124.255191,109.209677,0.506922,0.597771,0.593399,0.506647,0.579630,0.560353,-0.065515,132.958476,114.814714,100.857225,0.757551,0.770473,0.661022,0.761546,0.767785,0.629266,0.018742
28,1777731269.258240,114.037120,96.386240,82.771840,1.554841,1.473242,0.967944,1.576789,1.462641,0.999157,-0.274875,141.958287,124.190768,108.763534,0.645607,0.700731,0.662892,0.647486,0.694944,0.649226,-0.025094,132.651231,114.922592,100.099636,0.948685,0.958235,0.764576,0.957254,0.950843,0.765870,0.025088
29,1777731269.276470,114.037120,96.386240,82.771840,1.895855,1.819895,1.188228,1.928700,1.800554,1.256155,-0.322590,141.958287,124.190768,108.763534,0.788247,0.806629,0.724558,0.797357,0.810224,0.729574,0.004054,132.651231,114.922592,100.099636,1.157450,1.144384,0.879115,1.174471,1.140334,0.905101,0.029093
30,1777731269.294804,114.037120,96.386240,82.771840,2.275424,2.118322,1.491888,2.302446,2.116256,1.530144,-0.331759,141.958287,124.190768,108.763534,0.937753,0.929201,0.812280,0.948889,0.949535,0.843014,0.026195,132.651231,114.922592,100.099636,1.383643,1.325575,1.038816,1.400074,1.338442,1.072057,0.031275
31,1777731269.318017,114.308800,95.801920,83.945440,2.645740,2.356420,1.812034,2.652968,2.373240,1.789909,-0.313606,141.997683,123.942065,108.335465,1.082075,1.082558,0.953430,1.090478,1.123705,1.015143,0.044361,132.768055,114.562017,100.205457,1.603297,1.507179,1.239631,1.611308,1.540216,1.273398,0.031962
32,1777731269.331816,114.308800,95.801920,83.945440,2.933514,2.529637,2.029011,2.917419,2.542330,1.980739,-0.278161,141.997683,123.942065,108.335465,1.201286,1.282205,1.183326,1.204202,1.318663,1.235434,0.059862,132.768055,114.562017,100.205457,1.778695,1.698015,1.465221,1.775274,1.726552,1.483869,0.031291
33,1777731269.386421,114.120635,95.634762,83.242381,3.065494,2.603799,2.080089,3.032144,2.596003,2.048844,-0.233771,142.030213,124.950036,109.985209,1.268778,1.489957,1.454078,1.262962,1.491099,1.449370,0.072538,132.727020,115.178278,101.070933,1.867683,1.861237,1.662748,1.852689,1.859400,1.649195,0.029207
34,1777731269.401691,114.120635,95.634762,83.242381,2.968546,2.514865,1.959732,2.948327,2.503764,1.966180,-0.186701,142.030213,124.950036,109.985209,1.251187,1.613633,1.634345,1.236716,1.576070,1.573798,0.082080,132.727020,115.178278,101.070933,1.823640,1.914044,1.742807,1.807253,1.885301,1.704592,0.025475
35,1777731269.450305,112.209406,94.346814,81.743873,2.615755,2.224966,1.680941,2.621964,2.221805,1.713400,-0.141233,141.657654,125.270014,110.435130,1.123044,1.577419,1.627796,1.101664,1.516001,1.543429,0.085524,131.841572,114.962281,100.871377,1.620615,1.793268,1.645511,1.608430,1.751269,1.600086,0.019730
36,1777731269.470540,112.209406,94.346814,81.743873,2.027894,1.724112,1.275726,1.991718,1.682872,1.256437,-0.100286,141.657654,125.270014,110.435130,0.867634,1.323174,1.374613,0.839332,1.271912,1.325092,0.075985,131.841572,114.962281,100.871377,1.254387,1.456820,1.341651,1.223461,1.408898,1.302207,0.011561
37,1777731269.514966,111.252000,93.387040,81.946560,1.180092,0.980998,0.707344,1.025812,0.847232,0.579249,-0.065684,140.581201,123.413144,107.957731,0.489007,0.865328,0.914710,0.449898,0.838837,0.921958,0.049930,130.804801,113.404443,99.287341,0.719369,0.903885,0.845588,0.641869,0.841635,0.807722,0.000505
38,1777731269.534539,111.252000,93.387040,81.946560,0.006702,-0.052566,-0.125779,-0.192507,-0.220905,-0.266447,-0.038263,140.581201,123.413144,107.957731,0.013673,0.292260,0.388373,-0.026241,0.267558,0.389079,0.009973,130.804801,113.404443,99.287341,0.011350,0.177318,0.216989,-0.081663,0.104737,0.170570,-0.013938
39,1777731269.593207,107.164160,89.974720,77.903360,-1.445523,-1.336088,-1.171553,-1.456523,-1.349179,-1.158556,-0.018114,139.218113,122.703189,108.428068,-0.522331,-0.351245,-0.173518,-0.514278,-0.352668,-0.188754,-0.038190,128.533462,111.793699,98.253165,-0.830062,-0.679526,-0.506197,-0.828359,-0.684839,-0.512021,-0.032207
40,1777731269.659716,100.651298,84.384563,74.892418,-2.778810,-2.535409,-2.112730,-2.508242,-2.318635,-1.941893,-0.004751,137.341562,120.299614,105.690357,-1.004370,-0.975736,-0.749278,-0.930738,-0.925865,-0.728398,-0.087207,125.111474,108.327930,95.424377,-1.595850,-1.495627,-1.203762,-1.456572,-1.390121,-1.132896,-0.054566
41,1777731269.673050,100.651298,84.384563,74.892418,-3.502333,-3.231878,-2.663513,-3.168149,-2.966395,-2.487163,0.002797,137.341562,120.299614,105.690357,-1.297406,-1.429583,-1.201476,-1.215325,-1.364688,-1.152622,-0.129100,125.111474,108.327930,95.424377,-2.032381,-2.030348,-1.688822,-1.866266,-1.898590,-1.597469,-0.080964
42,1777731269.690643,100.651298,84.384563,74.892418,-3.500286,-3.323656,-2.785357,-3.401652,-3.240708,-2.735733,0.005961,137.341562,120.299614,105.690357,-1.379987,-1.669929,-1.471603,-1.347426,-1.606069,-1.398499,-0.156527,125.111474,108.327930,95.424377,-2.086753,-2.221171,-1.909521,-2.032168,-2.150949,-1.844243,-0.110871
43,1777731269.719507,106.080907,88.230057,77.238185,-3.077837,-3.039131,-2.623799,-3.269696,-3.170702,-2.702613,0.006306,138.172807,119.906360,104.818531,-1.323881,-1.721478,-1.564275,-1.343828,-1.648966,-1.459009,-0.167219,127.475507,109.347592,95.625082,-1.908533,-2.160696,-1.917449,-1.985784,-2.156212,-1.873544,-0.143060
44,1777731269.737723,106.080907,88.230057,77.238185,-2.720673,-2.730836,-2.396303,-2.902158,-2.852580,-2.461435,0.005076,138.172807,119.906360,104.818531,-1.224666,-1.588583,-1.447809,-1.255683,-1.571392,-1.411351,-0.164101,127.475507,109.347592,95.625082,-1.723335,-1.969334,-1.763974,-1.804508,-1.998454,-1.761379,-0.175396
45,1777731269.784537,101.266117,84.973388,75.452774,-2.526428,-2.477871,-2.156731,-2.482972,-2.435505,-2.119419,0.003252,137.962005,122.834717,108.737016,-1.132740,-1.386900,-1.255897,-1.149118,-1.484091,-1.377096,-0.148468,125.730042,110.214274,97.642268,-1.597303,-1.750557,-1.556175,-1.593736,-1.801229,-1.624537,-0.204739
46,1777731269.802692,101.266117,84.973388,75.452774,-2.204398,-2.085798,-1.795402,-2.154562,-2.043086,-1.771404,0.001651,137.962005,122.834717,108.737016,-1.052565,-1.341001,-1.284573,-1.072419,-1.471760,-1.454906,-0.119973,125.730042,110.214274,97.642268,-1.436510,-1.589266,-1.454849,-1.433134,-1.662202,-1.560406,-0.226827
47,1777731269.850636,104.899672,88.220106,78.221540,-1.750234,-1.578019,-1.352904,-1.889133,-1.682513,-1.441018,0.000444,138.225502,121.254664,106.590791,-0.997133,-1.500790,-1.598903,-1.031494,-1.559584,-1.675417,-0.079692,127.116892,110.243145,97.134374,-1.248167,-1.526533,-1.516903,-1.317374,-1.600560,-1.597284,-0.236178
48,1777731269.864884,104.899672,88.220106,78.221540,-1.448342,-1.197869,-1.021478,-1.531304,-1.274365,-1.091326,-0.000883,138.225502,121.254664,106.590791,-0.988156,-1.740395,-2.030912,-0.998051,-1.710390,-1.993262,-0.029783,127.116892,110.243145,97.134374,-1.141551,-1.559553,-1.694434,-1.175802,-1.565048,-1.692617,-0.226086
49,1777731269.929709,98.599483,84.158915,75.467054,-1.213006,-0.913894,-0.784130,-0.998352,-0.785428,-0.704088,-0.002528,137.104568,120.008765,104.911605,-0.989712,-1.932925,-2.414547,-0.944639,-1.847380,-2.310219,0.026905,124.269540,108.058815,95.096755,-1.064143,-1.593248,-1.871075,-0.962543,-1.493396,-1.774842,-0.188749
50,1777731269.943572,98.599483,84.158915,75.467054,-0.592987,-0.423444,-0.417458,-0.324356,-0.253127,-0.295795,-0.004076,137.104568,120.008765,104.911605,-0.909347,-1.952431,-2.587410,-0.859020,-1.892946,-2.522721,0.087272,124.269540,108.058815,95.096755,-0.803894,-1.442769,-1.864093,-0.680798,-1.346339,-1.780413,-0.115552
51,1777731269.990043,105.399146,88.781671,78.633199,0.394450,0.267734,0.093143,0.399899,0.264350,0.106361,-0.004877,138.601479,122.275880,107.572922,-0.743093,-1.789256,-2.530512,-0.743004,-1.803305,-2.560729,0.148227,127.534035,111.111143,97.926348,-0.363912,-1.103593,-1.655961,-0.362036,-1.114087,-1.671699,0.019860
52,1777731270.008677,105.399146,88.781671,78.633199,1.259650,0.842192,0.550469,1.032434,0.689240,0.458648,-0.004198,138.601479,122.275880,107.572922,-0.576155,-1.550174,-2.367602,-0.612804,-1.570131,-2.389598,0.208417,127.534035,111.111143,97.926348,0.035780,-0.752719,-1.394912,-0.064391,-0.817007,-1.440183,0.231002
53,1777731270.055530,106.863508,89.624296,79.807692,1.703484,1.118421,0.829043,1.426071,0.942135,0.709703,-0.001440,139.123024,122.417677,107.063488,-0.453809,-1.255896,-2.094805,-0.491357,-1.219980,-2.019459,0.258941,128.369852,111.486550,97.978223,0.265288,-0.464457,-1.120189,0.147786,-0.499275,-1.109738,0.461510
54,1777731270.073679,106.863508,89.624296,79.807692,1.619848,1.052020,0.875493,1.516148,0.995414,0.836407,0.003637,139.123024,122.417677,107.063488,-0.381279,-0.842167,-1.581891,-0.393299,-0.805411,-1.502332,0.277762,128.369852,111.486550,97.978223,0.285763,-0.210772,-0.762763,0.243184,-0.205136,-0.722752,0.631442
55,1777731270.120036,100.083460,85.372962,77.174093,1.199069,0.781759,0.772740,1.373751,0.907436,0.862307,0.010519,138.859245,125.399245,111.512453,-0.331209,-0.340314,-0.867122,-0.309219,-0.370671,-0.894324,0.249410,125.933984,112.057151,100.066333,0.178883,0.033710,-0.320501,0.251771,0.055365,-0.308780,0.692969
56,1777731270.137950,100.083460,85.372962,77.174093,0.923012,0.626051,0.737278,1.144027,0.778909,0.832061,0.018293,138.859245,125.399245,111.512453,-0.244969,0.120731,-0.159780,-0.214428,0.056334,-0.247068,0.174617,125.933984,112.057151,100.066333,0.144358,0.289171,0.139240,0.238390,0.297192,0.112642,0.630403
57,1777731270.186954,103.560544,88.061905,79.700454,0.896029,0.647602,0.794650,0.927320,0.668941,0.779488,0.026908,139.842861,126.108404,112.902792,-0.106999,0.496452,0.445998,-0.094887,0.462341,0.389221,0.063975,127.748755,113.426237,101.835346,0.227344,0.546835,0.562216,0.245849,0.531208,0.519310,0.460130
58,1777731270.204747,103.560544,88.061905,79.700454,0.843900,0.652703,0.778960,0.743907,0.575246,0.717676,0.036425,139.842861,126.108404,112.902792,0.054126,0.824773,0.968934,0.046815,0.855352,0.985074,-0.065093,127.748755,113.426237,101.835346,0.317384,0.767416,0.905609,0.279179,0.761983,0.895942,0.230492
59,1777731270.264062,102.958050,88.089116,78.838095,0.631919,0.538226,0.641348,0.540240,0.455779,0.622921,0.045622,140.709168,126.257508,113.399236,0.214095,1.161397,1.458781,0.198896,1.247443,1.538910,-0.191318,128.125462,113.534710,101.878856,0.353369,0.953674,1.186303,0.312677,0.983555,1.233580,0.021439
60,1777731270.282364,102.958050,88.089116,78.838095,0.269140,0.294563,0.451504,0.241872,0.268555,0.455634,0.052956,140.709168,126.257508,113.399236,0.352418,1.575884,1.991197,0.347843,1.631169,2.051830,-0.293840,128.125462,113.534710,101.878856,0.324659,1.148777,1.477966,0.312519,1.176964,1.519764,-0.111278
61,1777731270.327549,100.890024,86.204521,79.021082,-0.183371,-0.019974,0.238906,-0.152089,0.024963,0.225256,0.057331,140.964025,129.698239,117.031069,0.469470,2.010248,2.518770,0.483487,1.964037,2.486952,-0.365358,127.606025,115.200333,104.361074,0.251857,1.333507,1.758815,0.271628,1.317679,1.733053,-0.181861
62,1777731270.345379,100.890024,86.204521,79.021082,-0.611732,-0.279101,-0.006689,-0.579692,-0.224670,-0.014576,0.057850,140.964025,129.698239,117.031069,0.585497,2.277704,2.868622,0.597404,2.183170,2.778157,-0.412882,127.606025,115.200333,104.361074,0.186421,1.425435,1.910185,0.205039,1.380557,1.847246,-0.217014
63,1777731270.391978,100.838286,86.919035,77.971576,-0.973185,-0.450447,-0.252419,-0.977748,-0.441957,-0.222409,0.053856,141.978395,129.576790,117.681481,0.690439,2.308784,2.961251,0.680227,2.246220,2.880515,-0.437709,128.265025,115.357539,104.444846,0.135897,1.389040,1.890028,0.127568,1.350161,1.846207,-0.225588
64,1777731270.409735,100.838286,86.919035,77.971576,-1.294303,-0.594656,-0.421528,-1.296318,-0.612359,-0.379515,0.045198,141.978395,129.576790,117.681481,0.743399,2.151447,2.810347,0.722858,2.152607,2.794977,-0.432991,128.265025,115.357539,104.444846,0.064165,1.236080,1.733055,0.049799,1.230952,1.736813,-0.215688
65,1777731270.455531,99.585917,86.702412,78.585702,-1.553231,-0.736844,-0.496863,-1.516674,-0.747474,-0.480751,0.032515,142.125556,128.268765,115.992593,0.730948,1.884975,2.498904,0.717950,1.939500,2.560103,-0.390872,127.945676,114.413314,103.523629,-0.030445,1.011035,1.500315,-0.026925,1.043842,1.546485,-0.194352
66,1777731270.473516,99.585917,86.702412,78.585702,-1.678051,-0.864862,-0.520174,-1.651117,-0.872632,-0.536200,0.016484,142.125556,128.268765,115.992593,0.667136,1.618796,2.177895,0.664260,1.658124,2.228643,-0.301811,127.945676,114.413314,103.523629,-0.114593,0.790910,1.278539,-0.107532,0.814539,1.307029,-0.168042
67,1777731270.517992,100.772934,86.851240,79.166116,-1.676505,-0.974763,-0.529996,-1.703422,-0.991230,-0.564249,-0.002658,142.073081,129.187957,117.245691,0.569429,1.369783,1.876252,0.573608,1.347383,1.849200,-0.154469,128.306366,115.075718,104.552499,-0.179216,0.588268,1.074169,-0.185402,0.567845,1.044717,-0.142030
68,1777731270.535440,100.772934,86.851240,79.166116,-1.634892,-1.070006,-0.560380,-1.663590,-1.082028,-0.578896,-0.023950,142.073081,129.187957,117.245691,0.458655,1.063643,1.502305,0.466428,1.031488,1.461619,0.087643,128.306366,115.075718,104.552499,-0.239194,0.352427,0.814743,-0.243578,0.326983,0.781447,-0.118586
69,1777731270.584750,99.993173,86.428632,78.570728,-1.558853,-1.127259,-0.599213,-1.538378,-1.118083,-0.583534,-0.045550,142.086745,127.656311,115.338816,0.349642,0.705234,1.065615,0.357484,0.720279,1.087783,0.430645,128.055554,113.913751,103.082786,-0.286523,0.094403,0.510672,-0.274470,0.107492,0.530677,-0.097795
70,1777731270.602949,99.993173,86.428632,78.570728,-1.373505,-1.096395,-0.588350,-1.349072,-1.072780,-0.573324,-0.066641,142.086745,127.656311,115.338816,0.251573,0.380584,0.679343,0.253011,0.413974,0.734580,0.769217,128.055554,113.913751,103.082786,-0.290120,-0.111743,0.256779,-0.281016,-0.081611,0.298612,-0.079215
71,1777731270.665046,101.473010,86.777256,79.393002,-1.076476,-0.949293,-0.517274,-1.096592,-0.922663,-0.532118,-0.087192,142.272783,127.676657,115.374269,0.164713,0.114555,0.378571,0.158348,0.123105,0.409667,0.978400,128.672859,114.043523,103.380513,-0.249016,-0.240061,0.079956,-0.259965,-0.225484,0.095739,-0.062294
72,1777731270.678400,101.473010,86.777256,79.393002,-0.739282,-0.680865,-0.423474,-0.762478,-0.656072,-0.435701,-0.105324,142.272783,127.676657,115.374269,0.081096,-0.127575,0.122025,0.079797,-0.136804,0.112921,1.000000,128.672859,114.043523,103.380513,-0.192363,-0.312005,-0.059808,-0.200961,-0.309894,-0.069953,-0.046708
73,1777731270.730758,101.192149,87.771488,78.928719,-0.364360,-0.305778,-0.295672,-0.337514,-0.286541,-0.268401,-0.117993,142.006730,127.138843,115.532468,0.007578,-0.362174,-0.139886,0.019449,-0.369414,-0.181379,0.831259,128.401869,114.016391,103.331218,-0.116401,-0.343375,-0.191815,-0.099539,-0.341790,-0.210386,-0.032700
74,1777731270.745840,101.192149,87.771488,78.928719,0.112627,0.140077,-0.074811,0.172816,0.147867,-0.028201,-0.122948,142.006730,127.138843,115.532468,-0.033767,-0.585068,-0.461827,-0.025725,-0.591622,-0.507808,0.518699,128.401869,114.016391,103.331218,0.015031,-0.343353,-0.332821,0.040455,-0.345125,-0.347939,-0.021517
75,1777731270.792243,102.609819,89.196813,80.004953,0.695228,0.605593,0.242775,0.749487,0.597403,0.274197,-0.118879,142.430741,126.755062,114.277037,-0.046390,-0.795340,-0.845457,-0.055535,-0.809965,-0.874195,0.152957,129.157100,114.235646,102.853009,0.200816,-0.328363,-0.482713,0.212806,-0.340842,-0.491398,-0.014146
76,1777731270.810173,102.609819,89.196813,80.004953,1.322733,1.022775,0.603695,1.347628,1.008899,0.609131,-0.105358,142.430741,126.755062,114.277037,-0.058880,-0.993783,-1.237111,-0.065921,-1.016055,-1.253633,-0.139403,129.157100,114.235646,102.853009,0.401657,-0.321597,-0.623509,0.405262,-0.341070,-0.632711,-0.009626
77,1777731270.855516,104.973945,90.020241,81.405254,1.894556,1.342150,0.940064,1.875174,1.331637,0.920523,-0.082846,142.092222,126.060370,113.000247,-0.072378,-1.164848,-1.576155,-0.060504,-1.182011,-1.579624,-0.288386,129.719463,114.046994,102.468583,0.583267,-0.329182,-0.737415,0.584722,-0.344128,-0.746242,-0.006143
