frame_idx,timestamp,A_forehead_R_raw,A_forehead_G_raw,A_forehead_B_raw,A_forehead_R_BPF,A_forehead_G_BPF,A_forehead_B_BPF,A_forehead_R_BPFSG,A_forehead_G_BPFSG,A_forehead_B_BPFSG,A_forehead_rPPG,B_cheek_R_raw,B_cheek_G_raw,B_cheek_B_raw,B_cheek_R_BPF,B_cheek_G_BPF,B_cheek_B_BPF,B_cheek_R_BPFSG,B_cheek_G_BPFSG,B_cheek_B_BPFSG,B_cheek_rPPG,C_combined_R_raw,C_combined_G_raw,C_combined_B_raw,C_combined_R_BPF,C_combined_G_BPF,C_combined_B_BPF,C_combined_R_BPFSG,C_combined_G_BPFSG,C_combined_B_BPFSG,C_combined_rPPG
10,1777722861.481315,163.797563,143.350705,137.044774,-0.062462,-0.085067,-0.127564,-0.064052,-0.062044,-0.099605,0.073290,135.900836,128.459950,123.997492,0.039211,0.556686,0.703033,0.020258,0.583177,0.714157,-0.012616,145.199745,133.423535,128.346586,0.005320,0.342768,0.426167,-0.007846,0.368103,0.442903,0.029518
11,1777722861.500445,163.797563,143.350705,137.044774,0.036117,-0.039250,-0.035610,0.033792,-0.028394,-0.017223,0.064455,135.900836,128.459950,123.997492,0.006507,0.379263,0.474787,-0.004099,0.407659,0.495282,-0.012232,145.199745,133.423535,128.346586,0.016377,0.239759,0.304655,0.008531,0.262308,0.324447,0.032369
12,1777722861.544319,163.993881,143.934149,137.652681,0.118079,0.027227,0.092815,0.115114,0.017183,0.094697,0.050162,135.480155,128.679677,123.632246,-0.047298,0.231459,0.254687,-0.044151,0.235114,0.273095,-0.012200,144.984730,133.764501,128.305724,0.007827,0.163382,0.200730,0.008938,0.162470,0.213629,0.025664
13,1777722861.555119,163.993881,143.934149,137.652681,0.171937,0.071732,0.217620,0.161874,0.057033,0.202202,0.021436,135.480155,128.679677,123.632246,-0.094804,0.089170,0.062485,-0.084997,0.066939,0.063877,-0.013146,144.984730,133.764501,128.305724,-0.005890,0.083357,0.114196,-0.002706,0.063637,0.109986,0.013055
14,1777722861.638118,164.215763,143.763840,138.105332,0.185272,0.078887,0.303680,0.164169,0.070217,0.274210,-0.051883,135.426136,128.560935,123.722085,-0.121498,-0.061462,-0.100861,-0.110057,-0.091047,-0.121497,-0.015346,145.022679,133.628570,128.516501,-0.019242,-0.014679,0.033986,-0.018649,-0.037293,0.010405,-0.001475
15,1777722861.693574,164.215763,143.763840,138.105332,0.144708,0.060694,0.320976,0.127224,0.047068,0.296212,-0.197659,135.426136,128.560935,123.722085,-0.125843,-0.222644,-0.251852,-0.112551,-0.225526,-0.268244,-0.018827,145.022679,133.628570,128.516501,-0.035659,-0.128198,-0.060909,-0.032626,-0.134662,-0.080092,-0.014318
16,1777722861.747718,163.748972,144.149002,137.651497,0.061609,0.009571,0.271568,0.067914,-0.002837,0.272095,-0.378442,135.333390,127.082925,122.808707,-0.104708,-0.347494,-0.370946,-0.099794,-0.315908,-0.355824,-0.023052,144.805251,132.771617,127.756304,-0.049269,-0.228473,-0.156775,-0.043892,-0.211551,-0.146518,-0.024362
17,1777722861.819411,163.518491,143.281213,137.407840,-0.019760,-0.070437,0.198081,0.004272,-0.060588,0.216523,-0.518055,135.856636,127.745647,122.696450,-0.072041,-0.363823,-0.398061,-0.086554,-0.331321,-0.358893,-0.026991,145.077254,132.924169,127.600247,-0.054614,-0.266028,-0.199347,-0.056278,-0.241077,-0.167087,-0.032603
18,1777722861.833346,163.518491,143.281213,137.407840,-0.064029,-0.129947,0.134440,-0.049937,-0.110739,0.145696,-0.557903,135.856636,127.745647,122.696450,-0.063297,-0.276265,-0.301640,-0.085117,-0.245955,-0.256106,-0.030323,145.077254,132.924169,127.600247,-0.063541,-0.227492,-0.156280,-0.073390,-0.200883,-0.122172,-0.039072
19,1777722861.878968,163.911627,143.555197,137.584263,-0.075540,-0.146586,0.081798,-0.083338,-0.140910,0.076914,-0.464914,135.571090,127.651817,123.035757,-0.087260,-0.115539,-0.099426,-0.098244,-0.074543,-0.059219,-0.033701,145.017936,132.952944,127.885259,-0.083353,-0.125888,-0.039018,-0.093275,-0.096665,-0.013841,-0.041969
20,1777722861.901513,163.911627,143.555197,137.584263,-0.081316,-0.138911,0.025099,-0.090391,-0.139491,0.022301,-0.216638,135.571090,127.651817,123.035757,-0.122553,0.114393,0.173859,-0.118252,0.119802,0.175528,-0.037880,145.017936,132.952944,127.885259,-0.108808,0.029958,0.124272,-0.108965,0.033371,0.124453,-0.037525
21,1777722861.946382,163.599200,143.465838,137.211835,-0.082907,-0.112222,-0.031651,-0.074429,-0.105335,-0.019145,0.149984,135.260952,129.579792,124.735507,-0.145984,0.336470,0.433754,-0.129087,0.266285,0.373182,-0.042598,144.707034,134.208474,128.894283,-0.124958,0.186906,0.278619,-0.110868,0.142411,0.242407,-0.021161
22,1777722861.961742,163.599200,143.465838,137.211835,-0.056315,-0.058456,-0.065099,-0.041399,-0.050241,-0.055176,0.478268,135.260952,129.579792,124.735507,-0.132957,0.401131,0.546560,-0.113547,0.321232,0.471790,-0.048559,144.707034,134.208474,128.894283,-0.107410,0.247935,0.342673,-0.089498,0.197408,0.296134,0.006092
23,1777722862.007271,163.942895,143.830299,137.624046,-0.001105,0.014318,-0.080249,0.002791,0.012709,-0.091648,0.622659,135.540635,127.972659,123.653512,-0.079881,0.286721,0.478703,-0.069318,0.269676,0.445129,-0.059512,145.008055,133.258539,128.310356,-0.053622,0.195920,0.292386,-0.045282,0.184020,0.266203,0.033848
24,1777722862.027151,163.942895,143.830299,137.624046,0.059391,0.081751,-0.110086,0.049740,0.072683,-0.131275,0.566311,135.540635,127.972659,123.653512,-0.004356,0.099663,0.296906,-0.010461,0.123901,0.306292,-0.077668,145.008055,133.258539,128.310356,0.016893,0.093693,0.161242,0.009606,0.106829,0.160436,0.050142
25,1777722862.069910,164.159599,143.941784,137.292902,0.106214,0.128550,-0.160159,0.089943,0.117905,-0.170816,0.361375,136.006163,127.507726,122.638194,0.069320,-0.094182,0.065420,0.047578,-0.071424,0.096642,-0.101008,145.390642,132.985745,127.523097,0.081618,-0.019938,-0.009773,0.061700,-0.008315,0.007490,0.049507
26,1777722862.079782,164.159599,143.941784,137.292902,0.124896,0.148433,-0.208215,0.117460,0.139350,-0.198993,0.082892,136.006163,127.507726,122.638194,0.110327,-0.270097,-0.154547,0.095640,-0.258699,-0.133888,-0.125106,145.390642,132.985745,127.523097,0.115183,-0.130587,-0.172436,0.102913,-0.126016,-0.155590,0.034449
27,1777722862.156710,163.787130,143.811538,136.876627,0.121987,0.143587,-0.227899,0.132552,0.138090,-0.201357,-0.175583,135.532206,127.273711,122.765934,0.121713,-0.411428,-0.343238,0.131256,-0.405328,-0.350431,-0.143510,144.950514,132.786320,127.469498,0.121805,-0.226423,-0.304791,0.131688,-0.224189,-0.300740,0.012056
28,1777722862.169993,163.787130,143.811538,136.876627,0.124737,0.124460,-0.189173,0.137102,0.125982,-0.168482,-0.317342,135.532206,127.273711,122.765934,0.140021,-0.508822,-0.521367,0.156831,-0.505194,-0.535054,-0.147827,144.950514,132.786320,127.469498,0.134926,-0.297728,-0.410636,0.150255,-0.294802,-0.412863,-0.009081
29,1777722862.216430,164.073521,143.549408,137.515976,0.135930,0.105589,-0.099621,0.132124,0.117296,-0.102779,-0.314334,135.858157,127.202029,122.079882,0.172277,-0.557061,-0.678581,0.175962,-0.554346,-0.674168,-0.128536,145.263278,132.651155,127.225247,0.160161,-0.336178,-0.485594,0.161349,-0.330466,-0.483705,-0.019750
30,1777722862.254362,164.073521,143.549408,137.515976,0.133792,0.105315,-0.004508,0.120893,0.120528,-0.017305,-0.235923,135.858157,127.202029,122.079882,0.195664,-0.554520,-0.772492,0.189207,-0.547757,-0.754269,-0.078590,145.263278,132.651155,127.225247,0.175040,-0.334575,-0.516498,0.166435,-0.324995,-0.508615,-0.016296
31,1777722862.320574,164.073521,143.549408,137.515976,0.106157,0.131372,0.074190,0.103328,0.136975,0.068559,-0.147666,135.858157,127.202029,122.079882,0.197997,-0.499650,-0.782148,0.189441,-0.487568,-0.762424,0.016022,145.263278,132.651155,127.225247,0.167384,-0.289309,-0.496702,0.160736,-0.279387,-0.485430,-0.006891
32,1777722862.337167,163.586686,143.922781,137.527367,0.068154,0.167385,0.137339,0.075199,0.162283,0.135230,-0.072955,135.938208,127.167033,121.943111,0.175062,-0.389796,-0.703103,0.166761,-0.383921,-0.692125,0.160317,145.154367,132.752282,127.137863,0.139426,-0.204069,-0.422955,0.136240,-0.201853,-0.416340,-0.002996
33,1777722862.383940,163.931885,143.714768,137.674545,0.039500,0.189882,0.180088,0.039082,0.185731,0.174010,-0.021169,135.736037,127.735201,122.556773,0.126316,-0.239322,-0.544901,0.120405,-0.247573,-0.546844,0.315116,145.134653,133.061723,127.596030,0.097378,-0.096254,-0.303238,0.093297,-0.103138,-0.306560,-0.007026
34,1777722862.407283,163.931885,143.714768,137.674545,0.009562,0.195278,0.192374,0.004389,0.193042,0.186840,0.006281,135.736037,127.735201,122.556773,0.060765,-0.082464,-0.341095,0.059298,-0.087568,-0.338017,0.427307,145.134653,133.061723,127.596030,0.043697,0.010117,-0.163272,0.040995,0.005968,-0.163065,-0.013810
35,1777722862.430902,163.598796,143.802701,137.507487,-0.025723,0.181894,0.175320,-0.021884,0.173185,0.175092,0.010434,135.462207,127.666221,122.651338,-0.007600,0.069471,-0.109098,-0.003392,0.083238,-0.087020,0.466321,144.841070,133.045048,127.603387,-0.013641,0.106945,-0.014292,-0.009556,0.113221,0.000351,-0.016022
36,1777722862.450145,163.598796,143.802701,137.507487,-0.046204,0.136684,0.140715,-0.038815,0.123202,0.138942,-0.003809,135.462207,127.666221,122.651338,-0.062586,0.228564,0.153737,-0.053307,0.246517,0.173221,0.423377,144.841070,133.045048,127.603387,-0.057125,0.197937,0.149397,-0.048477,0.205412,0.161795,-0.006163
37,1777722862.487937,163.695111,143.488994,137.512579,-0.047250,0.060519,0.093489,-0.046568,0.050183,0.084966,-0.028481,135.322793,128.407197,123.863142,-0.093113,0.377387,0.410203,-0.080957,0.379846,0.402390,0.311131,144.780233,133.434463,128.412954,-0.077826,0.271765,0.304631,-0.069494,0.269958,0.296582,0.023522
38,1777722862.512083,163.695111,143.488994,137.512579,-0.039738,-0.031514,0.031818,-0.043045,-0.030451,0.026641,-0.056566,135.322793,128.407197,123.863142,-0.093146,0.468382,0.582440,-0.085606,0.451565,0.551272,0.162094,144.780233,133.434463,128.412954,-0.075343,0.301750,0.398899,-0.071419,0.290893,0.376395,0.074273
39,1777722862.553765,163.592053,142.946112,137.065466,-0.027366,-0.116148,-0.030280,-0.028960,-0.098605,-0.021521,-0.075931,135.565300,128.847250,124.277668,-0.070453,0.463692,0.620483,-0.073627,0.424037,0.569102,0.026926,144.907551,133.546870,128.540267,-0.056091,0.270412,0.403562,-0.058738,0.249823,0.372228,0.130536
40,1777722862.569209,163.592053,142.946112,137.065466,-0.006598,-0.161954,-0.062914,-0.006068,-0.138300,-0.047151,-0.067502,135.565300,128.847250,124.277668,-0.046389,0.335612,0.502472,-0.054961,0.278710,0.436233,-0.060502,144.907551,133.546870,128.540267,-0.033125,0.169757,0.314010,-0.038664,0.139707,0.275105,0.171921
41,1777722862.594029,163.592053,142.946112,137.065466,0.022387,-0.157111,-0.052732,0.028000,-0.146188,-0.040866,-0.022435,135.565300,128.847250,124.277668,-0.033220,0.072369,0.221408,-0.039245,0.034287,0.183690,-0.110903,144.907551,133.546870,128.540267,-0.014684,-0.004124,0.130028,-0.016830,-0.025871,0.108838,0.190331
42,1777722862.617007,163.463300,143.308133,137.183793,0.060135,-0.122306,-0.007287,0.073617,-0.130108,-0.000689,0.050815,135.482249,127.247591,122.276754,-0.030992,-0.263732,-0.142641,-0.032905,-0.256235,-0.119313,-0.141486,144.809266,132.601105,127.245767,-0.000617,-0.216590,-0.097523,0.002602,-0.214193,-0.079772,0.186585
43,1777722862.641604,163.463300,143.308133,137.183793,0.111359,-0.090851,0.061018,0.120657,-0.105455,0.062229,0.135322,135.482249,127.247591,122.276754,-0.036246,-0.551893,-0.437603,-0.036573,-0.513105,-0.381921,-0.156930,144.809266,132.601105,127.245767,0.012956,-0.398213,-0.271396,0.015837,-0.377222,-0.233871,0.162783
44,1777722862.678094,163.833136,143.216124,137.383136,0.162226,-0.078952,0.136289,0.151182,-0.089380,0.127947,0.213799,135.439983,126.728910,122.098394,-0.046538,-0.709288,-0.577222,-0.046302,-0.650782,-0.514447,-0.160456,144.904367,132.224648,127.193308,0.023050,-0.499176,-0.339385,0.019526,-0.463648,-0.300315,0.127266
45,1777722862.757226,163.915385,143.143935,137.456065,0.177460,-0.082886,0.196527,0.150347,-0.089302,0.181797,0.255756,135.392477,126.711665,122.067287,-0.058785,-0.690797,-0.540351,-0.058323,-0.618033,-0.470228,-0.153388,144.900113,132.189088,127.196879,0.019963,-0.488160,-0.294725,0.011233,-0.441790,-0.252886,0.099143
46,1777722862.789176,163.915385,143.143935,137.456065,0.131901,-0.098623,0.223696,0.111869,-0.099401,0.218650,0.224096,135.392477,126.711665,122.067287,-0.069332,-0.469189,-0.312082,-0.070282,-0.422160,-0.270263,-0.138153,144.900113,132.189088,127.196879,-0.002255,-0.345667,-0.133490,-0.009565,-0.314574,-0.107292,0.089934
47,1777722862.813252,163.282733,142.834477,137.058748,0.039467,-0.116041,0.223145,0.040163,-0.107689,0.234127,0.124219,135.367342,128.747941,124.277503,-0.076458,-0.109706,0.034718,-0.078481,-0.122325,0.010512,-0.119292,144.672472,133.443453,128.537918,-0.037816,-0.111817,0.097527,-0.038933,-0.117446,0.085050,0.092698
48,1777722862.838037,163.282733,142.834477,137.058748,-0.060070,-0.115831,0.216168,-0.048043,-0.104465,0.222402,-0.000059,135.367342,128.747941,124.277503,-0.078843,0.248709,0.346248,-0.077468,0.198486,0.281767,-0.100769,144.672472,133.443453,128.537918,-0.072586,0.127196,0.302888,-0.067660,0.097502,0.261979,0.094386
49,1777722862.890575,163.047383,142.937438,137.361328,-0.141149,-0.093042,0.197769,-0.129512,-0.086615,0.183146,-0.109050,135.232405,129.429211,124.682063,-0.070862,0.516116,0.533708,-0.063539,0.463139,0.471655,-0.085388,144.504064,133.931954,128.908484,-0.094291,0.313064,0.421728,-0.085530,0.279888,0.375485,0.080207
50,1777722862.904095,163.047383,142.937438,137.361328,-0.192447,-0.057226,0.136859,-0.184348,-0.056945,0.121192,-0.175248,135.232405,129.429211,124.682063,-0.042721,0.651644,0.573655,-0.036280,0.619183,0.542800,-0.075356,144.504064,133.931954,128.908484,-0.092630,0.415354,0.428056,-0.085636,0.393807,0.402264,0.031743
51,1777722862.950513,163.030446,143.093768,136.714122,-0.210272,-0.019552,0.035959,-0.203829,-0.023482,0.040789,-0.182167,135.430995,128.848485,123.694335,0.003427,0.659464,0.492653,0.002302,0.654020,0.502898,-0.072081,144.630812,133.596913,128.034264,-0.067806,0.433125,0.340422,-0.066408,0.428186,0.348862,-0.087350
52,1777722862.970343,163.030446,143.093768,136.714122,-0.198305,0.007264,-0.068437,-0.192107,0.001259,-0.055326,-0.130527,135.430995,128.848485,123.694335,0.053348,0.587712,0.366224,0.048842,0.593622,0.394176,-0.073307,144.630812,133.596913,128.034264,-0.030537,0.394229,0.221337,-0.031474,0.396167,0.244342,-0.290275
53,1777722862.988966,163.030446,143.093768,136.714122,-0.160202,0.016517,-0.163012,-0.159399,0.006988,-0.162705,-0.050341,135.430995,128.848485,123.694335,0.099740,0.461500,0.232579,0.099104,0.473606,0.255364,-0.073832,144.630812,133.596913,128.034264,0.013092,0.313172,0.100715,0.012936,0.318066,0.116008,-0.509067
54,1777722863.020170,163.288024,143.115822,136.701923,-0.108737,0.006736,-0.256836,-0.115934,-0.006522,-0.272985,0.018458,135.401021,128.367836,123.662138,0.143156,0.299794,0.093558,0.147865,0.317013,0.100906,-0.072324,144.696689,133.283831,128.008733,0.059192,0.202108,-0.023240,0.059932,0.209168,-0.023724,-0.657562
55,1777722863.035271,163.288024,143.115822,136.701923,-0.065096,-0.023907,-0.357417,-0.071407,-0.028332,-0.374385,0.064112,135.401021,128.367836,123.662138,0.184597,0.136419,-0.049341,0.188757,0.133513,-0.070954,-0.071209,144.696689,133.283831,128.008733,0.101366,0.082977,-0.152033,0.102035,0.079565,-0.172098,-0.690720
56,1777722863.077139,163.093339,142.588765,136.283877,-0.033386,-0.057149,-0.455813,-0.034420,-0.041842,-0.451368,0.091272,135.512022,129.181159,124.506917,0.219093,-0.042899,-0.226367,0.214647,-0.071598,-0.263254,-0.072717,144.705795,133.650361,128.432570,0.134933,-0.047649,-0.302849,0.131625,-0.061680,-0.325958,-0.598346
57,1777722863.143280,163.268350,142.685261,135.886377,-0.007048,-0.058386,-0.512044,-0.009396,-0.034542,-0.484340,0.095516,135.583696,128.173579,123.228763,0.233006,-0.263129,-0.452164,0.221547,-0.284322,-0.466008,-0.077919,144.811914,133.010806,127.447967,0.152988,-0.194881,-0.472124,0.144566,-0.201062,-0.472119,-0.403399
58,1777722863.154468,163.268350,142.685261,135.886377,0.007719,-0.015712,-0.484855,0.004018,-0.003895,-0.456240,0.067012,135.583696,128.173579,123.228763,0.213140,-0.482982,-0.662856,0.207687,-0.475714,-0.647970,-0.085929,144.811914,133.010806,127.447967,0.144666,-0.327225,-0.603522,0.139797,-0.318441,-0.584060,-0.160005
59,1777722863.231436,163.118321,143.123752,136.341163,0.009736,0.051012,-0.376961,0.009018,0.043096,-0.363984,0.007096,135.193813,127.605686,122.965134,0.165995,-0.646030,-0.797844,0.171067,-0.610542,-0.765657,-0.093050,144.501982,132.778374,127.423810,0.113908,-0.413683,-0.657550,0.117050,-0.392663,-0.631766,0.049573
60,1777722863.279244,163.118321,143.123752,136.341163,0.009696,0.109178,-0.220297,0.010400,0.092728,-0.223406,-0.070533,135.193813,127.605686,122.965134,0.113767,-0.709709,-0.830114,0.115264,-0.664687,-0.788228,-0.091252,144.501982,132.778374,127.423810,0.079077,-0.436747,-0.626842,0.080309,-0.412215,-0.599954,0.172437
61,1777722863.337509,163.231797,143.179830,136.883294,0.008913,0.139667,-0.048644,0.011414,0.130484,-0.063994,-0.149536,135.532191,127.471656,122.640635,0.051722,-0.645185,-0.727808,0.048313,-0.629386,-0.705600,-0.070914,144.765393,132.707714,127.388188,0.037452,-0.383568,-0.501420,0.036013,-0.376096,-0.491731,0.228532
62,1777722863.354557,162.882850,142.904112,136.920445,0.011691,0.146798,0.100914,0.015139,0.148123,0.084707,-0.214049,134.853956,129.182876,124.544535,-0.027178,-0.498609,-0.522638,-0.024953,-0.515255,-0.529801,-0.015040,144.196921,133.756621,128.669839,-0.014222,-0.283473,-0.314787,-0.011589,-0.294129,-0.324965,0.248587
63,1777722863.418493,163.208405,142.964694,136.897799,0.027037,0.144221,0.211040,0.026466,0.146521,0.204855,-0.250936,135.105237,128.359519,123.880188,-0.102624,-0.350285,-0.299774,-0.103668,-0.357024,-0.298929,0.088454,144.472960,133.227911,128.219391,-0.059404,-0.185449,-0.129503,-0.060290,-0.189176,-0.131001,0.241755
64,1777722863.434989,163.208405,142.964694,136.897799,0.043557,0.134864,0.286234,0.047039,0.133271,0.287332,-0.252455,135.105237,128.359519,123.880188,-0.175243,-0.191651,-0.061387,-0.183812,-0.195662,-0.063558,0.215293,144.472960,133.227911,128.219391,-0.102310,-0.082813,0.054487,-0.106862,-0.086018,0.053405,0.214661
65,1777722863.478493,162.781048,142.893833,136.876795,0.064003,0.115696,0.331773,0.073618,0.116386,0.328125,-0.222757,134.917355,129.851143,125.761353,-0.253524,-0.033446,0.169201,-0.253842,-0.058016,0.132555,0.323127,144.205252,134.198706,129.466500,-0.147681,0.016268,0.223391,-0.144689,0.000118,0.197745,0.173297
66,1777722863.564309,163.297944,142.740496,137.022529,0.099100,0.093146,0.346523,0.099509,0.099475,0.332627,-0.171489,134.622131,128.990772,125.018456,-0.318428,0.063217,0.305202,-0.304349,0.049317,0.269237,0.381342,144.180736,133.574013,129.019814,-0.179252,0.073193,0.318976,-0.169730,0.066036,0.290367,0.123813
67,1777722863.576613,163.297944,142.740496,137.022529,0.125110,0.075858,0.321961,0.115171,0.081553,0.314023,-0.097338,134.622131,128.990772,125.018456,-0.345693,0.122899,0.354702,-0.334450,0.131319,0.350830,0.374121,144.180736,133.574013,129.019814,-0.188759,0.107218,0.343788,-0.184576,0.114730,0.338561,0.073091
68,1777722863.625323,163.201873,142.804937,136.457086,0.124459,0.061397,0.272799,0.112296,0.059790,0.287706,0.008327,134.923998,129.361844,124.966031,-0.337814,0.180034,0.368478,-0.345036,0.190869,0.389377,0.302399,144.349956,133.842875,128.796383,-0.183723,0.140489,0.336585,-0.192592,0.147176,0.355487,0.028977
69,1777722863.641966,163.201873,142.804937,136.457086,0.101262,0.038964,0.237480,0.089500,0.030484,0.262716,0.163535,134.923998,129.361844,124.966031,-0.317095,0.224458,0.371267,-0.332528,0.233046,0.400398,0.185700,144.349956,133.842875,128.796383,-0.177643,0.162627,0.326671,-0.191852,0.165525,0.354504,0.000563
70,1777722863.653501,163.201873,142.804937,136.457086,0.055985,-0.000150,0.232006,0.056131,-0.010206,0.239042,0.358864,134.923998,129.361844,124.966031,-0.293086,0.258298,0.383654,-0.291353,0.260905,0.394517,0.065067,144.349956,133.842875,128.796383,-0.176729,0.172149,0.333105,-0.175525,0.170535,0.342692,-0.004103
71,1777722863.688281,162.636077,142.568450,136.885597,0.005725,-0.053747,0.234485,0.025911,-0.059377,0.215838,0.521501,134.548190,129.920292,125.904573,-0.249080,0.275735,0.388072,-0.222189,0.261447,0.361822,-0.024881,143.910819,134.136345,129.564914,-0.164145,0.165908,0.336876,-0.139489,0.154506,0.313161,0.017632
72,1777722863.699533,162.636077,142.568450,136.885597,-0.012546,-0.110797,0.205912,0.005825,-0.105469,0.190971,0.585565,134.548190,129.920292,125.904573,-0.153511,0.249733,0.331087,-0.132175,0.221537,0.286950,-0.084803,143.910819,134.136345,129.564914,-0.106523,0.129557,0.289362,-0.086175,0.112535,0.254957,0.060553
73,1777722863.753900,163.096609,142.190523,136.223294,0.000673,-0.154759,0.145322,-0.003309,-0.137856,0.157555,0.536593,135.480613,129.801157,125.468394,-0.021073,0.176661,0.207192,-0.032777,0.151417,0.178566,-0.124698,144.685945,133.930946,129.053360,-0.013825,0.066187,0.186568,-0.022954,0.054992,0.171562,0.111004
74,1777722863.766099,163.096609,142.190523,136.223294,0.007553,-0.163654,0.090020,-0.005084,-0.151636,0.106978,0.392301,135.480613,129.801157,125.468394,0.087025,0.076581,0.059371,0.059979,0.083312,0.074767,-0.146769,144.685945,133.930946,129.053360,0.060535,-0.003498,0.069587,0.038292,0.004996,0.085504,0.151206
75,1777722863.820447,162.867782,142.566038,136.535020,-0.005032,-0.142224,0.041483,-0.010188,-0.146132,0.033599,0.194342,135.402668,128.862401,124.381752,0.146367,-0.001757,-0.047029,0.130339,0.052213,0.021311,-0.153329,144.557706,133.430280,128.432842,0.095901,-0.048579,-0.017525,0.083496,-0.013902,0.025407,0.166950
76,1777722863.870688,162.867782,142.566038,136.535020,-0.025179,-0.121727,-0.034289,-0.029040,-0.128188,-0.062198,0.001932,135.402668,128.862401,124.381752,0.169267,0.018384,-0.025134,0.170111,0.074902,0.042093,-0.147003,144.557706,133.430280,128.432842,0.104452,-0.028320,-0.028186,0.103727,0.007205,0.007329,0.152409
