frame_idx,timestamp,A_forehead_R_raw,A_forehead_G_raw,A_forehead_B_raw,A_forehead_R_BPF,A_forehead_G_BPF,A_forehead_B_BPF,A_forehead_R_BPFSG,A_forehead_G_BPFSG,A_forehead_B_BPFSG,A_forehead_rPPG,B_cheek_R_raw,B_cheek_G_raw,B_cheek_B_raw,B_cheek_R_BPF,B_cheek_G_BPF,B_cheek_B_BPF,B_cheek_R_BPFSG,B_cheek_G_BPFSG,B_cheek_B_BPFSG,B_cheek_rPPG,C_combined_R_raw,C_combined_G_raw,C_combined_B_raw,C_combined_R_BPF,C_combined_G_BPF,C_combined_B_BPF,C_combined_R_BPFSG,C_combined_G_BPFSG,C_combined_B_BPFSG,C_combined_rPPG
19,1777732569.365554,121.985764,104.445833,92.753646,1.227108,0.725325,0.528859,1.202167,0.698927,0.518777,0.010528,136.348909,123.607937,109.644345,0.263182,-0.239915,-0.521008,0.274486,-0.206759,-0.460151,-0.014037,131.561194,117.220569,104.014112,0.584491,0.081831,-0.171052,0.583713,0.095137,-0.133841,0.022029
20,1777732569.428549,118.946242,101.766551,90.781151,1.010356,0.565252,0.477082,1.090623,0.635714,0.532344,0.034891,136.439668,126.377049,113.132482,0.423546,0.206764,0.046489,0.445017,0.177524,0.040251,-0.014127,130.608526,118.173550,105.682038,0.619150,0.326260,0.190020,0.660219,0.330254,0.204282,0.021703
21,1777732569.490526,118.946242,101.766551,90.781151,0.783388,0.427612,0.443444,0.845946,0.494131,0.501452,0.056463,136.439668,126.377049,113.132482,0.585134,0.611892,0.632537,0.585342,0.530252,0.553577,-0.013835,130.608526,118.173550,105.682038,0.651218,0.550465,0.569506,0.672210,0.518211,0.536202,0.023683
22,1777732569.553758,121.305119,103.822349,92.172466,0.556000,0.327727,0.445395,0.463540,0.265291,0.408350,0.069264,137.603568,127.105304,114.569624,0.711953,0.865795,1.085288,0.669274,0.824031,1.038893,-0.013480,132.170752,119.344319,107.103905,0.659969,0.686439,0.871990,0.600696,0.637784,0.828712,0.030197
23,1777732569.616433,121.104339,103.918733,92.799070,0.147575,0.104943,0.354280,-0.023251,-0.034584,0.244547,0.071220,137.520196,125.522255,112.767843,0.729670,0.987743,1.389317,0.681859,1.036668,1.441860,-0.013248,132.048244,118.321081,106.111586,0.535638,0.693476,1.044305,0.446822,0.679584,1.042756,0.041513
24,1777732569.680036,120.092631,103.292528,92.296832,-0.494180,-0.308192,0.086044,-0.533302,-0.356120,0.028679,0.063056,136.776667,125.089608,112.501176,0.632880,1.092297,1.650517,0.624711,1.142852,1.695541,-0.013116,131.215321,117.823914,105.766395,0.257194,0.625467,1.129026,0.238707,0.643195,1.139921,0.054884
25,1777732569.742883,115.412960,99.713440,89.675200,-1.136649,-0.748238,-0.257862,-0.977390,-0.639086,-0.199661,0.047683,136.331943,127.469318,115.637004,0.495029,1.187869,1.851161,0.519418,1.143864,1.774384,-0.012845,129.358949,118.217359,106.983069,-0.048864,0.542500,1.148153,0.020482,0.549547,1.116369,0.067121
26,1777732569.802897,115.412960,99.713440,89.675200,-1.420371,-0.940331,-0.476735,-1.249770,-0.802547,-0.379010,0.029704,136.331943,127.469318,115.637004,0.372673,1.119057,1.778473,0.401492,1.043150,1.672218,-0.012080,129.358949,118.217359,106.983069,-0.225008,0.432594,1.026737,-0.148929,0.427918,0.988475,0.075214
27,1777732569.865541,119.250920,102.082469,90.498829,-1.327166,-0.845328,-0.512071,-1.277808,-0.786976,-0.456991,0.013415,136.185632,125.305207,112.502989,0.281364,0.873042,1.428015,0.301705,0.843895,1.395763,-0.010522,130.540728,117.564295,105.168269,-0.254813,0.300252,0.781320,-0.224799,0.300271,0.778179,0.075723
28,1777732569.927694,116.464779,100.588710,89.851876,-1.043560,-0.584163,-0.406831,-1.078404,-0.603166,-0.414768,-0.001289,136.145911,126.277944,113.889535,0.223920,0.561235,0.964497,0.225759,0.568955,0.978835,-0.007993,129.585534,117.714866,105.876982,-0.198573,0.179436,0.507388,-0.208962,0.178248,0.514300,0.065737
29,1777732569.990968,120.620660,103.881250,92.424653,-0.664381,-0.256297,-0.243610,-0.736344,-0.321627,-0.278735,-0.017490,136.626091,124.669940,111.605258,0.179323,0.236386,0.466239,0.161395,0.272283,0.499891,-0.004216,131.290947,117.740377,105.211723,-0.101912,0.072158,0.229623,-0.137852,0.074313,0.240349,0.035195
30,1777732570.216987,119.066116,102.545799,90.412879,-0.334959,0.002533,-0.117473,-0.356492,-0.030964,-0.115354,-0.035469,136.305556,123.896429,111.105159,0.112307,-0.010008,0.042634,0.097860,0.030974,0.076646,0.001304,130.559076,116.779552,104.207732,-0.036782,-0.005828,-0.010735,-0.053590,0.010328,0.012646,-0.026191
31,1777732570.440533,118.033811,102.110485,90.685963,-0.053747,0.187365,0.009662,-0.011402,0.207355,0.014106,-0.053016,135.988525,125.160559,111.900579,0.025331,-0.130431,-0.244811,0.028979,-0.104086,-0.204786,0.009136,130.003620,117.477201,104.829040,-0.001029,-0.024499,-0.159987,0.015519,-0.000273,-0.131822,-0.106056
32,1777732570.624448,119.824826,102.868229,92.532813,0.250103,0.353504,0.121224,0.252327,0.357295,0.076343,-0.068293,135.777778,123.641071,109.591766,-0.054910,-0.156559,-0.384026,-0.046033,-0.121094,-0.309947,0.018878,130.460127,116.716791,103.905448,0.046761,0.013462,-0.215609,0.053420,0.038369,-0.181184,-0.175589
33,1777732570.735065,120.136612,103.099385,91.189549,0.480347,0.457298,0.121258,0.409081,0.409719,0.075315,-0.077678,135.870010,124.491418,111.009643,-0.120560,-0.080607,-0.323281,-0.119874,-0.042530,-0.253738,0.028039,130.625544,117.360740,104.402945,0.079743,0.098695,-0.175101,0.056444,0.108220,-0.144053,-0.210085
34,1777732570.867981,121.289256,104.052169,91.648072,0.515987,0.423748,0.023050,0.458397,0.381763,0.030793,-0.076059,135.882157,124.481471,111.002353,-0.186280,0.064397,-0.117907,-0.186408,0.064647,-0.114438,0.033193,131.017857,117.671704,104.550926,0.047809,0.184181,-0.070921,0.028527,0.170353,-0.066027,-0.199484
35,1777732571.023973,117.976273,101.442343,89.760080,0.389889,0.272702,-0.089379,0.397276,0.286545,-0.049906,-0.064284,135.225124,125.522303,112.537171,-0.247154,0.183533,0.088852,-0.245753,0.121914,0.008189,0.031833,129.475507,117.495649,104.944807,-0.034806,0.213256,0.029442,-0.031410,0.176791,-0.011176,-0.147975
36,1777732571.170153,120.367513,102.902605,91.362037,0.220810,0.107407,-0.153057,0.241102,0.139136,-0.143121,-0.048724,136.048608,125.685665,112.949676,-0.299298,0.169228,0.135455,-0.302940,0.077095,0.025183,0.023187,130.821577,118.091312,105.753796,-0.125928,0.148621,0.039284,-0.121592,0.097775,-0.030918,-0.070128
37,1777732571.246725,118.454123,101.726896,91.023892,0.032148,-0.039475,-0.201592,0.038967,-0.031160,-0.217484,-0.034739,135.111990,124.970549,111.515822,-0.356247,-0.027246,-0.044987,-0.363743,-0.080988,-0.113913,0.008570,129.559368,117.222665,104.685179,-0.226782,-0.031323,-0.097189,-0.229506,-0.064379,-0.148437,0.005861
38,1777732571.343661,119.618113,102.965048,90.897383,-0.159830,-0.179684,-0.261593,-0.159054,-0.194746,-0.264574,-0.026326,135.649020,123.700588,110.931961,-0.409148,-0.337113,-0.372731,-0.424740,-0.317936,-0.383981,-0.008867,130.305384,116.788742,104.253768,-0.326042,-0.284637,-0.335685,-0.336178,-0.276872,-0.344178,0.054902
39,1777732571.456218,118.238120,101.748795,90.347280,-0.314305,-0.315532,-0.288887,-0.316652,-0.331416,-0.281450,-0.026559,135.369444,122.605754,109.804960,-0.459929,-0.623644,-0.738945,-0.471700,-0.569853,-0.703313,-0.025052,129.659003,115.653434,103.319067,-0.411388,-0.520940,-0.588926,-0.420018,-0.490374,-0.562692,0.076635
40,1777732571.595976,119.826736,102.649479,91.598958,-0.424488,-0.434737,-0.279883,-0.407355,-0.424808,-0.263057,-0.036308,134.977778,122.888591,108.574306,-0.498025,-0.790130,-1.018963,-0.480374,-0.755809,-0.959722,-0.036839,129.927431,116.142221,102.915856,-0.473513,-0.671666,-0.772603,-0.456035,-0.645475,-0.727500,0.083312
41,1777732571.740261,117.399419,101.065061,89.819160,-0.460494,-0.498169,-0.235273,-0.411390,-0.456547,-0.208363,-0.047764,134.509161,123.024976,109.220058,-0.470224,-0.837946,-1.125432,-0.426678,-0.810476,-1.057964,-0.043230,128.805914,115.705004,102.753092,-0.466981,-0.724687,-0.828712,-0.421582,-0.692500,-0.774764,0.083622
42,1777732571.892928,119.325347,102.115451,91.586111,-0.366318,-0.457459,-0.129384,-0.330235,-0.419830,-0.127451,-0.047485,135.069147,122.386607,108.588790,-0.348823,-0.777330,-1.053181,-0.309214,-0.727859,-0.979294,-0.043527,129.821214,115.629555,102.921230,-0.354655,-0.670707,-0.745249,-0.316221,-0.625183,-0.695347,0.080140
43,1777732571.999772,119.325347,102.115451,91.586111,-0.184796,-0.325405,-0.018289,-0.187903,-0.323482,-0.041202,-0.032769,135.069147,122.386607,108.588790,-0.156011,-0.578102,-0.792585,-0.151117,-0.553628,-0.773017,-0.037063,129.821214,115.629555,102.921230,-0.165606,-0.493870,-0.534487,-0.163379,-0.476913,-0.529079,0.072958
44,1777732572.109787,120.090565,103.285296,91.654442,-0.003747,-0.174815,0.039819,-0.027462,-0.195326,0.027883,-0.008956,136.375298,124.646825,111.693552,0.043214,-0.306837,-0.441930,0.005587,-0.348854,-0.518221,-0.025335,130.947053,117.526316,105.013848,0.027560,-0.262830,-0.281347,-0.005429,-0.297678,-0.336186,0.062571
45,1777732572.409803,120.138194,102.667187,91.287847,0.129923,-0.058991,0.061865,0.094279,-0.081570,0.056745,0.020078,136.237302,123.866865,110.729067,0.163141,-0.103468,-0.195085,0.113441,-0.165190,-0.283332,-0.010710,130.870933,116.800306,104.248661,0.152068,-0.088642,-0.109435,0.107054,-0.137317,-0.169973,0.049006
46,1777732572.556174,120.434028,103.271701,92.135590,0.185705,0.013097,0.050848,0.141163,-0.018360,0.031687,0.049648,136.061905,124.090179,110.356151,0.177647,-0.003597,-0.081787,0.148120,-0.034533,-0.099015,0.005556,130.852612,117.150686,104.282631,0.180333,0.001968,-0.037575,0.145801,-0.029142,-0.055448,0.030030
47,1777732572.707169,120.868576,103.675174,91.681076,0.137347,0.017929,-0.014317,0.116486,-0.009712,-0.036451,0.074427,135.953075,123.572421,109.746230,0.114160,0.024014,-0.015451,0.116193,0.035921,0.033678,0.025114,130.924909,116.940005,103.724512,0.121889,0.021985,-0.015073,0.116291,0.020710,0.010302,0.001936
48,1777732572.799371,118.983988,102.569559,91.538223,0.024085,-0.041680,-0.115149,0.046028,-0.034705,-0.120386,0.092978,135.187897,123.330357,109.658929,0.021039,0.019939,0.069667,0.045509,0.059033,0.128429,0.048272,129.786594,116.410091,103.618693,0.022054,-0.000601,0.008062,0.045682,0.027787,0.045491,-0.034148
49,1777732572.860909,120.080556,102.680208,91.329514,-0.059934,-0.089932,-0.205542,-0.035185,-0.062355,-0.186168,0.108131,135.508333,123.091468,110.110020,-0.047597,0.032130,0.190976,-0.027862,0.047881,0.192193,0.068077,130.365741,116.287715,103.849851,-0.051710,-0.008557,0.058803,-0.030303,0.011136,0.066073,-0.071938
50,1777732572.922894,119.818871,102.914773,91.061295,-0.102855,-0.088322,-0.243164,-0.091277,-0.063289,-0.199412,0.118628,135.614412,124.312059,111.367647,-0.084749,0.045980,0.278764,-0.078486,0.006448,0.211302,0.077663,130.349231,117.179630,104.598863,-0.090784,0.001212,0.104788,-0.082749,-0.016798,0.074397,-0.103651
51,1777732572.986985,119.818871,102.914773,91.061295,-0.112305,-0.042880,-0.188715,-0.098189,-0.021659,-0.145036,0.117066,135.614412,124.312059,111.367647,-0.103580,-0.013925,0.231141,-0.099238,-0.057080,0.172369,0.074878,130.349231,117.179630,104.598863,-0.106489,-0.023576,0.091189,-0.098888,-0.045273,0.066568,-0.121959
52,1777732573.049389,119.924826,103.063889,91.774479,-0.070222,0.046698,-0.046162,-0.056043,0.053243,-0.038402,0.100126,135.594742,123.058631,109.759325,-0.101312,-0.141685,0.066141,-0.097828,-0.127208,0.080210,0.059463,130.371437,116.393717,103.764377,-0.090949,-0.078890,0.028707,-0.083900,-0.067058,0.040673,-0.122062
53,1777732573.112486,120.431432,103.944574,92.652065,0.009670,0.151462,0.113192,0.012845,0.130671,0.079729,0.071430,135.963039,123.065040,109.812334,-0.083670,-0.241571,-0.096389,-0.088653,-0.188520,-0.041132,0.034372,130.785836,116.691551,104.092244,-0.052557,-0.110560,-0.026529,-0.054821,-0.082123,-0.000845,-0.102954
54,1777732573.175319,120.431432,103.944574,92.652065,0.098798,0.215669,0.212040,0.085827,0.183421,0.163667,0.036341,135.963039,123.065040,109.812334,-0.069906,-0.262470,-0.196240,-0.081013,-0.230169,-0.162534,0.006426,130.785836,116.691551,104.092244,-0.013671,-0.103090,-0.060147,-0.025399,-0.092306,-0.053801,-0.069335
55,1777732573.238575,120.974653,103.866493,92.707986,0.170724,0.223084,0.228617,0.146379,0.201752,0.191021,0.001504,136.024504,124.015476,110.469742,-0.068355,-0.232007,-0.253039,-0.077557,-0.253626,-0.272520,-0.015018,131.007887,117.299148,104.549157,0.011338,-0.080310,-0.092487,-0.002912,-0.101833,-0.118006,-0.028620
56,1777732573.301026,120.974653,103.866493,92.707986,0.197504,0.191690,0.171255,0.180465,0.191460,0.168868,-0.024480,136.024504,124.015476,110.469742,-0.075591,-0.211012,-0.307765,-0.076443,-0.266716,-0.366039,-0.025157,131.007887,117.299148,104.549157,0.015441,-0.076778,-0.148092,0.009193,-0.113991,-0.187737,0.018136
57,1777732573.364082,120.404787,103.301653,91.345902,0.190883,0.156326,0.099245,0.191844,0.176789,0.132051,-0.037269,135.841766,124.536111,111.245337,-0.078765,-0.243115,-0.403874,-0.068196,-0.266238,-0.423632,-0.027816,130.696106,117.457958,104.612192,0.011117,-0.109968,-0.236168,0.018484,-0.118563,-0.238405,0.069996
58,1777732573.426784,120.764527,103.577686,92.227606,0.188972,0.158089,0.090167,0.201216,0.185428,0.126117,-0.039992,135.999489,122.906678,108.967837,-0.061535,-0.295671,-0.504643,-0.045121,-0.243390,-0.428854,-0.027488,130.921169,116.463681,103.387760,0.021967,-0.144418,-0.306373,0.036991,-0.100450,-0.243864,0.115473
59,1777732573.474021,120.764527,103.577686,92.227606,0.195326,0.205988,0.139269,0.219046,0.223597,0.168760,-0.036333,135.999489,122.906678,108.967837,-0.019700,-0.257247,-0.461752,-0.014125,-0.197150,-0.386869,-0.026096,130.921169,116.463681,103.387760,0.051975,-0.102835,-0.261412,0.063599,-0.056901,-0.201660,0.142049
60,1777732573.701165,119.739063,103.646875,91.665799,0.240934,0.293849,0.242383,0.249645,0.284225,0.246950,-0.028234,136.317063,124.361012,111.397718,0.038479,-0.108115,-0.267320,0.015866,-0.125526,-0.305810,-0.024638,130.791063,117.456300,104.820412,0.105964,0.025873,-0.097419,0.093792,0.011058,-0.121557,0.144621
61,1777732573.943787,122.188194,104.806076,93.708854,0.316425,0.379017,0.371472,0.293553,0.354605,0.331996,-0.018104,136.971726,125.254861,112.013095,0.075437,0.028584,-0.103909,0.045908,-0.029107,-0.188499,-0.023154,132.043882,118.438600,105.911682,0.155766,0.145395,0.054551,0.128456,0.098797,-0.015001,0.124041
62,1777732574.108656,120.372245,103.527032,92.804063,0.350861,0.423560,0.435563,0.340858,0.418753,0.399196,-0.008425,136.015873,124.035913,110.587798,0.075957,0.094135,-0.036052,0.084210,0.081294,-0.044432,-0.021406,130.801330,117.199619,104.659886,0.167592,0.203943,0.121153,0.169759,0.193780,0.103444,0.086217
63,1777732574.217451,120.534201,103.938889,92.456771,0.381733,0.462582,0.440162,0.389989,0.472146,0.450119,-0.001336,135.756548,123.903175,110.031845,0.103153,0.163279,0.054011,0.145137,0.199874,0.120498,-0.019129,130.682432,117.248413,104.173487,0.196013,0.263047,0.182728,0.226754,0.290631,0.230372,0.041455
64,1777732574.448112,121.304167,104.077431,92.448090,0.433527,0.504514,0.442564,0.447146,0.519964,0.488685,0.001596,136.369444,124.763492,111.323115,0.195539,0.272546,0.228688,0.235023,0.324426,0.303912,-0.016171,131.347685,117.868138,105.031440,0.274868,0.349868,0.299980,0.305730,0.389605,0.365503,0.003603
65,1777732574.587351,120.284375,103.589757,92.048958,0.477479,0.536001,0.466984,0.510723,0.557488,0.500869,-0.000725,136.360813,123.632044,110.396329,0.324303,0.417715,0.464122,0.334695,0.438521,0.479784,-0.012659,131.002001,116.951281,104.280539,0.375361,0.457144,0.465076,0.393371,0.478177,0.486812,-0.019364
66,1777732574.697186,120.501033,103.878616,92.884814,0.543707,0.567079,0.505675,0.558449,0.560812,0.467731,-0.010005,137.079067,126.052778,113.167956,0.445535,0.571626,0.693623,0.405808,0.511371,0.598508,-0.009389,131.553056,118.661390,106.406909,0.478259,0.570110,0.630974,0.456688,0.527852,0.554916,-0.031354
67,1777732574.863284,121.624132,104.483681,94.093403,0.601769,0.559785,0.459949,0.553205,0.508222,0.375033,-0.025761,138.006944,126.335119,113.877282,0.476191,0.598114,0.736530,0.411273,0.512940,0.616924,-0.007701,132.546007,119.051306,107.282655,0.518050,0.585338,0.644337,0.458584,0.511367,0.536294,-0.037039
68,1777732574.966265,121.842014,104.687674,92.465278,0.541340,0.437404,0.260432,0.476306,0.397458,0.225637,-0.042133,136.991270,124.736012,111.374306,0.361051,0.453348,0.542088,0.334789,0.439335,0.531419,-0.007620,131.941518,118.053232,105.071296,0.421147,0.448034,0.448202,0.381961,0.425376,0.429492,-0.037413
69,1777732575.142871,120.432639,102.563021,91.471354,0.341304,0.222701,0.004932,0.336515,0.241130,0.048588,-0.053061,136.165675,124.068353,110.436012,0.169787,0.270995,0.307411,0.188895,0.314864,0.378132,-0.007267,130.921329,116.899909,104.114459,0.226959,0.254897,0.206584,0.238102,0.290286,0.268284,-0.033893
70,1777732575.265128,119.789236,103.062674,91.064236,0.101462,0.024596,-0.174059,0.148443,0.060691,-0.108208,-0.056091,136.503770,124.714683,111.434722,-0.014070,0.136516,0.160990,0.008463,0.181497,0.221634,-0.005093,130.932259,117.497346,104.644560,0.024441,0.099209,0.049307,0.055123,0.141229,0.111687,-0.028081
71,1777732575.404990,120.064063,103.046875,91.705382,-0.108922,-0.135578,-0.247885,-0.078337,-0.122582,-0.206942,-0.051253,136.242659,123.766270,110.573512,-0.176639,0.062191,0.099295,-0.164305,0.087927,0.133180,-0.000917,130.849793,116.859805,104.284135,-0.154067,-0.003732,-0.016432,-0.135649,0.017757,0.019806,-0.021165
72,1777732575.530596,119.448600,102.337773,90.952527,-0.283057,-0.269776,-0.235553,-0.316543,-0.283011,-0.240615,-0.040584,135.973192,125.233944,112.038766,-0.303020,0.038373,0.095878,-0.297736,0.042231,0.113736,0.004595,130.464995,117.601887,105.010020,-0.296366,-0.064343,-0.014599,-0.304005,-0.066183,-0.004381,-0.013883
73,1777732575.644376,121.490104,103.502431,92.917014,-0.478263,-0.388732,-0.191577,-0.529182,-0.401790,-0.230454,-0.027813,136.417063,124.128373,110.579464,-0.381574,0.029893,0.126593,-0.379393,0.011747,0.102292,0.010248,131.441410,117.253059,104.691981,-0.413803,-0.109649,0.020536,-0.429323,-0.126099,-0.008624,-0.006613
74,1777732575.798795,118.621613,102.020074,91.805453,-0.731953,-0.516201,-0.204032,-0.704208,-0.488311,-0.216020,-0.017822,136.146480,125.662874,113.736355,-0.424935,0.004080,0.126729,-0.411526,-0.029142,0.056224,0.014546,130.304858,117.781940,106.426054,-0.527274,-0.169347,0.016475,-0.509087,-0.182198,-0.034524,0.000513
75,1777732576.061167,117.799522,101.447063,90.876878,-0.894464,-0.583624,-0.242340,-0.834374,-0.557213,-0.230250,-0.012357,135.813693,124.650241,111.757763,-0.416387,-0.077129,-0.010140,-0.402865,-0.089634,-0.041578,0.015957,129.808970,116.915848,104.797468,-0.575746,-0.245961,-0.087540,-0.546701,-0.245494,-0.104469,0.007679
76,1777732576.152019,120.342213,103.487931,92.439299,-0.904211,-0.584042,-0.265944,-0.900230,-0.613203,-0.283345,-0.008282,136.732796,124.200123,110.459771,-0.352401,-0.182939,-0.210444,-0.362132,-0.165594,-0.186883,0.014215,131.269268,117.296059,104.452947,-0.536338,-0.316640,-0.228944,-0.541498,-0.314797,-0.219037,0.014858
