frame_idx,timestamp,A_forehead_R_raw,A_forehead_G_raw,A_forehead_B_raw,A_forehead_R_BPF,A_forehead_G_BPF,A_forehead_B_BPF,A_forehead_R_BPFSG,A_forehead_G_BPFSG,A_forehead_B_BPFSG,A_forehead_rPPG,B_cheek_R_raw,B_cheek_G_raw,B_cheek_B_raw,B_cheek_R_BPF,B_cheek_G_BPF,B_cheek_B_BPF,B_cheek_R_BPFSG,B_cheek_G_BPFSG,B_cheek_B_BPFSG,B_cheek_rPPG,C_combined_R_raw,C_combined_G_raw,C_combined_B_raw,C_combined_R_BPF,C_combined_G_BPF,C_combined_B_BPF,C_combined_R_BPFSG,C_combined_G_BPFSG,C_combined_B_BPFSG,C_combined_rPPG
17,1777725511.011549,131.130576,106.407272,97.726548,0.044510,-0.173948,-0.347780,0.018934,-0.200021,-0.382004,0.061404,107.432198,96.583514,87.352786,0.522365,-0.041958,0.007322,0.495497,-0.062437,-0.024522,-0.515508,115.331657,99.858100,90.810707,0.363080,-0.085954,-0.111046,0.336642,-0.108298,-0.143683,0.129834
18,1777725511.067366,131.447689,106.709786,97.904704,0.157022,0.046721,-0.227096,0.133506,0.025869,-0.255564,-0.147722,107.922291,96.983824,87.067183,0.546605,0.066643,-0.005144,0.521954,0.050407,-0.004940,-0.391705,115.764090,100.225811,90.679690,0.416744,0.060002,-0.079128,0.392471,0.042227,-0.088481,0.156247
19,1777725511.083388,131.447689,106.709786,97.904704,0.186970,0.163770,-0.202278,0.191347,0.161725,-0.197303,-0.454232,107.922291,96.983824,87.067183,0.478474,0.084240,-0.070850,0.480780,0.079792,-0.056435,-0.219869,115.764090,100.225811,90.679690,0.381306,0.110750,-0.114660,0.384302,0.107103,-0.103391,0.155515
20,1777725511.147788,131.095820,106.651626,97.363371,0.164738,0.199718,-0.225660,0.202573,0.216925,-0.179616,-0.764916,107.683287,97.105009,87.701210,0.355633,0.042142,-0.148917,0.391785,0.053704,-0.142434,-0.053008,115.487465,100.287215,90.921930,0.292001,0.094667,-0.174498,0.328714,0.108111,-0.154828,0.133024
21,1777725511.162335,131.095820,106.651626,97.363371,0.144689,0.191092,-0.221166,0.170548,0.205475,-0.184982,-0.966853,107.683287,97.105009,87.701210,0.239873,-0.017289,-0.230319,0.271373,0.006075,-0.216659,0.069050,115.487465,100.287215,90.921930,0.208145,0.052172,-0.227268,0.237765,0.072541,-0.206100,0.104265
22,1777725511.208272,132.579248,107.466503,99.053922,0.114671,0.143237,-0.191319,0.089397,0.135580,-0.207521,-1.000000,109.104334,97.702322,87.979025,0.131215,-0.068424,-0.292214,0.121718,-0.042572,-0.256549,0.156284,116.929306,100.957049,91.670657,0.125700,0.002129,-0.258583,0.110944,0.016812,-0.240207,0.084478
23,1777725511.219732,132.579248,107.466503,99.053922,-0.003487,0.030218,-0.217206,-0.050379,0.010097,-0.250545,-0.858167,109.104334,97.702322,87.979025,-0.031271,-0.102692,-0.298022,-0.066839,-0.091274,-0.268897,0.222481,116.929306,100.957049,91.670657,-0.022010,-0.058389,-0.271083,-0.061353,-0.057484,-0.262780,0.072106
24,1777725511.272938,132.336627,107.643083,99.108300,-0.224828,-0.150324,-0.318753,-0.248782,-0.163988,-0.326741,-0.585751,109.457880,99.075861,89.828276,-0.269918,-0.139134,-0.266612,-0.301034,-0.154593,-0.278431,0.263468,117.084129,101.931601,92.921617,-0.254888,-0.142864,-0.283992,-0.283617,-0.157725,-0.294534,0.059195
25,1777725511.284884,132.336627,107.643083,99.108300,-0.499999,-0.376316,-0.453966,-0.488715,-0.371583,-0.448959,-0.262114,109.457880,99.075861,89.828276,-0.566670,-0.223615,-0.271719,-0.573794,-0.253761,-0.318428,0.273358,117.084129,101.931601,92.921617,-0.544447,-0.274515,-0.332468,-0.545435,-0.293035,-0.361938,0.041510
26,1777725511.341078,132.063179,107.629954,99.889339,-0.775410,-0.616560,-0.603481,-0.740935,-0.594596,-0.611398,0.006873,109.253847,99.676901,90.786867,-0.880057,-0.372153,-0.352462,-0.860119,-0.397373,-0.407062,0.253295,116.856958,102.327919,93.821024,-0.845175,-0.453622,-0.436135,-0.820391,-0.463114,-0.475174,0.017770
27,1777725511.354590,132.063179,107.629954,99.889339,-0.992833,-0.830043,-0.770160,-0.976355,-0.818065,-0.790971,0.159337,109.253847,99.676901,90.786867,-1.144289,-0.569862,-0.512173,-1.125498,-0.574342,-0.532936,0.213823,116.856958,102.327919,93.821024,-1.093804,-0.656589,-0.598169,-1.075784,-0.655583,-0.618948,-0.011107
28,1777725511.400013,133.385112,108.769038,100.288933,-1.146985,-1.013151,-0.938540,-1.174661,-1.032835,-0.959835,0.226918,110.316123,99.812198,90.206975,-1.333817,-0.781241,-0.694695,-1.340802,-0.762448,-0.661766,0.162283,118.005786,102.797811,93.567627,-1.271540,-0.858544,-0.775976,-1.285422,-0.852577,-0.761122,-0.045712
29,1777725511.411922,133.385112,108.769038,100.288933,-1.284139,-1.198266,-1.074094,-1.319562,-1.230989,-1.082986,0.251813,110.316123,99.812198,90.206975,-1.462206,-0.949800,-0.784863,-1.483594,-0.936274,-0.749167,0.100379,118.005786,102.797811,93.567627,-1.402850,-1.032622,-0.881273,-1.428917,-1.034512,-0.860440,-0.087734
30,1777725511.466092,133.153827,108.948724,100.288648,-1.387699,-1.376426,-1.122384,-1.381971,-1.388515,-1.100715,0.249672,110.836297,101.144606,91.820262,-1.516070,-1.057345,-0.743282,-1.521086,-1.069005,-0.745525,0.026014,118.275474,103.745979,94.643058,-1.473280,-1.163706,-0.869649,-1.474714,-1.175509,-0.863922,-0.139686
31,1777725511.480350,133.153827,108.948724,100.288648,-1.377711,-1.496270,-1.009671,-1.322008,-1.464710,-0.942182,0.248435,110.836297,101.144606,91.820262,-1.454552,-1.123314,-0.606822,-1.411357,-1.133823,-0.605038,-0.056200,118.275474,103.745979,94.643058,-1.428938,-1.247633,-0.741105,-1.381574,-1.244119,-0.717419,-0.197145
32,1777725511.544286,133.843878,109.180995,100.971301,-1.200458,-1.500262,-0.683216,-1.118848,-1.429099,-0.578336,0.282640,111.330904,101.589431,92.077770,-1.228497,-1.129293,-0.361604,-1.136833,-1.108047,-0.309373,-0.124642,118.835228,104.119953,95.042280,-1.219151,-1.252949,-0.468808,-1.130838,-1.215064,-0.399027,-0.244238
33,1777725511.557393,133.843878,109.180995,100.971301,-0.830081,-1.325497,-0.113595,-0.789462,-1.278871,-0.043523,0.355550,111.330904,101.589431,92.077770,-0.782298,-1.019087,0.055634,-0.722478,-0.976893,0.126014,-0.160607,118.835228,104.119953,95.042280,-0.798226,-1.121223,-0.000776,-0.744806,-1.077552,0.069501,-0.270375
34,1777725511.610317,137.442011,112.417140,105.244255,-0.341247,-1.010476,0.598723,-0.386152,-1.040767,0.571787,0.440648,115.554025,103.323375,94.737616,-0.190643,-0.777722,0.620296,-0.229179,-0.741721,0.658043,-0.161317,122.850020,106.354630,98.239829,-0.240844,-0.855307,0.613105,-0.281503,-0.841403,0.629291,-0.277241
35,1777725511.621619,137.442011,112.417140,105.244255,0.090383,-0.695224,1.222247,0.021778,-0.758917,1.142483,0.506026,115.554025,103.323375,94.737616,0.340488,-0.432660,1.217692,0.262835,-0.426172,1.213373,-0.134479,122.850020,106.354630,98.239829,0.257120,-0.520181,1.219210,0.182483,-0.537087,1.189743,-0.271980
36,1777725511.672838,138.103205,113.411772,106.852976,0.397682,-0.432900,1.618582,0.370510,-0.466858,1.540645,0.522335,116.685866,105.979979,97.485433,0.718169,-0.041672,1.724672,0.674656,-0.069745,1.678301,-0.095168,123.824979,108.457244,100.607947,0.611340,-0.172081,1.689309,0.573274,-0.202116,1.632416,-0.263760
37,1777725511.684343,138.103205,113.411772,106.852976,0.620939,-0.190484,1.742018,0.618793,-0.173482,1.671515,0.469441,116.685866,105.979979,97.485433,0.961453,0.306380,2.008958,0.951088,0.283869,1.926510,-0.062920,123.824979,108.457244,100.607947,0.847948,0.140759,1.919978,0.840323,0.131418,1.841512,-0.260749
38,1777725511.738553,139.351864,114.225507,107.119555,0.779158,0.075109,1.591007,0.771093,0.130394,1.527034,0.344138,117.799044,107.097565,98.673465,1.088853,0.578917,1.987984,1.086610,0.589228,1.886829,-0.057866,124.983317,109.473545,101.488828,0.985622,0.410981,1.855659,0.981438,0.436283,1.766897,-0.266316
39,1777725511.751754,139.351864,114.225507,107.119555,0.867929,0.414078,1.207342,0.866829,0.453102,1.184107,0.174116,117.799044,107.097565,98.673465,1.116091,0.798114,1.629265,1.114354,0.803122,1.564941,-0.086643,124.983317,109.473545,101.488828,1.033371,0.670102,1.488624,1.031846,0.686449,1.437996,-0.268175
40,1777725511.867456,139.745324,117.197515,105.320209,0.909759,0.797203,0.701764,0.935644,0.780363,0.750537,0.001079,118.647916,109.492231,96.653444,1.063479,0.938162,1.010114,1.065773,0.896787,1.022178,-0.125750,125.680385,112.060659,99.542366,1.012239,0.891175,0.907331,1.022397,0.857979,0.931631,-0.239504
41,1777725511.882106,139.745324,117.197515,105.320209,0.952794,1.114289,0.253482,0.986823,1.078379,0.333781,-0.155852,118.647916,109.492231,96.653444,0.955145,0.924464,0.317952,0.962693,0.862202,0.356297,-0.137859,125.680385,112.060659,99.542366,0.954361,0.987739,0.296462,0.970736,0.934261,0.348792,-0.128746
42,1777725511.898052,141.216996,118.295784,105.885507,1.000360,1.318064,-0.049020,1.013368,1.304679,0.014067,-0.290756,119.424441,109.767663,96.522720,0.811880,0.755608,-0.332044,0.822158,0.719500,-0.310792,-0.103331,126.688626,112.610370,99.643649,0.874707,0.943093,-0.237703,0.885895,0.914559,-0.202506,0.105937
43,1777725511.912016,141.216996,118.295784,105.885507,1.010568,1.423300,-0.207365,0.992348,1.420431,-0.175632,-0.397551,119.424441,109.767663,96.522720,0.651304,0.503504,-0.895365,0.654808,0.519593,-0.858811,-0.023484,126.688626,112.610370,99.643649,0.771059,0.810103,-0.666032,0.767321,0.819872,-0.631084,0.414515
44,1777725511.949348,142.546776,119.684499,107.369547,0.940579,1.427958,-0.259666,0.895849,1.411571,-0.257924,-0.459871,120.438869,109.382582,95.779136,0.477335,0.260618,-1.305850,0.468418,0.329149,-1.221715,0.088918,127.808172,112.816554,99.642607,0.631750,0.649732,-0.957122,0.610895,0.689956,-0.900451,0.695166
45,1777725511.962497,142.546776,119.684499,107.369547,0.747771,1.312508,-0.278305,0.706503,1.288281,-0.295761,-0.449527,120.438869,109.382582,95.779136,0.281213,0.139087,-1.473614,0.270946,0.205406,-1.399949,0.213888,127.808172,112.816554,99.642607,0.436732,0.530227,-1.075178,0.416132,0.566364,-1.031886,0.868537
46,1777725512.008144,142.188985,120.103384,108.563636,0.446446,1.085287,-0.324486,0.436888,1.069628,-0.354220,-0.362028,120.866345,111.617570,98.573529,0.072319,0.152507,-1.432390,0.073261,0.167127,-1.432873,0.327897,127.973892,114.446175,101.903565,0.197028,0.463434,-1.063089,0.194470,0.467961,-1.073322,0.887928
47,1777725512.020102,142.188985,120.103384,108.563636,0.108776,0.783076,-0.446339,0.127913,0.782780,-0.482267,-0.222085,120.866345,111.617570,98.573529,-0.120702,0.216403,-1.337371,-0.110700,0.192998,-1.386416,0.409119,127.973892,114.446175,101.903565,-0.044210,0.405294,-1.040360,-0.031162,0.389592,-1.085033,0.746357
48,1777725512.077417,142.119555,120.143623,109.131328,-0.205432,0.450613,-0.665235,-0.172539,0.466500,-0.701613,-0.063447,121.533543,113.034439,100.045719,-0.278706,0.272869,-1.288143,-0.265952,0.243934,-1.338098,0.453580,128.395547,115.404167,103.074255,-0.254281,0.332117,-1.080507,-0.234815,0.318123,-1.125936,0.483881
49,1777725512.089719,142.119555,120.143623,109.131328,-0.448073,0.141446,-0.974317,-0.424977,0.162747,-1.001507,0.079074,121.533543,113.034439,100.045719,-0.391228,0.291788,-1.326487,-0.381063,0.281491,-1.352438,0.474330,128.395547,115.404167,103.074255,-0.410176,0.241674,-1.209097,-0.395701,0.241909,-1.235461,0.199416
50,1777725512.137227,143.100132,120.732411,109.013702,-0.609004,-0.114247,-1.335047,-0.607574,-0.097779,-1.341085,0.175619,122.549592,113.682594,100.815670,-0.459554,0.269538,-1.457579,-0.455429,0.282167,-1.463160,0.475412,129.399772,116.032533,103.548348,-0.509371,0.141610,-1.416735,-0.506144,0.155518,-1.422468,-0.016934
51,1777725512.152049,143.100132,120.732411,109.013702,-0.714619,-0.308342,-1.676137,-0.715966,-0.300315,-1.658396,0.208385,122.549592,113.682594,100.815670,-0.495889,0.228970,-1.649566,-0.498445,0.235468,-1.673676,0.450608,129.399772,116.032533,103.548348,-0.568799,0.049866,-1.658423,-0.570952,0.056873,-1.668583,-0.161569
52,1777725512.216184,143.616351,121.591759,109.239765,-0.772085,-0.443305,-1.929653,-0.762274,-0.446038,-1.898047,0.188887,123.662259,115.254818,102.561781,-0.513549,0.158683,-1.893265,-0.524993,0.133640,-1.961848,0.393592,130.313623,117.367132,104.787775,-0.599727,-0.041979,-1.905394,-0.604087,-0.059586,-1.940581,-0.257832
53,1777725512.229053,143.616351,121.591759,109.239765,-0.768386,-0.530754,-2.030567,-0.769198,-0.543015,-2.023315,0.148258,123.662259,115.254818,102.561781,-0.526318,0.013646,-2.201070,-0.546045,-0.025566,-2.273048,0.296829,130.313623,117.367132,104.787775,-0.607007,-0.167821,-2.144236,-0.620429,-0.198049,-2.189804,-0.311519
54,1777725512.285686,145.038794,122.381725,111.029467,-0.719049,-0.578070,-1.960231,-0.746325,-0.588290,-1.983994,0.098770,124.580263,115.562461,101.997136,-0.537569,-0.205160,-2.487949,-0.553177,-0.228001,-2.487257,0.151356,131.399774,117.835549,105.007913,-0.598062,-0.329464,-2.312043,-0.617559,-0.348097,-2.319502,-0.328322
55,1777725512.297810,145.038794,122.381725,111.029467,-0.667722,-0.587576,-1.746202,-0.682600,-0.571253,-1.712121,0.042841,124.580263,115.562461,101.997136,-0.540074,-0.449738,-2.571718,-0.523309,-0.439887,-2.440304,-0.075781,131.399774,117.835549,105.007913,-0.582623,-0.495684,-2.296546,-0.576406,-0.483676,-2.197576,-0.307336
56,1777725512.310354,145.038794,122.381725,111.029467,-0.602429,-0.530495,-1.342661,-0.569726,-0.490862,-1.193599,-0.005584,124.580263,115.562461,101.997136,-0.490402,-0.658956,-2.278547,-0.441949,-0.620129,-2.040290,-0.395923,131.399774,117.835549,105.007913,-0.527744,-0.616136,-1.966585,-0.484541,-0.577040,-1.758059,-0.245462
57,1777725512.472136,145.107435,123.275599,110.590278,-0.458718,-0.379512,-0.617616,-0.417963,-0.363056,-0.500746,-0.033803,125.449923,115.640325,102.076548,-0.341088,-0.761348,-1.450201,-0.315646,-0.730824,-1.313053,-0.722614,132.002427,118.185416,104.914458,-0.380298,-0.634070,-1.172673,-0.349752,-0.608235,-1.042284,-0.155548
58,1777725512.485163,146.703294,124.494598,117.424769,-0.229351,-0.181429,0.333650,-0.240834,-0.211759,0.252405,-0.038158,127.007926,117.233545,111.325710,-0.130431,-0.743314,-0.259599,-0.163042,-0.746409,-0.374249,-0.943922,133.573048,119.653896,113.358730,-0.163405,-0.556019,-0.061849,-0.188972,-0.568192,-0.165364,-0.061254
59,1777725512.540600,147.736145,125.140579,118.175453,0.002618,-0.016268,1.128258,-0.044257,-0.059368,0.950191,-0.021577,127.796904,117.539319,111.304334,0.051362,-0.654123,0.794723,-0.000256,-0.660298,0.606116,-1.000000,134.443318,120.073072,113.594707,0.035114,-0.441505,0.905901,-0.014923,-0.459988,0.720808,0.016989
60,1777725512.554076,147.736145,125.140579,118.175453,0.178150,0.090363,1.586277,0.162942,0.078476,1.496133,0.007988,127.796904,117.539319,111.304334,0.174130,-0.491275,1.552588,0.164221,-0.475601,1.472715,-0.878659,134.443318,120.073072,113.594707,0.175470,-0.297396,1.563818,0.163795,-0.290909,1.480521,0.064949
61,1777725512.682715,147.476786,125.143495,117.817730,0.342548,0.180893,1.812047,0.371669,0.202006,1.838099,0.039090,127.761297,118.988265,113.134038,0.293804,-0.233759,2.119914,0.331717,-0.203955,2.134784,-0.612605,134.333127,121.040009,114.695268,0.310052,-0.095541,2.017292,0.345035,-0.068635,2.035889,0.076551
62,1777725512.697023,148.597101,125.958498,118.218050,0.546293,0.291462,1.930578,0.583042,0.324597,1.996047,0.058757,128.505661,119.095335,112.877642,0.468025,0.095707,2.540406,0.513570,0.126415,2.591272,-0.276885,135.202808,121.383056,114.657778,0.494115,0.160958,2.337130,0.536727,0.192476,2.392863,0.055845
63,1777725512.882105,148.882538,125.815958,118.755003,0.777078,0.432533,2.011093,0.797786,0.454047,2.036265,0.061653,129.242642,120.351561,114.025698,0.696828,0.477030,2.880389,0.714702,0.473323,2.897390,0.015130,135.789274,122.173027,115.602133,0.723578,0.462198,2.590624,0.742397,0.466898,2.610349,0.020706
64,1777725512.895831,149.990974,127.548986,120.330412,0.999000,0.584154,2.036644,0.993011,0.574328,2.000406,0.053716,130.633498,122.141118,116.300837,0.924885,0.834952,3.124745,0.910342,0.786525,3.081059,0.191934,137.085990,123.943740,117.644028,0.949590,0.751353,2.762045,0.937898,0.715793,2.720841,-0.009274
65,1777725513.074556,150.687508,127.443035,120.658600,1.156718,0.689048,1.943277,1.123506,0.653375,1.897525,0.040340,130.834454,122.512775,116.521963,1.088037,1.063136,3.183678,1.053716,1.020779,3.144550,0.281887,137.452139,124.156195,117.900842,1.110930,0.938440,2.770211,1.076979,0.898311,2.728875,-0.030040
66,1777725513.088977,151.410219,128.545189,120.062508,1.188779,0.708302,1.740742,1.148455,0.671468,1.740368,0.022742,132.013480,122.233762,115.817632,1.144059,1.158130,3.089607,1.106619,1.150472,3.100251,0.325835,138.479060,124.337571,117.232591,1.158966,1.008187,2.639985,1.120564,0.990804,2.646956,-0.044141
67,1777725513.101431,151.226697,128.058131,120.075735,1.074200,0.636595,1.516651,1.048473,0.630242,1.555491,0.001702,131.712828,123.185350,116.727114,1.071505,1.165761,2.938363,1.054916,1.170867,2.968852,0.336097,138.217451,124.809610,117.843321,1.072403,0.989372,2.464459,1.052769,0.990659,2.497732,-0.051871
68,1777725513.114445,151.226697,128.058131,120.075735,0.844837,0.518986,1.336934,0.832395,0.546083,1.379478,-0.022434,131.712828,123.185350,116.727114,0.904329,1.095632,2.756047,0.910195,1.099399,2.782748,0.322959,138.217451,124.809610,117.843321,0.884498,0.903417,2.283009,0.884261,0.914961,2.314991,-0.053834
69,1777725513.149102,151.437690,128.116388,120.547619,0.539935,0.417164,1.218004,0.536920,0.442059,1.242001,-0.050335,132.039067,123.550364,116.855029,0.691281,0.962291,2.551635,0.700434,0.962753,2.570051,0.294393,138.505275,125.072372,118.085892,0.640833,0.780582,2.107092,0.645929,0.789188,2.127368,-0.050775
70,1777725513.208162,150.914514,129.042933,121.048506,0.199523,0.336338,1.130941,0.213892,0.335873,1.138785,-0.079646,132.170918,123.999271,117.436880,0.449051,0.779258,2.322369,0.456104,0.775363,2.326981,0.251220,138.418783,125.680492,118.640756,0.365875,0.631618,1.925227,0.375367,0.628866,1.930916,-0.044297
71,1777725513.219229,150.914514,129.042933,121.048506,-0.113049,0.247279,1.036268,-0.087783,0.233864,1.032876,-0.101749,132.170918,123.999271,117.436880,0.197198,0.551701,2.032024,0.201478,0.545849,2.028528,0.191289,138.418783,125.680492,118.640756,0.093782,0.450227,1.700105,0.105057,0.441854,1.696644,-0.036514
72,1777725513.289469,151.176418,129.399443,121.741008,-0.357064,0.140965,0.896704,-0.336587,0.130509,0.879873,-0.109313,132.638630,124.363557,117.484038,-0.047958,0.296559,1.653294,-0.051215,0.288745,1.649887,0.123856,138.817893,126.042185,118.903028,-0.150993,0.244694,1.401097,-0.146339,0.236000,1.393216,-0.027857
73,1777725513.299555,151.176418,129.399443,121.741008,-0.520907,0.027403,0.662121,-0.512630,0.023961,0.635328,-0.100991,132.638630,124.363557,117.484038,-0.283628,0.030673,1.166077,-0.290145,0.027179,1.152535,0.065103,138.817893,126.042185,118.903028,-0.362721,0.029583,0.998092,-0.364307,0.026107,0.980133,-0.017451
74,1777725513.351939,151.883546,129.669005,121.628316,-0.608588,-0.081095,0.307435,-0.604960,-0.071965,0.264927,-0.079547,132.890233,124.464577,117.298980,-0.499274,-0.221532,0.549976,-0.496471,-0.207887,0.494690,0.027237,139.221337,126.199387,118.742092,-0.535712,-0.174719,0.469129,-0.532634,-0.162580,0.418102,-0.004727
75,1777725513.364589,151.883546,129.669005,121.628316,-0.638469,-0.169463,-0.165016,-0.623608,-0.145610,-0.227044,-0.050771,132.890233,124.464577,117.298980,-0.675239,-0.426880,-0.211677,-0.656922,-0.394581,-0.315604,0.016734,139.221337,126.199387,118.742092,-0.662982,-0.341074,-0.196123,-0.645817,-0.311590,-0.286084,0.010230
