frame_idx,timestamp,A_forehead_R_raw,A_forehead_G_raw,A_forehead_B_raw,A_forehead_R_BPF,A_forehead_G_BPF,A_forehead_B_BPF,A_forehead_R_BPFSG,A_forehead_G_BPFSG,A_forehead_B_BPFSG,A_forehead_rPPG,B_cheek_R_raw,B_cheek_G_raw,B_cheek_B_raw,B_cheek_R_BPF,B_cheek_G_BPF,B_cheek_B_BPF,B_cheek_R_BPFSG,B_cheek_G_BPFSG,B_cheek_B_BPFSG,B_cheek_rPPG,C_combined_R_raw,C_combined_G_raw,C_combined_B_raw,C_combined_R_BPF,C_combined_G_BPF,C_combined_B_BPF,C_combined_R_BPFSG,C_combined_G_BPFSG,C_combined_B_BPFSG,C_combined_rPPG
10,1777727313.777641,158.283548,139.641850,129.608456,-0.583895,0.127840,0.013903,-0.604653,0.100228,0.018350,-0.001789,144.795383,137.681004,127.425474,-0.533440,-0.215435,-0.252256,-0.541940,-0.200619,-0.223648,0.032934,149.291438,138.334620,128.153135,-0.550259,-0.101010,-0.163537,-0.562845,-0.100337,-0.142982,0.030522
11,1777727313.809364,158.894550,139.566157,130.912614,-0.989641,-0.193459,-0.287344,-1.017403,-0.202743,-0.314962,-0.003622,144.172909,136.845372,126.927501,-0.665322,-0.095168,-0.074700,-0.657678,-0.063095,-0.040303,0.007004,149.080123,137.752300,128.255872,-0.773428,-0.127931,-0.145581,-0.777586,-0.109644,-0.131856,0.054856
12,1777727313.898161,156.421949,137.847241,128.721082,-1.335032,-0.489504,-0.587626,-1.307456,-0.449667,-0.585620,-0.006464,144.159201,138.252951,128.378819,-0.699208,0.124213,0.212365,-0.680215,0.137252,0.222439,-0.024205,148.246784,138.117715,128.492907,-0.911149,-0.080360,-0.054299,-0.889295,-0.058387,-0.046914,0.083221
13,1777727313.915081,156.421949,137.847241,128.721082,-1.518278,-0.670591,-0.813672,-1.467634,-0.626372,-0.780785,-0.010446,144.159201,138.252951,128.378819,-0.640484,0.369114,0.525316,-0.631807,0.350760,0.506889,-0.054738,148.246784,138.117715,128.492907,-0.933082,0.022546,0.078986,-0.910416,0.025049,0.077664,0.111108
14,1777727313.954621,156.812434,138.328013,128.732786,-1.512937,-0.727809,-0.922176,-1.496369,-0.730836,-0.903366,-0.015109,144.423438,138.743576,129.047483,-0.524292,0.567224,0.788410,-0.532095,0.531210,0.755902,-0.077688,148.553103,138.605055,128.942584,-0.853840,0.135547,0.218214,-0.853520,0.110528,0.202813,0.120444
15,1777727314.008362,156.812434,138.328013,128.732786,-1.389117,-0.729322,-0.945844,-1.392455,-0.757221,-0.948650,-0.019649,144.423438,138.743576,129.047483,-0.392789,0.677589,0.951469,-0.405993,0.641650,0.918288,-0.087224,148.553103,138.605055,128.942584,-0.724898,0.208618,0.319031,-0.734814,0.175360,0.295975,0.099930
16,1777727314.076895,156.812434,138.328013,128.732786,-1.195756,-0.722656,-0.912892,-1.185621,-0.718775,-0.918119,-0.023672,144.423438,138.743576,129.047483,-0.275470,0.675225,0.985413,-0.283603,0.663654,0.964510,-0.081584,148.553103,138.605055,128.942584,-0.582232,0.209265,0.352645,-0.584275,0.202844,0.336967,0.057484
17,1777727314.115802,156.374221,136.779754,128.519228,-0.944499,-0.678239,-0.838470,-0.943863,-0.653089,-0.838195,-0.026973,144.222743,137.654601,128.561198,-0.182106,0.589799,0.899239,-0.190364,0.602311,0.893380,-0.066190,148.273236,137.362985,128.547208,-0.436237,0.167120,0.320003,-0.441530,0.183844,0.316188,0.006917
18,1777727314.148588,157.714308,138.412990,128.647825,-0.672293,-0.565503,-0.729446,-0.722245,-0.583450,-0.737895,-0.029228,144.388518,138.094277,128.329705,-0.118588,0.471696,0.723974,-0.135567,0.479599,0.725127,-0.049201,148.830448,138.200515,128.435745,-0.303157,0.125963,0.239500,-0.331127,0.125249,0.237453,-0.039157
19,1777727314.182500,157.714308,138.412990,128.647825,-0.473268,-0.464228,-0.599935,-0.534086,-0.506127,-0.622540,-0.028683,144.388518,138.094277,128.329705,-0.101699,0.313696,0.477793,-0.113808,0.314114,0.481947,-0.033046,148.830448,138.200515,128.435745,-0.225555,0.054388,0.118550,-0.253901,0.040700,0.113785,-0.068978
20,1777727314.223626,156.779105,137.437347,129.021446,-0.369348,-0.412139,-0.475797,-0.365648,-0.409072,-0.478861,-0.022582,143.681092,137.167047,127.409937,-0.122114,0.116280,0.182984,-0.113726,0.111564,0.177829,-0.017319,148.047096,137.257147,127.947107,-0.204525,-0.059860,-0.036610,-0.197700,-0.061981,-0.041068,-0.073560
21,1777727314.294358,156.062775,137.169327,127.912145,-0.269951,-0.339924,-0.347753,-0.202481,-0.293329,-0.301736,-0.010758,143.738802,137.704080,127.772483,-0.139710,-0.091630,-0.128557,-0.123581,-0.120933,-0.163621,-0.002764,147.846793,137.525829,127.819037,-0.183123,-0.174395,-0.201622,-0.149881,-0.178399,-0.209659,-0.057797
22,1777727314.326068,156.062775,137.169327,127.912145,-0.089543,-0.201110,-0.150523,-0.038840,-0.169944,-0.108013,0.004543,143.738802,137.704080,127.772483,-0.140796,-0.333720,-0.471356,-0.133933,-0.357185,-0.494028,0.009711,147.846793,137.525829,127.819037,-0.123712,-0.289517,-0.364412,-0.102236,-0.294772,-0.365356,-0.040692
23,1777727314.365598,157.598116,138.159024,129.552262,0.143621,-0.028189,0.097123,0.122220,-0.047629,0.072609,0.020948,143.763421,136.040039,125.703763,-0.135160,-0.586729,-0.804366,-0.139248,-0.554215,-0.752510,0.019171,148.374986,136.746368,126.986596,-0.042233,-0.400549,-0.503869,-0.052092,-0.385353,-0.477470,-0.031279
24,1777727314.383677,157.598116,138.159024,129.552262,0.320301,0.102050,0.278225,0.262002,0.057413,0.213744,0.036546,143.763421,136.040039,125.703763,-0.130610,-0.746426,-0.997002,-0.139114,-0.683017,-0.904799,0.024842,148.374986,136.746368,126.986596,0.019694,-0.463601,-0.571926,-0.005409,-0.436207,-0.531951,-0.025026
25,1777727314.401581,157.598116,138.159024,129.552262,0.386485,0.149449,0.335396,0.353458,0.123942,0.296824,0.050306,143.763421,136.040039,125.703763,-0.133092,-0.766316,-0.990630,-0.135268,-0.738864,-0.955419,0.027196,148.374986,136.746368,126.986596,0.040100,-0.461061,-0.548621,0.027641,-0.451262,-0.538005,-0.019182
26,1777727314.418958,156.741422,137.404565,128.547641,0.374171,0.137561,0.306932,0.387294,0.148635,0.319378,0.062600,143.477879,137.130004,127.605337,-0.136394,-0.696623,-0.866534,-0.127570,-0.728009,-0.925350,0.028004,147.899060,137.221524,127.919438,0.033794,-0.418561,-0.475379,0.044051,-0.435794,-0.510441,-0.013803
27,1777727314.436939,156.741422,137.404565,128.547641,0.345363,0.117429,0.266962,0.384477,0.150619,0.309430,0.077195,143.477879,137.130004,127.605337,-0.123181,-0.623507,-0.770034,-0.115461,-0.671962,-0.848964,0.028562,147.899060,137.221524,127.919438,0.033000,-0.376528,-0.424369,0.051185,-0.397768,-0.462833,-0.008858
28,1777727314.481650,156.746936,137.397672,128.461857,0.329222,0.112767,0.255095,0.363899,0.142944,0.296630,0.095491,143.720506,136.572770,126.447858,-0.094418,-0.569712,-0.730712,-0.098541,-0.587991,-0.750656,0.028904,148.062649,136.847737,127.119191,0.046795,-0.342219,-0.402110,0.055606,-0.344346,-0.401561,-0.003851
29,1777727314.499588,156.746936,137.397672,128.461857,0.321436,0.119422,0.275555,0.314417,0.112951,0.279157,0.110409,143.720506,136.572770,126.447858,-0.069438,-0.494420,-0.662243,-0.076502,-0.466315,-0.616192,0.028246,148.062649,136.847737,127.119191,0.060853,-0.289806,-0.349643,0.053804,-0.273226,-0.317743,0.002350
30,1777727314.570351,157.775118,138.331969,129.565354,0.278744,0.098637,0.287529,0.215787,0.041199,0.237664,0.115767,143.559434,136.038240,125.968975,-0.052435,-0.354217,-0.498116,-0.051621,-0.291887,-0.416701,0.026045,148.297995,136.802816,127.167768,0.057958,-0.203265,-0.236234,0.037515,-0.180859,-0.198579,0.009909
31,1777727314.619352,157.775118,138.331969,129.565354,0.120242,-0.021878,0.206192,0.063381,-0.076374,0.157455,0.111712,143.559434,136.038240,125.968975,-0.032522,-0.104870,-0.194036,-0.027724,-0.066852,-0.144206,0.022423,148.297995,136.802816,127.167768,0.018399,-0.077206,-0.060626,0.002644,-0.070026,-0.043652,0.017679
32,1777727314.659249,155.981509,136.809911,128.187426,-0.133232,-0.224861,0.035649,-0.122948,-0.218419,0.039210,0.101143,143.639645,138.048267,128.291293,-0.007109,0.206696,0.194136,-0.005405,0.181802,0.166477,0.017758,147.753600,137.635482,128.256671,-0.049150,0.062843,0.141307,-0.044586,0.048395,0.124054,0.024105
33,1777727314.693581,155.834024,136.539793,128.156657,-0.353326,-0.393529,-0.129520,-0.303118,-0.343310,-0.099553,0.088158,143.662299,137.778952,128.297126,0.017076,0.451567,0.509633,0.016852,0.408489,0.449233,0.012532,147.719541,137.365899,128.250303,-0.106392,0.169868,0.296582,-0.089805,0.157889,0.266304,0.027640
34,1777727314.729609,155.834024,136.539793,128.156657,-0.470268,-0.455036,-0.243061,-0.427343,-0.403562,-0.225015,0.076720,143.662299,137.778952,128.297126,0.035439,0.582374,0.678814,0.036358,0.562915,0.638080,0.007257,147.719541,137.365899,128.250303,-0.133130,0.236571,0.371523,-0.118209,0.240756,0.350382,0.026853
35,1777727314.766996,155.834024,136.539793,128.156657,-0.483807,-0.400591,-0.309405,-0.458618,-0.368597,-0.300414,0.068732,143.662299,137.778952,128.297126,0.047092,0.613764,0.711470,0.045499,0.602530,0.689475,0.001336,147.719541,137.365899,128.250303,-0.129874,0.275646,0.371178,-0.122540,0.278821,0.359512,0.021655
36,1777727314.812798,156.278462,137.335005,128.025992,-0.414407,-0.259427,-0.329070,-0.406244,-0.254449,-0.315794,0.057509,143.779774,137.895747,128.069271,0.047718,0.545396,0.624838,0.038055,0.518722,0.608918,-0.006901,147.946003,137.708833,128.054844,-0.106324,0.277122,0.306869,-0.110044,0.260998,0.300680,0.014671
37,1777727314.849204,156.278462,137.335005,128.025992,-0.297309,-0.088729,-0.297085,-0.314125,-0.113647,-0.289105,0.026297,143.779774,137.895747,128.069271,0.028803,0.371310,0.442672,0.016683,0.343192,0.443750,-0.017297,147.946003,137.708833,128.054844,-0.079901,0.217964,0.196086,-0.093586,0.190913,0.199465,0.008862
38,1777727314.889592,157.305300,138.364583,128.507966,-0.186917,0.046961,-0.229434,-0.221647,0.003371,-0.241749,-0.053974,143.673982,137.242275,127.110165,-0.009997,0.112139,0.213071,-0.008293,0.120004,0.242538,-0.027419,148.217755,137.616378,127.576099,-0.068970,0.090413,0.065570,-0.079411,0.081126,0.081109,0.004772
39,1777727314.961884,156.610447,137.713388,128.528952,-0.131343,0.099567,-0.163568,-0.155835,0.065239,-0.188705,-0.201064,143.317328,136.499649,127.318294,-0.048027,-0.157840,0.000985,-0.028995,-0.114494,0.033799,-0.034663,147.748368,136.904229,127.721846,-0.075799,-0.072037,-0.053866,-0.071275,-0.054583,-0.040369,0.001125
40,1777727314.980162,156.610447,137.713388,128.528952,-0.114551,0.082860,-0.118868,-0.129325,0.066233,-0.138128,-0.383195,143.317328,136.499649,127.318294,-0.055661,-0.361660,-0.172171,-0.043137,-0.333483,-0.171838,-0.037220,147.748368,136.904229,127.721846,-0.075291,-0.213486,-0.154403,-0.071866,-0.200244,-0.160601,-0.004217
41,1777727315.026554,156.568627,137.278006,128.128591,-0.105165,0.040857,-0.080814,-0.117490,0.041262,-0.079307,-0.546183,143.812934,137.230729,127.848090,-0.037890,-0.498814,-0.331669,-0.048336,-0.516994,-0.369213,-0.034416,148.064832,137.246488,127.941591,-0.060315,-0.318924,-0.248051,-0.071387,-0.330908,-0.272577,-0.013990
42,1777727315.044741,156.568627,137.278006,128.128591,-0.094013,0.010036,-0.018868,-0.064834,0.052062,0.016032,-0.649825,143.812934,137.230729,127.848090,-0.030358,-0.620582,-0.513403,-0.042606,-0.653400,-0.550980,-0.027048,148.064832,137.246488,127.941591,-0.051576,-0.410376,-0.348558,-0.050015,-0.418246,-0.361976,-0.031226
43,1777727315.089739,155.441404,136.418301,127.761666,-0.032622,0.041362,0.096203,0.055153,0.126549,0.155127,-0.669758,143.439149,136.588889,126.820399,-0.037223,-0.726325,-0.694875,-0.030587,-0.731540,-0.692613,-0.017985,147.439901,136.532026,127.134155,-0.035690,-0.470429,-0.431182,-0.002007,-0.445510,-0.410033,-0.056335
44,1777727315.107739,155.441404,136.418301,127.761666,0.165307,0.199030,0.291045,0.215054,0.235666,0.307840,-0.600495,143.439149,136.588889,126.820399,-0.031085,-0.762640,-0.794565,-0.020617,-0.730775,-0.747659,-0.010567,147.439901,136.532026,127.134155,0.034379,-0.442083,-0.432695,0.057940,-0.408628,-0.395826,-0.086070
45,1777727315.163284,158.344252,139.187087,129.787874,0.439014,0.414232,0.504196,0.372117,0.335363,0.436915,-0.458789,143.790765,136.348214,126.466991,-0.010461,-0.687263,-0.752383,-0.015533,-0.631219,-0.679255,-0.005886,148.641927,137.294505,127.573952,0.139364,-0.320098,-0.333523,0.113684,-0.309025,-0.307198,-0.118303
46,1777727315.230783,158.344252,139.187087,129.787874,0.581026,0.486019,0.586480,0.490541,0.392986,0.517647,-0.285098,143.790765,136.348214,126.466991,0.000131,-0.470027,-0.530697,-0.013224,-0.431149,-0.484146,-0.003520,148.641927,137.294505,127.573952,0.193762,-0.151345,-0.158305,0.154698,-0.156437,-0.150215,-0.153197
47,1777727315.265701,156.671450,137.121302,127.978846,0.547328,0.386624,0.525357,0.535865,0.385609,0.535514,-0.106324,143.620710,138.072105,128.585799,-0.004908,-0.149881,-0.179671,-0.010797,-0.160171,-0.198888,-0.002876,147.970957,137.755170,128.383481,0.179171,0.028954,0.055338,0.171424,0.021755,0.045913,-0.191015
48,1777727315.313062,156.671450,137.121302,127.978846,0.457630,0.261756,0.444702,0.487770,0.308128,0.488344,0.116872,143.620710,138.072105,128.585799,-0.012170,0.164701,0.162611,-0.003888,0.127783,0.112581,-0.003184,147.970957,137.755170,128.383481,0.144430,0.197053,0.256641,0.159998,0.187898,0.237835,-0.231407
49,1777727315.351585,156.872189,137.405473,128.397189,0.362738,0.171528,0.386008,0.370596,0.191785,0.397939,0.414765,143.413694,138.559003,128.899493,-0.006833,0.410467,0.423801,0.012321,0.377040,0.387392,-0.003679,147.899859,138.174493,128.732058,0.116357,0.330821,0.411203,0.131746,0.315289,0.390908,-0.272733
50,1777727315.392312,156.872189,137.405473,128.397189,0.243730,0.089616,0.307758,0.237908,0.085321,0.296935,0.718801,143.413694,138.559003,128.899493,0.026962,0.568984,0.596949,0.038062,0.547007,0.581187,-0.003751,147.899859,138.174493,128.732058,0.099218,0.409195,0.500552,0.104677,0.393112,0.486437,-0.311261
51,1777727315.429127,156.271302,137.182249,128.058728,0.108327,0.006290,0.193191,0.118699,0.004986,0.191787,0.932373,143.991801,138.556720,128.799070,0.076374,0.638837,0.689377,0.065537,0.627607,0.683896,-0.003069,148.084968,138.098563,128.552289,0.087025,0.427988,0.523982,0.083258,0.420066,0.519860,-0.339164
52,1777727315.489651,156.266272,137.117012,127.935207,-0.008301,-0.068400,0.055735,0.010828,-0.064216,0.058903,1.000000,143.886898,138.365765,128.782671,0.103724,0.641333,0.721831,0.083890,0.638987,0.718887,-0.001743,148.013356,137.949514,128.500183,0.066383,0.404756,0.499799,0.059536,0.404586,0.498893,-0.344542
53,1777727315.524191,156.266272,137.117012,127.935207,-0.093489,-0.130319,-0.099536,-0.089994,-0.131985,-0.120981,0.906392,143.886898,138.365765,128.782671,0.095728,0.601922,0.708919,0.085480,0.610652,0.716019,-0.000053,148.013356,137.949514,128.500183,0.032655,0.357842,0.439434,0.026989,0.363106,0.437019,-0.314443
54,1777727315.554642,156.489436,137.119471,127.980696,-0.164912,-0.185566,-0.285479,-0.182467,-0.195742,-0.333174,0.675903,143.602431,138.023698,128.352604,0.066334,0.548018,0.672602,0.069358,0.568437,0.695315,0.002137,147.898099,137.722289,128.228635,-0.010748,0.303490,0.353242,-0.014584,0.313711,0.352485,-0.235225
55,1777727315.572661,156.489436,137.119471,127.980696,-0.248098,-0.241917,-0.519377,-0.266631,-0.250425,-0.536300,0.371805,143.602431,138.023698,128.352604,0.035823,0.508578,0.645219,0.044489,0.528739,0.664750,0.005318,147.898099,137.722289,128.228635,-0.058817,0.258413,0.257020,-0.059218,0.269018,0.264400,-0.062252
56,1777727315.619447,155.926331,136.722633,125.992012,-0.339099,-0.291602,-0.742754,-0.339364,-0.287483,-0.686515,0.094697,143.545647,138.309467,128.778022,0.015937,0.485932,0.623664,0.024091,0.491604,0.620446,0.010047,147.672542,137.780523,127.849352,-0.102409,0.226754,0.168191,-0.097060,0.231908,0.184793,0.236496
57,1777727315.637454,155.926331,136.722633,125.992012,-0.404022,-0.311129,-0.821405,-0.388126,-0.294279,-0.749030,-0.087356,143.545647,138.309467,128.778022,0.009759,0.456000,0.569675,0.015273,0.444139,0.551565,0.018245,147.672542,137.780523,127.849352,-0.128168,0.200291,0.105982,-0.119194,0.198000,0.118033,0.586257
58,1777727315.699631,155.736095,136.634320,127.125000,-0.420590,-0.286790,-0.731091,-0.402660,-0.268391,-0.711113,-0.194688,143.642688,138.444801,128.557396,0.014396,0.396831,0.464496,0.014938,0.373109,0.446806,0.031622,147.673824,137.841307,128.079931,-0.130599,0.168958,0.065967,-0.124261,0.159275,0.060833,0.867151
59,1777727315.718099,155.736095,136.634320,127.125000,-0.378329,-0.214915,-0.557680,-0.381989,-0.221091,-0.588558,-0.261834,143.642688,138.444801,128.557396,0.021098,0.289442,0.309802,0.013996,0.273417,0.301253,0.047376,147.673824,137.841307,128.079931,-0.112044,0.121323,0.020641,-0.117999,0.108581,0.004650,1.000000
60,1777727315.788707,156.240349,137.301624,127.706189,-0.290193,-0.118059,-0.364641,-0.318176,-0.154034,-0.410688,-0.297455,143.736570,137.676879,127.916169,0.021070,0.145567,0.120374,0.008062,0.151715,0.122741,0.059907,147.904496,137.551794,127.846176,-0.082684,0.057692,-0.041298,-0.100684,0.049798,-0.055068,0.950529
61,1777727315.842437,156.240349,137.301624,127.706189,-0.192485,-0.044852,-0.192436,-0.192756,-0.053276,-0.201818,-0.307278,143.736570,137.676879,127.916169,0.005672,0.008077,-0.075237,0.000756,0.023536,-0.070907,0.064337,147.904496,137.551794,127.846176,-0.060380,-0.009566,-0.114303,-0.063748,-0.002068,-0.114544,0.731426
62,1777727315.880602,155.111719,136.004560,126.749506,-0.061652,0.027464,-0.023643,0.000498,0.085639,0.026382,-0.296071,143.297135,137.523524,127.556858,-0.014470,-0.103233,-0.259176,-0.002159,-0.095887,-0.260798,0.057137,147.235330,137.017203,127.287740,-0.030197,-0.059667,-0.180665,-0.001273,-0.035378,-0.165071,0.405405
63,1777727315.925775,155.111719,136.004560,126.749506,0.184354,0.191871,0.215321,0.244505,0.247408,0.264391,-0.268101,143.297135,137.523524,127.556858,-0.009662,-0.191240,-0.423425,0.003887,-0.196127,-0.429201,0.036630,147.235330,137.017203,127.287740,0.055010,-0.063536,-0.210510,0.084093,-0.048282,-0.198004,0.091937
64,1777727315.943521,157.098348,137.892388,128.460707,0.513881,0.425206,0.501284,0.502161,0.404575,0.488888,-0.227586,143.583735,137.377118,127.055556,0.023345,-0.259008,-0.553649,0.022868,-0.267242,-0.552032,0.003518,148.088606,137.548875,127.523939,0.186857,-0.030937,-0.202005,0.182633,-0.043303,-0.205059,-0.115593
65,1777727315.988313,157.098348,137.892388,128.460707,0.780750,0.587673,0.713293,0.721531,0.522533,0.663467,-0.179134,143.583735,137.377118,127.055556,0.061232,-0.309084,-0.628451,0.056655,-0.298545,-0.602004,-0.038211,148.088606,137.548875,127.523939,0.301072,-0.010165,-0.181203,0.278281,-0.024852,-0.180181,-0.228950
66,1777727316.020607,157.180948,137.520611,128.433843,0.904687,0.618890,0.790813,0.848349,0.569595,0.746173,-0.128368,143.436330,136.785982,126.529695,0.095812,-0.326870,-0.623243,0.099623,-0.292800,-0.574193,-0.083907,148.017869,137.030858,127.164411,0.365437,-0.011617,-0.151891,0.349198,-0.005335,-0.134071,-0.283232
67,1777727316.047553,157.180948,137.520611,128.433843,0.871748,0.538483,0.733967,0.847223,0.534004,0.707571,-0.078926,143.436330,136.785982,126.529695,0.133998,-0.280695,-0.510426,0.140251,-0.269852,-0.493069,-0.130942,148.017869,137.030858,127.164411,0.379915,-0.007635,-0.095628,0.375908,-0.001900,-0.092855,-0.291526
68,1777727316.081190,156.019760,136.265238,127.627907,0.710360,0.396354,0.568874,0.722135,0.434194,0.563043,-0.031234,143.631076,137.944184,128.153212,0.169752,-0.200650,-0.337557,0.168494,-0.244107,-0.387029,-0.174731,147.760638,137.384535,127.978110,0.349954,-0.001649,-0.035414,0.353041,-0.018007,-0.070338,-0.271969
69,1777727316.119298,156.019760,136.265238,127.627907,0.490733,0.271805,0.347298,0.506886,0.303355,0.365117,0.012367,143.631076,137.944184,128.153212,0.183986,-0.178045,-0.226775,0.176450,-0.216152,-0.275450,-0.206907,147.760638,137.384535,127.978110,0.286235,-0.028095,-0.035417,0.286595,-0.042983,-0.061928,-0.241348
70,1777727316.147482,155.849571,136.819087,126.738205,0.244484,0.176476,0.121591,0.237334,0.164197,0.157258,0.047722,143.611657,136.561447,126.875176,0.164655,-0.210730,-0.192826,0.154461,-0.187322,-0.177500,-0.218693,147.690962,136.647327,126.829519,0.191264,-0.081661,-0.088021,0.182085,-0.070149,-0.065914,-0.210377
71,1777727316.175089,155.849571,136.819087,126.738205,-0.034725,0.054883,-0.055254,-0.054953,0.026651,-0.039401,0.072062,143.611657,136.561447,126.875176,0.106993,-0.203316,-0.143428,0.094632,-0.161773,-0.109867,-0.203790,147.690962,136.647327,126.829519,0.059754,-0.117250,-0.114037,0.044770,-0.098965,-0.086378,-0.183937
72,1777727316.195647,154.907281,135.960176,127.266302,-0.326544,-0.098693,-0.182941,-0.332543,-0.103109,-0.206915,0.084189,143.381250,137.401563,127.785069,0.013686,-0.139155,-0.063210,0.001908,-0.138090,-0.071179,-0.159837,147.223260,136.921100,127.612147,-0.099724,-0.125667,-0.103120,-0.109575,-0.126429,-0.116424,-0.162090
73,1777727316.213804,154.907281,135.960176,127.266302,-0.582549,-0.239180,-0.312639,-0.552817,-0.217564,-0.326108,0.084519,143.381250,137.401563,127.785069,-0.104809,-0.080864,-0.014504,-0.105651,-0.113818,-0.047482,-0.088285,147.223260,136.921100,127.612147,-0.264056,-0.133636,-0.113883,-0.254706,-0.148400,-0.140357,-0.141726
74,1777727316.231151,153.887521,135.541572,126.003344,-0.750285,-0.336851,-0.430451,-0.687131,-0.306131,-0.392712,0.075168,142.771788,137.327431,127.399219,-0.223919,-0.057391,-0.012198,-0.207664,-0.089088,-0.029090,0.013792,146.477032,136.732144,126.933927,-0.399374,-0.150544,-0.151616,-0.367487,-0.161436,-0.150297,-0.118094
75,1777727316.288874,153.887521,135.541572,126.003344,-0.772966,-0.377183,-0.456901,-0.733914,-0.363540,-0.419415,0.060333,142.771788,137.327431,127.399219,-0.304829,-0.063583,-0.023644,-0.287508,-0.058235,-0.006710,0.139664,146.477032,136.732144,126.933927,-0.460874,-0.168117,-0.168063,-0.436310,-0.160003,-0.144279,-0.090257
76,1777727316.351703,155.451593,136.149357,127.196232,-0.684595,-0.381436,-0.399464,-0.714800,-0.400656,-0.416629,0.043708,142.979196,136.355513,126.877633,-0.337301,-0.061094,-0.010886,-0.334006,-0.011719,0.030625,0.252561,147.136662,136.286794,126.983833,-0.453066,-0.167875,-0.140412,-0.460938,-0.141365,-0.118460,-0.062500
