frame_idx,timestamp,A_forehead_R_raw,A_forehead_G_raw,A_forehead_B_raw,A_forehead_R_BPF,A_forehead_G_BPF,A_forehead_B_BPF,A_forehead_R_BPFSG,A_forehead_G_BPFSG,A_forehead_B_BPFSG,A_forehead_rPPG,B_cheek_R_raw,B_cheek_G_raw,B_cheek_B_raw,B_cheek_R_BPF,B_cheek_G_BPF,B_cheek_B_BPF,B_cheek_R_BPFSG,B_cheek_G_BPFSG,B_cheek_B_BPFSG,B_cheek_rPPG,C_combined_R_raw,C_combined_G_raw,C_combined_B_raw,C_combined_R_BPF,C_combined_G_BPF,C_combined_B_BPF,C_combined_R_BPFSG,C_combined_G_BPFSG,C_combined_B_BPFSG,C_combined_rPPG
78,1777725567.465254,157.728928,139.182203,128.889831,-0.145567,-0.134797,-0.237987,-0.121797,-0.108664,-0.216462,-0.012459,141.081278,137.997442,126.941551,0.145178,0.831645,0.927065,0.159552,0.785053,0.876950,-0.005226,146.630495,138.392362,127.590977,0.048263,0.509498,0.538714,0.065769,0.487147,0.512479,-0.021165
79,1777725567.477377,157.728928,139.182203,128.889831,-0.123965,-0.099084,-0.240305,-0.106532,-0.086303,-0.219024,0.030692,141.081278,137.997442,126.941551,0.140815,0.785618,0.855784,0.152850,0.772056,0.849791,-0.011036,146.630495,138.392362,127.590977,0.052555,0.490717,0.490421,0.066390,0.485936,0.493519,-0.042518
80,1777725567.528222,158.611415,139.954935,129.531034,-0.052616,-0.027598,-0.185298,-0.072868,-0.048447,-0.196044,0.070742,141.703933,136.494293,125.250481,0.156164,0.662461,0.711139,0.142664,0.712049,0.772899,-0.017314,147.339760,137.647840,126.677332,0.086571,0.432441,0.412327,0.070820,0.458550,0.449918,-0.059084
81,1777725567.542075,158.611415,139.954935,129.531034,0.000923,0.016944,-0.129321,-0.027465,-0.013043,-0.150035,0.102292,141.703933,136.494293,125.250481,0.150003,0.581634,0.625467,0.131601,0.640389,0.694927,-0.023265,147.339760,137.647840,126.677332,0.100310,0.393404,0.373871,0.078579,0.422578,0.413273,-0.069844
82,1777725567.592221,158.012081,139.460239,129.068379,0.022689,0.017884,-0.088182,0.022716,0.008753,-0.089101,0.123560,141.268265,137.538947,126.416667,0.118275,0.566065,0.622742,0.120330,0.574195,0.635287,-0.028221,146.849537,138.179378,127.300571,0.086413,0.383338,0.385767,0.087792,0.385714,0.393825,-0.073303
83,1777725567.604361,158.012081,139.460239,129.068379,0.052342,0.004782,-0.037083,0.072272,0.016297,-0.024035,0.134361,141.268265,137.538947,126.416667,0.094244,0.542060,0.618485,0.108386,0.508876,0.581062,-0.031558,146.849537,138.179378,127.300571,0.080277,0.362967,0.399962,0.096348,0.344683,0.379363,-0.068282
84,1777725567.665257,158.100047,139.216866,129.121980,0.104705,-0.001461,0.030750,0.120087,0.016377,0.039894,0.136673,141.380338,137.566009,126.595152,0.090634,0.468367,0.558999,0.098468,0.429866,0.509932,-0.032656,146.953575,138.116294,127.437428,0.095324,0.311757,0.382916,0.105674,0.292036,0.353253,-0.053958
85,1777725567.678464,158.100047,139.216866,129.121980,0.169127,0.010883,0.103503,0.163784,0.015823,0.099613,0.133974,141.380338,137.566009,126.595152,0.099428,0.337530,0.422939,0.093339,0.328491,0.409959,-0.031952,146.953575,138.116294,127.437428,0.122661,0.228648,0.316460,0.116821,0.224268,0.306511,-0.029798
86,1777725567.736023,158.486683,139.568490,129.309750,0.223247,0.031851,0.164232,0.197422,0.015960,0.148712,0.129541,141.536235,136.453795,125.165360,0.110055,0.180959,0.244428,0.094273,0.211933,0.283270,-0.030353,147.186384,137.492027,126.546824,0.147786,0.131257,0.217696,0.128656,0.146609,0.238417,0.004325
87,1777725567.751046,158.486683,139.568490,129.309750,0.233178,0.029992,0.190835,0.217346,0.015542,0.180953,0.121591,141.536235,136.453795,125.165360,0.109627,0.068945,0.113033,0.104453,0.095520,0.138178,-0.026307,147.186384,137.492027,126.546824,0.150811,0.055961,0.138967,0.142084,0.068861,0.152436,0.046658
88,1777725567.801677,157.653413,138.992494,128.798499,0.208128,0.007281,0.185898,0.225006,0.014771,0.193392,0.103928,140.970387,137.069433,126.107239,0.110474,0.007753,0.030867,0.129879,-0.007008,-0.006970,-0.011154,146.531396,137.710453,127.004325,0.143025,0.007596,0.082544,0.161588,0.000252,0.059817,0.091230
89,1777725567.813592,157.653413,138.992494,128.798499,0.200054,-0.000918,0.176433,0.224013,0.015331,0.185498,0.073794,140.970387,137.069433,126.107239,0.149784,-0.059767,-0.086535,0.174942,-0.084938,-0.123529,0.024009,146.531396,137.710453,127.004325,0.166541,-0.040151,0.001121,0.191299,-0.051515,-0.020520,0.128330
90,1777725567.868251,158.010107,139.140428,128.916766,0.216629,0.014537,0.165874,0.218899,0.021020,0.160185,0.031631,141.393908,136.203795,124.261070,0.227667,-0.137946,-0.223668,0.235190,-0.135396,-0.193932,0.072912,146.932641,137.182673,125.812968,0.223988,-0.087118,-0.093821,0.229760,-0.083257,-0.075893,0.148504
91,1777725567.883289,158.010107,139.140428,128.916766,0.221068,0.036362,0.134049,0.211403,0.034170,0.122880,-0.018591,141.393908,136.203795,124.261070,0.306867,-0.177691,-0.264667,0.295654,-0.159627,-0.213696,0.119657,146.932641,137.182673,125.812968,0.278267,-0.106340,-0.131761,0.267570,-0.095028,-0.101504,0.146335
92,1777725567.931597,157.786683,139.151962,128.477765,0.196042,0.051838,0.080047,0.189463,0.046651,0.077890,-0.066484,141.600591,136.165085,124.904084,0.356192,-0.159459,-0.183401,0.334719,-0.146384,-0.167438,0.150327,146.995955,137.160711,126.095311,0.302809,-0.089027,-0.095585,0.286300,-0.082039,-0.085662,0.122100
93,1777725567.945658,157.786683,139.151962,128.477765,0.144146,0.053022,0.022473,0.133447,0.043867,0.029382,-0.101439,141.600591,136.165085,124.904084,0.350860,-0.093536,-0.043940,0.332964,-0.079054,-0.039055,0.153872,146.995955,137.160711,126.095311,0.281955,-0.044683,-0.021803,0.266458,-0.038080,-0.016242,0.081733
94,1777725567.995287,157.699405,139.106421,128.185612,0.062519,0.034051,-0.025755,0.041935,0.020968,-0.016243,-0.117104,141.097291,136.054868,124.679799,0.290398,0.012088,0.120119,0.285549,0.033576,0.142275,0.124867,146.631329,137.072052,125.848404,0.214439,0.019409,0.071494,0.204344,0.029374,0.089436,0.034861
95,1777725568.007411,157.699405,139.106421,128.185612,-0.056704,-0.008705,-0.057370,-0.065847,-0.014570,-0.053351,-0.111038,141.097291,136.054868,124.679799,0.198701,0.151486,0.305634,0.202229,0.156610,0.308042,0.065848,146.631329,137.072052,125.848404,0.113566,0.098089,0.184633,0.112870,0.099550,0.187578,-0.006016
96,1777725568.078082,156.700915,138.574713,128.183087,-0.188335,-0.061137,-0.075705,-0.167818,-0.050787,-0.081382,-0.084811,140.718171,136.878861,125.920696,0.094091,0.284436,0.455874,0.099862,0.254097,0.401660,-0.006414,146.045752,137.444145,126.674826,-0.000051,0.169245,0.278681,0.010635,0.152469,0.240646,-0.029648
97,1777725568.093098,156.700915,138.574713,128.183087,-0.274010,-0.091500,-0.094373,-0.246296,-0.075691,-0.102969,-0.043739,140.718171,136.878861,125.920696,-0.010558,0.336604,0.460845,-0.003469,0.299474,0.394462,-0.066700,146.045752,137.444145,126.674826,-0.098376,0.193903,0.275772,-0.084411,0.174419,0.228652,-0.034008
98,1777725568.139168,156.912022,138.642773,127.852740,-0.298391,-0.089590,-0.114781,-0.287720,-0.080399,-0.115689,0.003723,140.419218,136.138329,124.509602,-0.105888,0.289624,0.305855,-0.097510,0.273479,0.278365,-0.102970,145.916819,136.973144,125.623982,-0.170055,0.163219,0.165643,-0.160913,0.155519,0.147014,-0.024628
99,1777725568.152514,156.912022,138.642773,127.852740,-0.288993,-0.066819,-0.125956,-0.287344,-0.062723,-0.112285,0.050099,140.419218,136.138329,124.509602,-0.185585,0.181262,0.071898,-0.181495,0.170320,0.071385,-0.114488,145.916819,136.973144,125.623982,-0.220054,0.098568,0.005947,-0.216778,0.092639,0.010161,-0.008720
100,1777725568.200329,156.898098,138.721641,127.559929,-0.264192,-0.034953,-0.117717,-0.261133,-0.034185,-0.095541,0.091124,140.419348,135.723597,123.477379,-0.253680,0.037416,-0.173392,-0.258944,0.020818,-0.162488,-0.103040,145.912265,136.722945,124.838229,-0.257184,0.013293,-0.154834,-0.259674,0.002483,-0.140172,0.006587
101,1777725568.211252,156.898098,138.721641,127.559929,-0.232763,-0.005932,-0.080887,-0.240026,-0.016011,-0.081465,0.122147,140.419348,135.723597,123.477379,-0.323862,-0.127863,-0.376044,-0.334461,-0.115155,-0.332854,-0.074852,145.912265,136.722945,124.838229,-0.293496,-0.087220,-0.277658,-0.302983,-0.082107,-0.249058,0.015392
102,1777725568.266456,157.312477,138.949822,128.273709,-0.217038,0.003322,-0.042086,-0.244988,-0.020608,-0.082694,0.139002,140.180704,134.222183,122.252887,-0.399475,-0.261518,-0.475246,-0.407766,-0.194873,-0.390296,-0.039786,145.891295,135.798063,124.259828,-0.338662,-0.173238,-0.330860,-0.353506,-0.136785,-0.287762,0.014396
103,1777725568.278461,157.312477,138.949822,128.273709,-0.252486,-0.028814,-0.063228,-0.279486,-0.045724,-0.099285,0.140948,140.180704,134.222183,122.252887,-0.472923,-0.271840,-0.403674,-0.471768,-0.209775,-0.345101,-0.010070,145.891295,135.798063,124.259828,-0.399444,-0.190832,-0.290192,-0.407674,-0.155091,-0.263163,0.006120
104,1777725568.329135,156.595654,138.214691,126.967407,-0.331333,-0.088525,-0.132343,-0.333179,-0.078959,-0.118861,0.130114,139.813591,135.723006,124.363887,-0.529281,-0.175625,-0.214213,-0.516221,-0.181415,-0.245062,0.007972,145.407612,136.553567,125.231727,-0.463298,-0.146591,-0.186923,-0.455207,-0.147263,-0.202995,-0.003564
105,1777725568.344062,156.595654,138.214691,126.967407,-0.402526,-0.126732,-0.163773,-0.384430,-0.102569,-0.120611,0.110127,139.813591,135.723006,124.363887,-0.546202,-0.097610,-0.078945,-0.532299,-0.154465,-0.157301,0.018319,145.407612,136.553567,125.231727,-0.498310,-0.107317,-0.107221,-0.483009,-0.137166,-0.145071,-0.012641
106,1777725568.410145,156.395843,138.259447,127.065187,-0.431285,-0.122092,-0.121955,-0.406111,-0.102155,-0.085533,0.082296,140.095622,135.781896,123.958031,-0.521828,-0.109478,-0.077344,-0.517987,-0.175363,-0.142792,0.025510,145.529029,136.607747,124.993750,-0.491647,-0.113682,-0.092214,-0.480695,-0.150960,-0.123706,-0.021464
107,1777725568.422680,156.395843,138.259447,127.065187,-0.399599,-0.081343,-0.022229,-0.376758,-0.073942,-0.009598,0.037573,140.095622,135.781896,123.958031,-0.474720,-0.228336,-0.194947,-0.478891,-0.267514,-0.229947,0.031056,145.529029,136.607747,124.993750,-0.449680,-0.179338,-0.137374,-0.444847,-0.202990,-0.156498,-0.029450
108,1777725568.475924,156.856603,138.656676,127.809576,-0.311647,-0.023938,0.096262,-0.299317,-0.031274,0.080790,-0.033390,140.335139,134.275347,122.634931,-0.418897,-0.411751,-0.380681,-0.425179,-0.400571,-0.378466,0.036365,145.842294,135.735790,124.359812,-0.383147,-0.282480,-0.221700,-0.383225,-0.277472,-0.225381,-0.035715
109,1777725568.486891,156.856603,138.656676,127.809576,-0.193904,0.018223,0.170984,-0.200073,0.001522,0.139622,-0.120028,140.335139,134.275347,122.634931,-0.363759,-0.558128,-0.547503,-0.367638,-0.504149,-0.497023,0.042441,145.842294,135.735790,124.359812,-0.307141,-0.366011,-0.308007,-0.311783,-0.335592,-0.284808,-0.039290
110,1777725568.537626,157.605634,138.701459,127.798919,-0.081756,0.026392,0.166848,-0.109479,0.007524,0.133314,-0.200434,140.488690,133.762128,121.545952,-0.312669,-0.599366,-0.614554,-0.313697,-0.525823,-0.520609,0.049730,146.194338,135.408572,123.630274,-0.235698,-0.390780,-0.354086,-0.245624,-0.348041,-0.302634,-0.039441
111,1777725568.551657,157.605634,138.701459,127.798919,-0.019309,-0.004798,0.076685,-0.050323,-0.016348,0.052715,-0.256592,140.488690,133.762128,121.545952,-0.263243,-0.501783,-0.508306,-0.266653,-0.455657,-0.439417,0.058159,146.194338,135.408572,123.630274,-0.181932,-0.336121,-0.313309,-0.194543,-0.309220,-0.275373,-0.036031
112,1777725568.602030,157.321881,138.259259,127.020468,-0.011925,-0.062437,-0.078064,-0.025848,-0.059489,-0.083330,-0.276980,140.791392,135.548749,123.884420,-0.216148,-0.313271,-0.277807,-0.224130,-0.332419,-0.297569,0.067344,146.301555,136.452252,124.929769,-0.148074,-0.229660,-0.211226,-0.158036,-0.241443,-0.226156,-0.029697
113,1777725568.613840,157.321881,138.259259,127.020468,-0.026501,-0.115501,-0.247326,-0.018483,-0.102061,-0.234038,-0.258994,140.791392,135.548749,123.884420,-0.175427,-0.162607,-0.094010,-0.178183,-0.227276,-0.175897,0.076671,146.301555,136.452252,124.929769,-0.125785,-0.146905,-0.145115,-0.124949,-0.185538,-0.195277,-0.021642
114,1777725568.663988,156.986801,138.125803,126.374911,-0.027394,-0.143637,-0.384783,-0.000610,-0.127898,-0.357307,-0.208277,140.746493,135.865855,124.212390,-0.131047,-0.122988,-0.053045,-0.119866,-0.193995,-0.140444,0.085103,146.159929,136.619171,124.933230,-0.096496,-0.129871,-0.163624,-0.080114,-0.171963,-0.212731,-0.013157
115,1777725568.675935,156.986801,138.125803,126.374911,0.022661,-0.137377,-0.448017,0.052879,-0.130245,-0.421987,-0.141246,140.746493,135.865855,124.212390,-0.059476,-0.210990,-0.174742,-0.042771,-0.244786,-0.211943,0.090904,146.159929,136.619171,124.933230,-0.032097,-0.186452,-0.265834,-0.010888,-0.206605,-0.281958,-0.005133
116,1777725568.729852,157.547049,138.453196,126.661023,0.127802,-0.103623,-0.427168,0.144869,-0.110391,-0.414893,-0.078167,141.267042,134.378873,122.370845,0.042847,-0.374467,-0.396696,0.052309,-0.346463,-0.358479,0.091390,146.693711,135.736981,123.800904,0.071165,-0.284186,-0.406853,0.083163,-0.267772,-0.377284,0.002313
117,1777725568.742893,157.547049,138.453196,126.661023,0.258575,-0.065489,-0.344774,0.254053,-0.074384,-0.341796,-0.027128,141.267042,134.378873,122.370845,0.158901,-0.493432,-0.575204,0.155807,-0.438132,-0.516020,0.082787,146.693711,135.736981,123.800904,0.192126,-0.350785,-0.498394,0.188556,-0.316882,-0.457946,0.010842
118,1777725568.809905,158.319496,138.305288,126.959600,0.376332,-0.028580,-0.222571,0.350490,-0.027228,-0.222737,0.009742,141.883198,134.777351,123.077678,0.267569,-0.513604,-0.655663,0.253543,-0.473501,-0.632123,0.060363,147.361964,135.953330,124.371652,0.303823,-0.351929,-0.511299,0.285859,-0.324743,-0.495661,0.019631
119,1777725568.822843,158.319496,138.305288,126.959600,0.433428,0.018909,-0.081449,0.407389,0.028438,-0.085566,0.029825,141.883198,134.777351,123.077678,0.343420,-0.447131,-0.672882,0.332302,-0.437808,-0.681588,0.008257,147.361964,135.953330,124.371652,0.373423,-0.291784,-0.475738,0.357331,-0.282393,-0.482914,0.022141
120,1777725568.876554,158.006457,138.408991,127.334552,0.419916,0.079728,0.056013,0.412149,0.089204,0.045793,0.035028,141.873958,135.816528,123.516181,0.382326,-0.327820,-0.649313,0.383888,-0.346525,-0.663901,-0.086536,147.251458,136.680682,124.788971,0.394856,-0.191970,-0.414204,0.393309,-0.201282,-0.427336,0.014056
121,1777725568.889423,158.006457,138.408991,127.334552,0.363435,0.147159,0.165202,0.368281,0.148311,0.155405,0.033272,141.873958,135.816528,123.516181,0.401042,-0.210629,-0.594280,0.405470,-0.232471,-0.592235,-0.201191,147.251458,136.680682,124.788971,0.388507,-0.091366,-0.341119,0.393073,-0.105544,-0.343022,-0.002884
122,1777725568.940689,157.877684,138.752178,127.321065,0.283340,0.205211,0.235740,0.289258,0.193870,0.231406,0.041504,142.184859,135.935423,123.586549,0.402816,-0.115403,-0.500333,0.398583,-0.120687,-0.477312,-0.295805,147.415801,136.874341,124.831388,0.362991,-0.008532,-0.254975,0.362141,-0.015834,-0.241073,-0.023978
123,1777725568.957592,157.877684,138.752178,127.321065,0.190542,0.228605,0.271013,0.192154,0.212875,0.266592,0.093393,142.184859,135.935423,123.586549,0.377159,-0.027130,-0.343846,0.367944,-0.022355,-0.328717,-0.342438,147.415801,136.874341,124.831388,0.314953,0.058115,-0.138893,0.309348,0.056055,-0.130281,-0.043021
124,1777725569.004236,157.816399,138.573221,127.372076,0.091914,0.210183,0.271461,0.089967,0.200957,0.263470,0.211434,142.110286,136.379744,124.870325,0.325241,0.058644,-0.142621,0.320671,0.059384,-0.160186,-0.327564,147.345657,137.110903,125.704242,0.247465,0.109157,-0.004593,0.243769,0.106575,-0.018967,-0.053483
125,1777725569.017327,157.816399,138.573221,127.372076,-0.009249,0.160951,0.234320,-0.008958,0.164074,0.232904,0.367386,142.110286,136.379744,124.870325,0.260032,0.135059,0.043515,0.266356,0.126296,0.014067,-0.253555,147.345657,137.110903,125.704242,0.170272,0.143690,0.107117,0.174585,0.138889,0.087013,-0.049979
126,1777725569.069650,157.587753,138.231034,126.995363,-0.104274,0.097121,0.171204,-0.099032,0.110558,0.181518,0.508642,141.906628,136.753919,124.985011,0.197181,0.197606,0.197767,0.213111,0.186122,0.189696,-0.140223,147.133670,137.246291,125.655128,0.096696,0.164111,0.188912,0.109063,0.160934,0.186970,-0.033693
127,1777725569.080693,157.587753,138.231034,126.995363,-0.178650,0.039999,0.108035,-0.177100,0.046325,0.109733,0.593625,141.906628,136.753919,124.985011,0.155022,0.243716,0.345535,0.163761,0.252050,0.373452,-0.027579,147.133670,137.246291,125.655128,0.043798,0.175810,0.266368,0.050140,0.183475,0.285545,-0.012479
128,1777725569.146258,157.687277,138.501189,127.284780,-0.229393,-0.011774,0.045831,-0.236198,-0.023560,0.026553,0.596497,142.331271,136.517671,125.110011,0.127549,0.291611,0.510646,0.116957,0.327067,0.560356,0.051627,147.449939,137.178843,125.834934,0.008568,0.190482,0.355708,-0.000761,0.210191,0.382422,0.008328
129,1777725569.161360,157.687277,138.501189,127.284780,-0.264615,-0.081777,-0.038878,-0.265189,-0.093387,-0.048715,0.510928,142.331271,136.517671,125.110011,0.084887,0.379454,0.713615,0.069938,0.398029,0.723638,0.100019,147.449939,137.178843,125.834934,-0.031614,0.225710,0.462784,-0.041771,0.234223,0.466187,0.027206
130,1777725569.208204,157.324686,137.995849,126.389139,-0.274813,-0.165393,-0.127081,-0.256864,-0.158878,-0.100287,0.354429,142.012302,137.957042,127.218048,0.023150,0.482590,0.899717,0.021483,0.450184,0.833873,0.129876,147.116430,137.969978,126.941745,-0.076171,0.266596,0.557451,-0.071299,0.247163,0.522486,0.043114
131,1777725569.220074,157.324686,137.995849,126.389139,-0.232896,-0.229447,-0.157237,-0.211512,-0.217067,-0.121440,0.175145,142.012302,137.957042,127.218048,-0.035146,0.513636,0.939128,-0.026318,0.474292,0.874350,0.145938,147.116430,137.969978,126.941745,-0.101063,0.265942,0.573673,-0.088049,0.243839,0.542420,0.055428
132,1777725569.274158,157.866202,138.160132,127.040742,-0.143496,-0.263982,-0.123618,-0.137874,-0.261823,-0.115150,0.020730,141.964612,137.227706,125.663443,-0.077399,0.461022,0.830182,-0.068006,0.461806,0.841573,0.152556,147.265142,137.538515,126.122543,-0.099431,0.219354,0.512248,-0.091296,0.220596,0.522666,0.063631
133,1777725569.286071,157.866202,138.160132,127.040742,-0.043127,-0.282089,-0.076262,-0.053229,-0.286043,-0.095586,-0.098523,141.964612,137.227706,125.663443,-0.100870,0.389104,0.699136,-0.098530,0.408509,0.745625,0.153405,147.265142,137.538515,126.122543,-0.081622,0.165373,0.440670,-0.083430,0.176991,0.465221,0.063871
134,1777725569.337571,158.249882,138.113014,127.352976,0.038012,-0.287945,-0.052656,0.018377,-0.288754,-0.084539,-0.184750,142.155721,137.543312,126.165055,-0.111309,0.322364,0.593876,-0.117553,0.326677,0.612025,0.150716,147.520441,137.733212,126.561029,-0.061536,0.118928,0.378365,-0.072243,0.121533,0.379837,0.050899
135,1777725569.382482,158.249882,138.113014,127.352976,0.076192,-0.276568,-0.076993,0.054822,-0.273588,-0.099267,-0.238093,142.155721,137.543312,126.165055,-0.122624,0.245214,0.483455,-0.127801,0.238101,0.468146,0.145063,147.520441,137.733212,126.561029,-0.056352,0.071287,0.296639,-0.066927,0.067538,0.279009,0.027022
136,1777725569.433393,158.098488,138.194733,126.716462,0.067689,-0.246020,-0.137961,0.054144,-0.242238,-0.134677,-0.269555,141.999933,137.398603,126.213537,-0.135570,0.156464,0.349001,-0.131895,0.152684,0.322231,0.136536,147.366118,137.663980,126.381179,-0.067817,0.022303,0.186680,-0.069882,0.021043,0.169928,0.000266
137,1777725569.455477,158.098488,138.194733,126.716462,0.028618,-0.197544,-0.188901,0.034749,-0.195113,-0.167001,-0.324503,141.999933,137.398603,126.213537,-0.137648,0.069898,0.185033,-0.131960,0.070341,0.172555,0.125013,147.366118,137.663980,126.381179,-0.082226,-0.019249,0.060388,-0.076391,-0.018144,0.059370,-0.022016
138,1777725569.485990,157.609235,138.402692,126.616556,-0.012485,-0.135650,-0.201558,0.014530,-0.135779,-0.177284,-0.449953,142.195138,137.298751,125.352404,-0.128201,-0.003464,0.016813,-0.129761,-0.000259,0.033762,0.109589,147.333170,137.666732,125.773788,-0.089629,-0.047526,-0.055977,-0.081664,-0.045433,-0.036587,-0.034419
139,1777725569.509261,157.609235,138.402692,126.616556,-0.015208,-0.068332,-0.166529,0.001952,-0.070511,-0.160345,-0.616440,142.195138,137.298751,125.352404,-0.118417,-0.055073,-0.099226,-0.126702,-0.043530,-0.067580,0.088357,147.333170,137.666732,125.773788,-0.084014,-0.059492,-0.121660,-0.083817,-0.052524,-0.098502,-0.037885
140,1777725569.554649,158.348989,138.589774,127.243876,0.016123,-0.002036,-0.100233,0.000668,-0.005194,-0.118441,-0.751967,142.230954,137.163848,125.415498,-0.112916,-0.075733,-0.141148,-0.121599,-0.055210,-0.116329,0.057853,147.603633,137.639156,126.024957,-0.069903,-0.051167,-0.127510,-0.080844,-0.038538,-0.117033,-0.039246
141,1777725569.575511,158.348989,138.589774,127.243876,0.032590,0.058045,-0.044682,0.012241,0.055961,-0.056017,-0.802461,142.230954,137.163848,125.415498,-0.109690,-0.055505,-0.121332,-0.109088,-0.045882,-0.116239,0.012134,147.603633,137.639156,126.024957,-0.062263,-0.017655,-0.095782,-0.068645,-0.011935,-0.096165,-0.044180
142,1777725569.611650,157.847662,138.679735,126.748937,0.029739,0.110367,-0.000946,0.035419,0.110664,0.017386,-0.738715,141.998053,137.861805,125.956890,-0.096307,-0.014720,-0.069947,-0.081219,-0.031720,-0.086438,-0.052491,147.281256,138.134448,126.220905,-0.054292,0.026976,-0.046946,-0.042340,0.015741,-0.051830,-0.053266
143,1777725569.639200,157.847662,138.679735,126.748937,0.047589,0.156654,0.070480,0.067997,0.158154,0.087211,-0.562576,141.998053,137.861805,125.956890,-0.050294,-0.003534,-0.034232,-0.032042,-0.028390,-0.052774,-0.128547,147.281256,138.134448,126.220905,-0.017667,0.049862,0.000672,0.001304,0.033791,-0.006113,-0.060275
144,1777725569.679256,158.120690,138.804994,127.582045,0.097807,0.196769,0.161070,0.110479,0.197615,0.144536,-0.312527,142.424024,137.566075,125.676155,0.027124,-0.035802,-0.031234,0.034031,-0.045963,-0.035288,-0.198607,147.656246,137.979048,126.311452,0.050685,0.041722,0.032867,0.059513,0.035230,0.024653,-0.057823
145,1777725569.699801,158.120690,138.804994,127.582045,0.163246,0.228389,0.214004,0.161538,0.227639,0.187626,-0.071192,142.424024,137.566075,125.676155,0.110736,-0.088749,-0.047570,0.101775,-0.085061,-0.044570,-0.244782,147.656246,137.979048,126.311452,0.128239,0.016964,0.039621,0.121696,0.019172,0.032829,-0.044149
146,1777725569.743437,158.470987,138.907491,127.116052,0.222880,0.248855,0.218623,0.209086,0.246611,0.214795,0.093929,142.843509,137.412129,125.717478,0.175193,-0.143800,-0.080538,0.154134,-0.134817,-0.083071,-0.255290,148.052669,137.910583,126.183669,0.191089,-0.012915,0.019182,0.172452,-0.007674,0.016218,-0.022946
147,1777725569.783743,158.470987,138.907491,127.116052,0.251949,0.255027,0.210358,0.235985,0.253310,0.226376,0.192188,142.843509,137.412129,125.717478,0.195143,-0.186732,-0.138073,0.179591,-0.179018,-0.147448,-0.227534,148.052669,137.910583,126.183669,0.214078,-0.039479,-0.021930,0.198389,-0.034909,-0.022840,-0.002226
148,1777725569.821371,158.276219,138.879667,127.053627,0.244387,0.247049,0.209110,0.235561,0.247479,0.228015,0.253982,142.464659,137.533278,125.600110,0.173678,-0.212443,-0.221192,0.176636,-0.209434,-0.231437,-0.169518,147.735179,137.982075,126.084616,0.197247,-0.059279,-0.077758,0.196278,-0.057130,-0.078286,0.011213
149,1777725569.836389,158.276219,138.879667,127.053627,0.212791,0.228312,0.218737,0.213795,0.229663,0.224041,0.293343,142.464659,137.533278,125.600110,0.142103,-0.224792,-0.323552,0.152359,-0.226877,-0.325161,-0.098174,147.735179,137.982075,126.084616,0.165666,-0.073758,-0.142789,0.172838,-0.074697,-0.142094,0.018595
150,1777725569.885704,157.954697,138.872771,127.479548,0.173235,0.200022,0.223932,0.183594,0.200383,0.208559,0.329344,142.566007,137.693757,125.216653,0.113706,-0.227922,-0.427228,0.117940,-0.233445,-0.416926,-0.029979,147.695570,138.086761,125.970951,0.133549,-0.085274,-0.210175,0.139824,-0.088836,-0.208431,0.024762
151,1777725569.948056,157.954697,138.872771,127.479548,0.145023,0.161305,0.190601,0.158855,0.159843,0.170218,0.372374,142.566007,137.693757,125.216653,0.083595,-0.226051,-0.502504,0.084089,-0.229696,-0.496001,0.028382,147.695570,138.086761,125.970951,0.104071,-0.096932,-0.271469,0.109011,-0.099849,-0.273928,0.032968
152,1777725569.967161,157.972533,138.832818,127.087277,0.133840,0.111349,0.113279,0.143989,0.108168,0.104853,0.404699,142.527159,137.679043,125.499244,0.051113,-0.215697,-0.541156,0.052486,-0.212827,-0.548777,0.077365,147.675617,138.063635,126.028588,0.078689,-0.106682,-0.323011,0.082987,-0.105829,-0.330900,0.044966
153,1777725570.010013,157.972533,138.832818,127.087277,0.131783,0.049701,0.015529,0.131932,0.046274,0.018744,0.402659,142.527159,137.679043,125.499244,0.020066,-0.185795,-0.556159,0.017294,-0.177755,-0.559229,0.120160,147.675617,138.063635,126.028588,0.057305,-0.107297,-0.365596,0.055507,-0.103079,-0.366571,0.059368
154,1777725570.024932,158.190250,138.678716,126.763496,0.122629,-0.020482,-0.081736,0.111680,-0.021500,-0.072480,0.357511,142.646315,137.864411,125.191557,-0.011761,-0.131436,-0.536343,-0.020965,-0.123932,-0.519202,0.156461,147.827626,138.135846,125.715536,0.033035,-0.094451,-0.384808,0.023250,-0.089788,-0.370295,0.073314
155,1777725570.055763,158.190250,138.678716,126.763496,0.082318,-0.092086,-0.160162,0.072927,-0.087987,-0.149795,0.272773,142.646315,137.864411,125.191557,-0.052326,-0.054217,-0.446617,-0.053845,-0.056619,-0.430041,0.177756,147.827626,138.135846,125.715536,-0.007445,-0.066840,-0.351132,-0.011587,-0.067075,-0.336625,0.083395
156,1777725570.085415,157.875768,138.508030,126.712211,0.005752,-0.157223,-0.211053,0.005865,-0.149016,-0.202178,0.162644,142.271891,138.314464,125.945273,-0.091692,0.035115,-0.287868,-0.075753,0.020913,-0.291217,0.176995,147.473183,138.378986,126.200919,-0.059211,-0.028998,-0.262263,-0.048547,-0.035730,-0.261537,0.084193
