frame_idx,timestamp,A_forehead_R_raw,A_forehead_G_raw,A_forehead_B_raw,A_forehead_R_BPF,A_forehead_G_BPF,A_forehead_B_BPF,A_forehead_R_BPFSG,A_forehead_G_BPFSG,A_forehead_B_BPFSG,A_forehead_rPPG,B_cheek_R_raw,B_cheek_G_raw,B_cheek_B_raw,B_cheek_R_BPF,B_cheek_G_BPF,B_cheek_B_BPF,B_cheek_R_BPFSG,B_cheek_G_BPFSG,B_cheek_B_BPFSG,B_cheek_rPPG,C_combined_R_raw,C_combined_G_raw,C_combined_B_raw,C_combined_R_BPF,C_combined_G_BPF,C_combined_B_BPF,C_combined_R_BPFSG,C_combined_G_BPFSG,C_combined_B_BPFSG,C_combined_rPPG
10,1777722918.183231,165.201633,142.506618,134.954097,0.102843,0.258267,0.279275,0.099547,0.241113,0.294665,-0.043901,139.445141,133.643379,129.555970,-0.143482,0.701163,0.558120,-0.134842,0.660934,0.539692,-0.150199,148.030639,136.597792,131.355346,-0.061374,0.553531,0.465172,-0.056712,0.520993,0.458016,-0.115360
11,1777722918.231101,165.201409,141.605696,134.871257,0.148176,0.204365,0.260722,0.144541,0.220410,0.270172,0.058230,140.248436,131.357566,127.457566,-0.043529,0.480004,0.315064,-0.066640,0.534268,0.383635,-0.179075,148.566094,134.773609,129.928796,0.020372,0.388124,0.296950,0.003754,0.429649,0.345814,-0.147931
12,1777722918.255135,165.201409,141.605696,134.871257,0.159442,0.161588,0.240931,0.152672,0.180692,0.238266,0.127603,140.248436,131.357566,127.457566,-0.000533,0.344594,0.203530,-0.032467,0.423980,0.280658,-0.191529,148.566094,134.773609,129.928796,0.052792,0.283592,0.215997,0.029246,0.342884,0.266527,-0.169860
13,1777722918.315464,165.119497,141.970412,134.834620,0.136629,0.138386,0.209089,0.127072,0.129844,0.195893,0.176104,139.848403,132.418972,128.977931,-0.028216,0.341099,0.249744,-0.042985,0.367127,0.258281,-0.185820,148.272101,135.602785,130.930161,0.026732,0.273528,0.236192,0.013701,0.288032,0.237485,-0.176390
14,1777722918.327532,165.119497,141.970412,134.834620,0.082485,0.096479,0.151381,0.075805,0.079905,0.137781,0.205272,139.848403,132.418972,128.977931,-0.095454,0.390383,0.345220,-0.094299,0.374540,0.319992,-0.161703,148.272101,135.602785,130.930161,-0.036141,0.292415,0.280607,-0.037597,0.276328,0.259255,-0.163669
15,1777722918.391791,164.717267,141.315180,134.268010,0.011090,0.033429,0.072113,0.013656,0.035172,0.068113,0.215907,139.559865,132.603096,128.778162,-0.173751,0.440582,0.439477,-0.165677,0.420389,0.434291,-0.120263,147.945666,135.507124,130.608111,-0.112137,0.304865,0.317022,-0.105900,0.291984,0.312232,-0.128744
16,1777722918.434220,164.717267,141.315180,134.268010,-0.052166,-0.016991,-0.006006,-0.040653,-0.005735,0.000988,0.208214,139.559865,132.603096,128.778162,-0.237583,0.468258,0.540820,-0.227304,0.458877,0.549469,-0.063456,147.945666,135.507124,130.608111,-0.175778,0.306509,0.358545,-0.165087,0.304007,0.366642,-0.069585
17,1777722918.449051,164.493687,141.218471,133.741524,-0.088565,-0.041475,-0.062237,-0.072148,-0.034839,-0.045644,0.183252,139.504643,132.374878,129.152085,-0.268916,0.462174,0.633836,-0.257851,0.461634,0.631040,0.006652,147.834324,135.322742,130.681898,-0.208799,0.294291,0.401812,-0.195950,0.296143,0.405479,0.015124
18,1777722918.475872,164.493687,141.218471,133.741524,-0.086144,-0.047216,-0.077854,-0.074361,-0.039002,-0.057117,0.135611,139.504643,132.374878,129.152085,-0.257270,0.423424,0.679120,-0.248454,0.420387,0.663182,0.093061,147.834324,135.322742,130.681898,-0.200228,0.266544,0.426795,-0.190423,0.267257,0.423083,0.134099
19,1777722918.504139,164.767910,140.982976,133.699390,-0.051145,-0.036714,-0.052095,-0.051148,-0.022481,-0.035837,0.057660,139.751303,132.301238,129.075024,-0.202245,0.345279,0.650209,-0.196595,0.330374,0.626698,0.188677,148.090172,135.195151,130.616480,-0.151878,0.217948,0.416108,-0.148113,0.212755,0.405853,0.280208
20,1777722918.529124,164.767910,140.982976,133.699390,-0.007844,-0.007667,-0.002065,-0.014496,-0.007069,-0.002566,-0.037889,139.751303,132.301238,129.075024,-0.113608,0.213653,0.534017,-0.105669,0.190999,0.504779,0.261185,148.090172,135.195151,130.616480,-0.078353,0.139880,0.355323,-0.075278,0.124976,0.335664,0.403872
21,1777722918.568344,164.809149,141.468094,134.095280,0.027891,0.016320,0.039214,0.020699,-0.011314,0.014224,-0.125680,140.009552,131.639987,128.405879,-0.001079,0.034464,0.336442,0.009151,0.018699,0.312158,0.282653,148.276084,134.916023,130.302346,0.008578,0.028416,0.237366,0.013000,0.008695,0.212847,0.456564
22,1777722918.592504,164.809149,141.468094,134.095280,0.048753,-0.013796,0.023410,0.041411,-0.042780,-0.011009,-0.186318,140.009552,131.639987,128.405879,0.125325,-0.165607,0.083012,0.122689,-0.153793,0.093843,0.248737,148.276084,134.916023,130.302346,0.099801,-0.115003,0.063144,0.095596,-0.116789,0.058892,0.423515
23,1777722918.636575,164.750874,140.605107,133.492628,0.051207,-0.097656,-0.060926,0.044508,-0.099203,-0.082898,-0.208436,140.747135,130.495573,126.824306,0.238143,-0.342335,-0.169055,0.213557,-0.298646,-0.112827,0.170440,148.748382,133.865418,129.047080,0.175831,-0.260775,-0.133012,0.157208,-0.232165,-0.102850,0.314480
24,1777722918.650394,164.750874,140.605107,133.492628,0.035443,-0.185300,-0.187911,0.036567,-0.168684,-0.182075,-0.189871,140.747135,130.495573,126.824306,0.292370,-0.433807,-0.330710,0.270529,-0.404376,-0.293433,0.069585,148.748382,133.865418,129.047080,0.206728,-0.350971,-0.283110,0.192542,-0.325812,-0.256313,0.158312
25,1777722918.711916,164.441720,140.360247,132.503083,0.010741,-0.247960,-0.316238,0.023504,-0.230513,-0.281156,-0.138377,140.292308,131.341420,127.928318,0.285422,-0.448948,-0.409846,0.288064,-0.469305,-0.442078,-0.025151,148.342112,134.347696,129.453239,0.193861,-0.381952,-0.378643,0.199877,-0.389707,-0.388437,-0.001993
26,1777722918.731751,164.441720,140.360247,132.503083,-0.004691,-0.278262,-0.389476,0.006403,-0.264607,-0.358114,-0.076078,140.292308,131.341420,127.928318,0.256828,-0.466614,-0.509930,0.266036,-0.497015,-0.555098,-0.083424,148.342112,134.347696,129.453239,0.169655,-0.403830,-0.469779,0.179492,-0.419546,-0.489436,-0.116110
27,1777722918.774249,164.742514,140.429549,133.064295,-0.014685,-0.279192,-0.405705,-0.019227,-0.271742,-0.408285,-0.026033,140.538194,130.480903,126.512240,0.219797,-0.501714,-0.641283,0.215187,-0.497566,-0.634066,-0.096709,148.606301,133.797118,128.696258,0.141637,-0.427540,-0.562757,0.137049,-0.422291,-0.558805,-0.163814
28,1777722918.784279,164.742514,140.429549,133.064295,-0.044891,-0.263787,-0.417063,-0.061629,-0.271928,-0.443128,0.008883,140.538194,130.480903,126.512240,0.161042,-0.504661,-0.720075,0.153435,-0.482550,-0.681089,-0.085243,148.606301,133.797118,128.696258,0.092398,-0.424370,-0.619071,0.081747,-0.412343,-0.601768,-0.170746
29,1777722918.841186,164.663931,140.799058,132.944368,-0.106780,-0.254264,-0.448729,-0.124555,-0.280370,-0.473490,0.033421,140.179167,130.742882,126.694792,0.087864,-0.463175,-0.716326,0.093756,-0.455701,-0.692058,-0.065231,148.340755,134.094940,128.777984,0.022982,-0.393538,-0.627127,0.020985,-0.397257,-0.619202,-0.160095
30,1777722918.889049,164.663931,140.799058,132.944368,-0.197098,-0.281483,-0.498120,-0.202468,-0.299418,-0.500020,0.048505,140.179167,130.742882,126.694792,0.028360,-0.402621,-0.654211,0.042827,-0.416790,-0.665168,-0.040992,148.340755,134.094940,128.777984,-0.046792,-0.362242,-0.602181,-0.038938,-0.377666,-0.610119,-0.137873
31,1777722918.952792,164.123521,140.096450,132.284024,-0.294587,-0.335312,-0.539748,-0.280839,-0.323551,-0.512907,0.055619,140.261538,130.934573,127.280558,-0.006087,-0.343140,-0.568869,0.003829,-0.366261,-0.607107,-0.016089,148.215533,133.988532,128.948380,-0.102253,-0.340531,-0.559162,-0.091060,-0.352024,-0.575707,-0.108664
32,1777722918.970348,164.123521,140.096450,132.284024,-0.359962,-0.364724,-0.525604,-0.341731,-0.342969,-0.500010,0.056865,140.261538,130.934573,127.280558,-0.020720,-0.299496,-0.505827,-0.024986,-0.300859,-0.523467,0.004767,148.215533,133.988532,128.948380,-0.133801,-0.321239,-0.512420,-0.130567,-0.314896,-0.515648,-0.075378
33,1777722918.995366,164.358261,140.442468,133.024928,-0.380357,-0.354330,-0.455316,-0.373906,-0.347930,-0.458774,0.054735,140.547396,130.250347,126.252083,-0.028549,-0.252413,-0.448527,-0.046068,-0.217744,-0.412771,0.016312,148.484351,133.647721,128.509698,-0.145818,-0.286385,-0.450790,-0.155348,-0.261139,-0.428105,-0.038249
34,1777722919.017421,164.358261,140.442468,133.024928,-0.369230,-0.324611,-0.376262,-0.375356,-0.333102,-0.396687,0.051746,140.547396,130.250347,126.252083,-0.049870,-0.149438,-0.319248,-0.058087,-0.121210,-0.273174,0.018154,148.484351,133.647721,128.509698,-0.156323,-0.207829,-0.338253,-0.163844,-0.191841,-0.314345,0.002778
35,1777722919.047378,164.555931,140.616999,133.095420,-0.336940,-0.288001,-0.309007,-0.346512,-0.299142,-0.323382,0.051087,140.009950,131.421070,127.437709,-0.075103,-0.003932,-0.117933,-0.057535,-0.021214,-0.112759,0.013897,148.191943,134.486380,129.323613,-0.162382,-0.098622,-0.181624,-0.153861,-0.113856,-0.182966,0.042999
36,1777722919.072130,164.555931,140.616999,133.095420,-0.290529,-0.248737,-0.247266,-0.286645,-0.248437,-0.244116,0.055884,140.009950,131.421070,127.437709,-0.064915,0.104592,0.076893,-0.042258,0.069577,0.047449,0.007175,148.191943,134.486380,129.323613,-0.140120,-0.013184,-0.031160,-0.123720,-0.036428,-0.049739,0.075357
37,1777722919.116357,164.382396,140.469675,132.992456,-0.221859,-0.197648,-0.176245,-0.197317,-0.179807,-0.156017,0.066402,140.527388,131.078445,127.866103,-0.017989,0.151547,0.214663,-0.014533,0.136445,0.176296,0.000780,148.479057,134.208855,129.574887,-0.085946,0.035148,0.084361,-0.075461,0.031028,0.065525,0.094709
38,1777722919.141235,164.382396,140.469675,132.992456,-0.108175,-0.112699,-0.073496,-0.086904,-0.092493,-0.054415,0.080413,140.527388,131.078445,127.866103,0.028869,0.167214,0.272848,0.017151,0.170493,0.247724,-0.003629,148.479057,134.208855,129.574887,-0.016812,0.073909,0.157400,-0.017534,0.082831,0.147011,0.098588
39,1777722919.174837,165.360845,141.153215,133.750418,0.032569,-0.000987,0.053134,0.025463,0.002605,0.053782,0.095018,140.684201,130.935156,127.300781,0.051810,0.174613,0.265042,0.036768,0.183251,0.265241,-0.005714,148.909749,134.341176,129.450660,0.045397,0.116080,0.194406,0.033000,0.123036,0.194755,0.087743
40,1777722919.189795,165.360845,141.153215,133.750418,0.141425,0.100861,0.165002,0.113313,0.083523,0.150343,0.107100,140.684201,130.935156,127.300781,0.040299,0.188731,0.240161,0.027879,0.199402,0.257917,-0.007730,148.909749,134.341176,129.450660,0.074008,0.159441,0.215108,0.056357,0.160775,0.222059,0.066428
41,1777722919.240030,165.635963,141.692354,134.171759,0.185155,0.161643,0.235493,0.153693,0.130505,0.215594,0.113719,140.528559,130.896788,127.116406,-0.004459,0.219394,0.232188,-0.011068,0.231800,0.255009,-0.011713,148.897694,134.495310,129.468190,0.058746,0.200144,0.233290,0.043852,0.198035,0.241870,0.042550
42,1777722919.260362,165.635963,141.692354,134.171759,0.156415,0.155766,0.249989,0.137420,0.135400,0.236250,0.111924,140.528559,130.896788,127.116406,-0.069472,0.270885,0.259373,-0.067022,0.277757,0.274790,-0.014912,148.897694,134.495310,129.468190,0.005824,0.232512,0.256245,0.001125,0.230305,0.261943,0.023242
43,1777722919.301601,165.134172,141.138757,134.030473,0.076277,0.097286,0.213837,0.079665,0.105486,0.212574,0.099496,140.262637,131.198309,127.471175,-0.137207,0.333246,0.318130,-0.126313,0.329999,0.321007,-0.013079,148.553149,134.511792,129.657608,-0.066046,0.254593,0.283366,-0.057654,0.255162,0.284863,0.010062
44,1777722919.312810,165.134172,141.138757,134.030473,-0.006176,0.039544,0.152090,0.013754,0.059240,0.156767,0.075024,140.262637,131.198309,127.471175,-0.185642,0.382202,0.382954,-0.179444,0.379376,0.383999,-0.004224,148.553149,134.511792,129.657608,-0.125820,0.267983,0.306000,-0.115044,0.272664,0.308255,0.001931
45,1777722919.385645,165.038609,141.399556,134.096302,-0.056783,0.006204,0.081659,-0.031660,0.016335,0.084610,0.027702,140.518850,131.082164,127.505156,-0.210912,0.406365,0.437329,-0.217262,0.411226,0.443258,0.011805,148.692103,134.521295,129.702205,-0.159536,0.272978,0.318772,-0.155395,0.279595,0.323709,-0.002418
46,1777722919.424800,165.038609,141.399556,134.096302,-0.056706,-0.009024,0.011262,-0.042378,-0.009051,0.011400,-0.052074,140.518850,131.082164,127.505156,-0.227084,0.407218,0.473741,-0.230650,0.407184,0.471588,0.030693,148.692103,134.521295,129.702205,-0.170291,0.268470,0.319582,-0.167893,0.268439,0.318192,-0.007770
47,1777722919.453234,165.651497,141.600558,134.141955,-0.013369,-0.010869,-0.050242,-0.018715,-0.013947,-0.050225,-0.146630,140.251057,131.348183,127.916145,-0.228354,0.370449,0.468696,-0.215397,0.352852,0.445376,0.044263,148.717870,134.765641,129.991415,-0.156693,0.243343,0.295717,-0.149837,0.230586,0.280176,-0.020947
48,1777722919.480584,165.651497,141.600558,134.141955,0.039756,-0.002254,-0.093612,0.028588,-0.003429,-0.090458,-0.225228,140.251057,131.348183,127.916145,-0.189103,0.266358,0.383133,-0.173387,0.241832,0.351248,0.048517,148.717870,134.765641,129.991415,-0.112817,0.176821,0.224218,-0.106062,0.160078,0.204012,-0.042994
49,1777722919.513359,165.689010,141.696458,134.156255,0.089481,0.017414,-0.108660,0.087240,0.020704,-0.099539,-0.266046,140.757118,130.792969,127.310069,-0.110794,0.093778,0.213177,-0.108857,0.078388,0.193141,0.045404,149.067749,134.427465,129.592131,-0.044036,0.068324,0.105898,-0.043491,0.059160,0.095581,-0.069002
50,1777722919.536112,165.689010,141.696458,134.156255,0.142899,0.052162,-0.084237,0.147558,0.059997,-0.070005,-0.258784,140.757118,130.792969,127.310069,-0.022206,-0.119151,-0.009141,-0.028803,-0.120511,-0.005959,0.039054,149.067749,134.427465,129.592131,0.032829,-0.062047,-0.034173,0.029984,-0.060342,-0.027308,-0.092615
51,1777722919.575048,165.896446,141.901042,134.441023,0.200321,0.101593,-0.019184,0.203882,0.109667,-0.005621,-0.205588,140.970154,130.063114,126.366046,0.058793,-0.337580,-0.239771,0.053023,-0.324882,-0.213770,0.034031,149.278918,134.009090,129.057705,0.105969,-0.191189,-0.166242,0.103309,-0.180032,-0.144387,-0.107606
52,1777722919.596158,165.896446,141.901042,134.441023,0.254888,0.160654,0.077463,0.252925,0.157825,0.077745,-0.121207,140.970154,130.063114,126.366046,0.125132,-0.519447,-0.422333,0.120282,-0.499854,-0.399706,0.033830,149.278918,134.009090,129.057705,0.168384,-0.292746,-0.255735,0.164496,-0.280628,-0.240556,-0.109177
53,1777722919.638724,166.128217,142.398284,135.147825,0.297542,0.212886,0.180878,0.291492,0.195980,0.164034,-0.035715,141.153090,129.868943,126.594189,0.170821,-0.640410,-0.541837,0.163930,-0.622913,-0.542581,0.039224,149.478132,134.045390,129.445401,0.213062,-0.355978,-0.300932,0.206450,-0.349948,-0.307043,-0.095408
54,1777722919.656430,166.128217,142.398284,135.147825,0.316901,0.230479,0.250481,0.316987,0.222541,0.241863,0.025396,141.153090,129.868943,126.594189,0.190649,-0.693269,-0.623820,0.183512,-0.688225,-0.631949,0.044764,149.478132,134.045390,129.445401,0.232733,-0.385353,-0.332387,0.228004,-0.384637,-0.340679,-0.070077
55,1777722919.702761,166.002145,141.997855,134.897059,0.312881,0.217050,0.279452,0.321999,0.233167,0.293801,0.062565,141.096559,130.203739,126.263782,0.187461,-0.687077,-0.671203,0.184977,-0.697699,-0.668240,0.040714,149.398421,134.135111,129.141541,0.229268,-0.385701,-0.354318,0.230651,-0.387410,-0.347560,-0.039797
56,1777722919.716784,166.002145,141.997855,134.897059,0.296561,0.207413,0.294432,0.294219,0.218780,0.296747,0.083900,141.096559,130.203739,126.263782,0.171936,-0.646502,-0.663624,0.178756,-0.655547,-0.658307,0.013588,149.398421,134.135111,129.141541,0.213478,-0.361864,-0.344272,0.217243,-0.364104,-0.339956,-0.007045
57,1777722919.781841,166.458732,142.700562,135.806050,0.256437,0.195498,0.279237,0.229398,0.175589,0.240980,0.093351,140.959462,129.988021,126.494358,0.156652,-0.572768,-0.597518,0.171310,-0.563365,-0.598108,-0.043190,149.459219,134.225535,129.598255,0.189914,-0.316679,-0.305266,0.190672,-0.317047,-0.318412,0.023807
58,1777722919.793674,166.458732,142.700562,135.806050,0.158866,0.134592,0.175215,0.135846,0.107452,0.135657,0.094992,140.959462,129.988021,126.494358,0.155829,-0.443898,-0.486272,0.161659,-0.421211,-0.474983,-0.110225,149.459219,134.225535,129.598255,0.156841,-0.251068,-0.265776,0.153054,-0.244990,-0.271436,0.043685
59,1777722919.852038,165.543045,142.092525,134.681066,0.018867,0.024640,-0.003347,0.028490,0.020752,0.000227,0.091858,141.418013,130.419680,126.366573,0.160973,-0.258488,-0.327602,0.146222,-0.237695,-0.294228,-0.158526,149.459690,134.310628,129.138071,0.113604,-0.164112,-0.219517,0.106978,-0.151546,-0.196076,0.049738
60,1777722919.895137,165.543045,142.092525,134.681066,-0.099631,-0.087325,-0.168901,-0.074319,-0.073988,-0.137931,0.086017,141.418013,130.419680,126.366573,0.141131,-0.036651,-0.104405,0.122764,-0.034183,-0.083804,-0.170656,149.459690,134.310628,129.138071,0.060877,-0.053543,-0.125904,0.057069,-0.047451,-0.101846,0.046341
61,1777722919.959119,165.609911,141.962130,134.626183,-0.168401,-0.171379,-0.272313,-0.152473,-0.156852,-0.244084,0.078604,141.003381,131.430600,127.809467,0.095993,0.181668,0.145003,0.094827,0.157859,0.120362,-0.141218,149.205558,134.941110,130.081706,0.007862,0.063986,0.005898,0.012394,0.052955,-0.001120,0.039433
62,1777722919.978222,165.609911,141.962130,134.626183,-0.194895,-0.214775,-0.303113,-0.191433,-0.205816,-0.288768,0.069924,141.003381,131.430600,127.809467,0.056040,0.336283,0.326419,0.072103,0.306059,0.283133,-0.077178,149.205558,134.941110,130.081706,-0.027605,0.152597,0.116575,-0.015743,0.135434,0.092499,0.034660
63,1777722920.005467,165.763166,142.111391,135.050296,-0.189668,-0.214672,-0.268039,-0.192633,-0.210603,-0.266452,0.059396,140.863736,131.342265,127.659510,0.041144,0.406658,0.403233,0.063235,0.390402,0.376781,0.001903,149.163546,134.931974,130.123105,-0.035793,0.199548,0.179476,-0.022054,0.190067,0.162370,0.035951
64,1777722920.032067,165.763166,142.111391,135.050296,-0.165885,-0.177915,-0.190621,-0.169417,-0.173138,-0.192428,0.046501,140.863736,131.342265,127.659510,0.060278,0.411413,0.396204,0.069290,0.408093,0.390194,0.063708,149.163546,134.931974,130.123105,-0.015109,0.214971,0.200595,-0.010279,0.214349,0.195987,0.043882
65,1777722920.058215,165.795266,142.242604,135.297041,-0.131593,-0.110244,-0.087408,-0.131943,-0.101551,-0.084769,0.031704,141.420034,131.182671,127.324683,0.096387,0.370720,0.332232,0.081537,0.372674,0.337365,0.084361,149.545111,134.869315,129.982136,0.020394,0.210399,0.192352,0.010377,0.214599,0.196654,0.051771
66,1777722920.083391,165.795266,142.242604,135.297041,-0.089661,-0.016393,0.031968,-0.085317,-0.009171,0.039435,0.015311,141.420034,131.182671,127.324683,0.106744,0.305685,0.243637,0.086520,0.307935,0.249402,0.067014,149.545111,134.869315,129.982136,0.041276,0.198326,0.173081,0.029241,0.202233,0.179413,0.049497
67,1777722920.120374,165.871746,142.711095,135.704142,-0.043827,0.086936,0.152320,-0.039164,0.083827,0.156198,-0.002944,141.077092,131.052578,127.212172,0.080672,0.234448,0.153188,0.074898,0.237566,0.156907,0.022587,149.341977,134.938750,130.042829,0.039172,0.185277,0.152898,0.036877,0.186320,0.156671,0.033669
68,1777722920.144415,165.871746,142.711095,135.704142,0.001113,0.170880,0.252503,-0.007528,0.153917,0.236544,-0.023304,141.077092,131.052578,127.212172,0.039775,0.172116,0.074079,0.044942,0.181234,0.084224,-0.039125,149.341977,134.938750,130.042829,0.026888,0.171704,0.133553,0.027452,0.172128,0.134997,0.006330
69,1777722920.186041,166.245630,143.009576,136.344277,0.030121,0.212574,0.302589,0.005215,0.186144,0.262660,-0.045862,140.959635,130.863455,126.960417,-0.002504,0.133985,0.023047,0.003987,0.150548,0.042537,-0.102612,149.388300,134.912162,130.088370,0.008371,0.160181,0.116228,0.004396,0.162413,0.115911,-0.028313
70,1777722920.201984,166.245630,143.009576,136.344277,0.018030,0.195204,0.264016,0.008023,0.180085,0.235919,-0.070278,140.959635,130.863455,126.960417,-0.040986,0.135535,0.020453,-0.036422,0.146712,0.028470,-0.150276,149.388300,134.912162,130.088370,-0.021314,0.155425,0.101641,-0.021607,0.157836,0.097620,-0.062535
71,1777722920.246197,165.439201,142.366716,135.319822,-0.017371,0.135646,0.157855,0.009663,0.147414,0.171980,-0.094763,140.949197,131.258495,127.534066,-0.074392,0.169377,0.055734,-0.072871,0.165738,0.039966,-0.167698,149.112532,134.961236,130.129318,-0.055385,0.158134,0.089774,-0.045360,0.159630,0.083971,-0.086467
72,1777722920.272330,165.439201,142.366716,135.319822,-0.015760,0.084095,0.064468,0.012601,0.106147,0.094778,-0.114179,140.949197,131.258495,127.534066,-0.105104,0.205454,0.087731,-0.109933,0.200553,0.079946,-0.147594,149.112532,134.961236,130.129318,-0.075322,0.165001,0.079977,-0.069088,0.169084,0.084890,-0.091214
73,1777722920.311269,166.265998,142.561788,135.586715,0.024143,0.059750,0.016799,0.015805,0.070750,0.030595,-0.120180,141.011285,131.117622,126.937760,-0.137636,0.231509,0.116606,-0.148589,0.238347,0.143787,-0.089665,149.429522,134.932344,129.820745,-0.083710,0.174256,0.083337,-0.093791,0.182481,0.106056,-0.070609
74,1777722920.323421,166.265998,142.561788,135.586715,0.044528,0.050625,0.000083,0.015245,0.046944,-0.000639,-0.105498,141.011285,131.117622,126.937760,-0.178289,0.253189,0.183607,-0.183384,0.261903,0.215923,-0.005496,149.429522,134.932344,129.820745,-0.104017,0.185668,0.122432,-0.117174,0.190250,0.143735,-0.031655
75,1777722920.376132,166.030388,142.747064,135.654874,0.025769,0.044221,0.005614,0.006677,0.032528,0.004479,-0.068343,140.629264,131.459866,127.886371,-0.216358,0.257443,0.273103,-0.206157,0.250445,0.268838,0.079367,149.096305,135.222265,130.475872,-0.135649,0.186369,0.183940,-0.135212,0.177806,0.180719,0.001938
76,1777722920.427754,166.030388,142.747064,135.654874,-0.013154,0.027952,0.031112,-0.007578,0.022473,0.036565,-0.013653,140.629264,131.459866,127.886371,-0.224152,0.212748,0.312562,-0.209115,0.183293,0.266847,0.142134,149.096305,135.222265,130.475872,-0.153820,0.151149,0.218745,-0.141936,0.129687,0.190086,0.011397
77,1777722920.456672,165.526571,142.452290,135.703318,-0.043323,0.006280,0.074387,-0.015115,0.015270,0.085238,0.047950,140.860786,131.473829,128.149666,-0.195153,0.098847,0.253341,-0.188450,0.054899,0.186468,0.173540,149.082714,135.133316,130.667550,-0.144543,0.067992,0.193690,-0.130672,0.041690,0.152724,-0.006611
