frame_idx,timestamp,A_forehead_R_raw,A_forehead_G_raw,A_forehead_B_raw,A_forehead_R_BPF,A_forehead_G_BPF,A_forehead_B_BPF,A_forehead_R_BPFSG,A_forehead_G_BPFSG,A_forehead_B_BPFSG,A_forehead_rPPG,B_cheek_R_raw,B_cheek_G_raw,B_cheek_B_raw,B_cheek_R_BPF,B_cheek_G_BPF,B_cheek_B_BPF,B_cheek_R_BPFSG,B_cheek_G_BPFSG,B_cheek_B_BPFSG,B_cheek_rPPG,C_combined_R_raw,C_combined_G_raw,C_combined_B_raw,C_combined_R_BPF,C_combined_G_BPF,C_combined_B_BPF,C_combined_R_BPFSG,C_combined_G_BPFSG,C_combined_B_BPFSG,C_combined_rPPG
30,1778582014.579105,161.743511,127.957309,117.984119,-1.337178,-0.349026,0.845347,-1.145921,-0.188343,0.962537,-0.189804,165.348216,134.148505,124.958920,-2.160340,-0.335955,1.232604,-2.116543,-0.319746,1.202968,-0.010757,164.146648,132.084773,122.633986,-1.885953,-0.340312,1.103518,-1.793002,-0.275945,1.122824,-0.020988
31,1778582014.813003,162.348764,128.588021,118.502738,-1.326117,-0.819686,0.088613,-1.215023,-0.727495,0.151035,-0.223963,157.364659,125.521064,116.304708,-4.527245,-3.235739,-1.957463,-4.059977,-2.754402,-1.522610,-0.078498,159.026027,126.543383,117.037385,-3.460203,-2.430388,-1.275438,-3.111659,-2.078766,-0.964728,-0.007573
32,1778582015.014948,164.138430,129.108127,118.354683,-1.053620,-1.080252,-0.505118,-1.072895,-1.082294,-0.488947,-0.215996,154.809226,121.914187,111.714583,-6.280707,-5.668150,-4.771706,-5.950064,-5.329239,-4.431060,-0.104520,157.918961,124.312167,113.927950,-4.538344,-4.138851,-3.349510,-4.324341,-3.913591,-3.117022,0.003872
33,1778582015.124310,163.642355,127.831549,116.102543,-0.707502,-1.227337,-0.945707,-0.788583,-1.253517,-0.904466,-0.170491,161.910511,128.520154,117.581485,-7.253585,-7.366309,-6.842523,-7.317142,-7.419591,-6.844817,-0.089466,162.487792,128.290619,117.088504,-5.071557,-5.319985,-4.876918,-5.140956,-5.364233,-4.864700,0.025639
34,1778582015.265867,165.489038,129.048123,117.408213,-0.417387,-1.288479,-1.167854,-0.481436,-1.310432,-1.133238,-0.111127,157.512239,122.755109,111.651980,-7.827971,-8.610039,-8.356261,-7.942425,-8.682777,-8.366944,-0.058551,160.171172,124.852780,113.570724,-5.357776,-6.169519,-5.960125,-5.455428,-6.225329,-5.955709,0.047435
35,1778582015.428517,163.506831,127.867316,116.795423,-0.247106,-1.318461,-1.233581,-0.260562,-1.325469,-1.244203,-0.063316,156.406654,121.128062,109.910800,-7.857925,-9.130515,-9.013096,-7.743268,-8.933828,-8.783925,-0.034963,158.773379,123.374480,112.205675,-5.320985,-6.526497,-6.419925,-5.249033,-6.397709,-6.270684,0.057282
36,1778582015.580340,163.796640,127.648320,117.187840,-0.123932,-1.302250,-1.224057,-0.151591,-1.316219,-1.276879,-0.027862,157.385706,121.989062,111.587412,-6.998587,-8.502230,-8.423497,-6.702045,-8.107426,-8.041144,-0.021004,159.522684,123.875481,113.454221,-4.707035,-6.102236,-6.023684,-4.518560,-5.843690,-5.786389,0.056061
37,1778582015.746303,165.005760,128.578080,117.448000,-0.055138,-1.249129,-1.209067,-0.105310,-1.271574,-1.258705,0.003818,158.149796,122.704579,112.200686,-5.157621,-6.610570,-6.548987,-4.845685,-6.249141,-6.222598,-0.011322,160.435117,124.662413,113.949791,-3.456793,-4.823423,-4.769013,-3.265560,-4.589952,-4.567967,0.050334
38,1778582015.862519,163.172215,127.198054,116.311446,-0.102113,-1.206426,-1.223020,-0.064678,-1.185751,-1.210058,0.035446,163.469097,130.174566,119.793663,-2.442147,-3.644638,-3.621266,-2.331604,-3.579151,-3.584882,-0.004841,163.370136,129.182395,118.632924,-1.662136,-2.831901,-2.821851,-1.575962,-2.781351,-2.793274,0.043425
39,1778582016.001743,161.140625,126.576593,115.438572,-0.080733,-1.089876,-1.172601,0.008409,-1.053271,-1.124271,0.074563,170.147560,137.373596,126.774140,0.636116,-0.313118,-0.355084,0.468081,-0.554913,-0.602954,-0.000733,167.145248,133.774595,122.995617,0.397167,-0.572037,-0.627590,0.314857,-0.721032,-0.776726,0.037019
40,1778582016.151052,164.513191,128.326365,116.827277,0.105462,-0.880626,-1.021725,0.124451,-0.881059,-0.998501,0.123214,174.046226,140.612085,129.524209,3.387234,2.607235,2.499111,3.095951,2.285538,2.190161,0.001659,170.868547,136.516845,125.291898,2.293310,1.444614,1.325499,2.105451,1.230006,1.127273,0.031722
41,1778582016.278313,162.607801,127.002304,115.607801,0.312949,-0.664381,-0.826272,0.283237,-0.680861,-0.842233,0.165077,175.344549,142.555710,131.738969,5.417066,4.759455,4.616500,5.179739,4.516628,4.387838,0.002794,171.098967,137.371241,126.361913,3.715693,2.951510,2.802243,3.547572,2.784132,2.644481,0.027300
42,1778582016.454957,163.682837,127.861994,117.138006,0.502169,-0.448139,-0.625867,0.475095,-0.462400,-0.667254,0.182017,176.469431,143.580906,132.516393,6.653583,6.075345,5.929111,6.530249,5.939526,5.804316,0.002917,172.207233,138.341269,127.390264,4.603111,3.900851,3.744118,4.511865,3.805551,3.647126,0.022874
43,1778582016.565119,163.311475,127.599532,116.245567,0.667347,-0.244882,-0.479291,0.664789,-0.246541,-0.492603,0.167747,175.701543,143.059306,132.151302,7.178262,6.631533,6.510604,7.172916,6.609151,6.493423,0.002071,171.571520,137.906048,126.849390,5.007957,4.339395,4.180639,5.003540,4.323920,4.164747,0.017157
44,1778582016.620024,162.848946,127.246738,115.650719,0.799499,-0.059961,-0.362172,0.833162,-0.041766,-0.328241,0.124434,174.787850,141.931823,131.084474,7.193293,6.647988,6.571380,7.260569,6.710596,6.628268,0.000122,170.808215,137.036794,125.939889,5.062028,4.412005,4.260196,5.118100,4.459809,4.309432,0.009798
45,1778582016.681200,162.947575,127.533811,116.002049,0.935595,0.132085,-0.209060,0.973193,0.151341,-0.179165,0.061136,174.822469,141.899904,131.271070,6.898954,6.362529,6.323935,6.957450,6.435561,6.386640,-0.003179,170.864171,137.111206,126.181397,4.911168,4.285715,4.146270,4.962697,4.340821,4.198039,0.001970
46,1778582016.703934,163.115949,127.626878,116.133880,1.058232,0.310331,-0.043940,1.048595,0.313044,-0.054422,-0.007522,174.924397,141.941659,131.096336,6.363719,5.890999,5.868758,6.381206,5.936703,5.909093,-0.008136,170.988248,137.170065,126.108850,4.595223,4.030777,3.897859,4.603669,4.062150,3.921255,-0.005222
47,1778582016.723870,163.880510,127.761364,116.603306,1.084649,0.438541,0.070781,1.019718,0.417107,0.037564,-0.058965,174.100784,141.448725,130.623627,5.608799,5.281654,5.259784,5.595808,5.304235,5.277756,-0.015045,170.694026,136.886272,125.950187,4.100749,3.667283,3.530117,4.070444,3.675192,3.531025,-0.011060
48,1778582016.743017,163.260503,128.023244,116.023933,0.927435,0.475049,0.097210,0.866338,0.439968,0.079292,-0.077402,173.761310,141.301587,130.491468,4.680361,4.584478,4.550007,4.640913,4.574794,4.533337,-0.024174,170.261041,136.875473,125.668956,3.429385,3.214668,3.065741,3.382722,3.196518,3.048655,-0.014617
49,1778582016.761291,162.445014,127.522541,115.860827,0.594308,0.392129,0.054342,0.588415,0.369861,0.058149,-0.070312,173.290935,141.564995,130.739826,3.598010,3.799197,3.732000,3.568443,3.769770,3.706163,-0.036433,169.675628,136.884177,125.780160,2.596776,2.663507,2.506114,2.575101,2.636467,2.490158,-0.010882
50,1778582016.792920,161.239413,127.128074,115.611168,0.179598,0.212897,-0.029886,0.213412,0.216440,-0.021416,-0.050385,171.009547,140.159209,128.774735,2.430211,2.928120,2.828398,2.454691,2.921112,2.833136,-0.050223,167.752835,135.815497,124.386879,1.680007,2.023046,1.875637,1.707598,2.019555,1.881618,0.006109
51,1778582016.827397,161.150385,126.614085,115.457176,-0.236916,-0.016162,-0.146774,-0.215557,-0.002454,-0.150695,-0.024706,170.211572,139.598650,128.723047,1.334998,2.053611,1.944506,1.384595,2.070534,1.961552,-0.059385,167.191176,135.270462,124.301090,0.811027,1.363687,1.247413,0.851211,1.379538,1.257470,0.032339
52,1778582016.855284,160.602041,126.383573,115.189696,-0.641640,-0.260026,-0.289507,-0.655848,-0.264448,-0.313465,-0.000053,169.655256,138.995757,128.047637,0.401783,1.249367,1.131151,0.434075,1.264433,1.142815,-0.059768,166.637517,134.791696,123.761657,0.053976,0.746236,0.657598,0.070767,0.754806,0.657388,0.057666
53,1778582016.888789,160.285714,126.280361,115.381566,-1.039699,-0.511899,-0.468212,-1.070339,-0.536852,-0.485192,0.018094,168.831533,138.535005,127.247734,-0.352852,0.544920,0.412458,-0.334717,0.556581,0.428994,-0.052133,165.982927,134.450124,123.292344,-0.581801,0.192647,0.118902,-0.579924,0.192103,0.124265,0.074065
54,1778582016.918624,159.706322,125.873569,114.123279,-1.421445,-0.775834,-0.664206,-1.421644,-0.779580,-0.638569,0.026714,168.511056,137.852554,126.764868,-0.910478,-0.027862,-0.157853,-0.888038,-0.004904,-0.137920,-0.039660,165.576145,133.859559,122.551005,-1.080800,-0.277186,-0.326637,-1.065906,-0.263130,-0.304803,0.076435
55,1778582016.953120,158.386720,124.804800,113.928960,-1.723749,-1.001092,-0.793407,-1.670110,-0.955700,-0.750102,0.028957,168.070356,137.706711,126.840749,-1.266388,-0.440356,-0.567074,-1.234339,-0.405085,-0.544834,-0.026927,164.842477,133.406074,122.536819,-1.418842,-0.627268,-0.642519,-1.379596,-0.588623,-0.613257,0.063218
56,1778582017.008735,158.486833,124.821758,114.343647,-1.857780,-1.105971,-0.825597,-1.788991,-1.045847,-0.806625,0.031754,167.914164,137.209214,125.957360,-1.424068,-0.675759,-0.812679,-1.405043,-0.655001,-0.794204,-0.019085,164.771720,133.080062,122.086122,-1.568639,-0.819163,-0.816985,-1.533026,-0.785283,-0.798344,0.037448
57,1778582017.030550,158.387591,124.944371,114.178736,-1.806735,-1.073158,-0.801455,-1.780608,-1.053765,-0.807332,0.037514,168.343530,137.916203,126.626622,-1.417362,-0.751990,-0.887460,-1.431583,-0.763489,-0.885193,-0.020578,165.024883,133.592259,122.477327,-1.547153,-0.859046,-0.858792,-1.547925,-0.860248,-0.859239,0.009145
58,1778582017.063205,159.613904,125.865439,114.654720,-1.645323,-0.970858,-0.759175,-1.677914,-1.004038,-0.773894,0.045460,168.870854,138.201963,126.991136,-1.337007,-0.750554,-0.856211,-1.352663,-0.750570,-0.836041,-0.030493,165.785204,134.089789,122.878998,-1.439779,-0.823989,-0.823865,-1.461080,-0.835059,-0.815325,-0.011679
59,1778582017.097726,159.309773,125.679608,114.135723,-1.477958,-0.886922,-0.719190,-1.534971,-0.937501,-0.740000,0.055335,167.888963,137.097503,125.692718,-1.229358,-0.696198,-0.739050,-1.223483,-0.666792,-0.699747,-0.041949,165.029233,133.291538,121.840386,-1.312225,-0.759773,-0.732430,-1.327313,-0.757028,-0.713165,-0.024301
60,1778582017.151380,159.639124,125.761075,114.830264,-1.351193,-0.853104,-0.693250,-1.392204,-0.884738,-0.717220,0.066838,168.613801,138.096931,127.439859,-1.077041,-0.555437,-0.519370,-1.097269,-0.572348,-0.547848,-0.048696,165.622242,133.984979,123.236661,-1.168425,-0.654659,-0.577330,-1.195580,-0.676478,-0.604305,-0.030435
61,1778582017.225310,159.012640,125.198880,114.097440,-1.252107,-0.844440,-0.692046,-1.248684,-0.839841,-0.693467,0.079625,169.257416,139.244438,128.279106,-0.941722,-0.426548,-0.337249,-0.997785,-0.504202,-0.434539,-0.045811,165.842490,134.562586,123.551884,-1.045184,-0.565845,-0.455515,-1.081418,-0.616081,-0.520848,-0.028881
62,1778582017.263779,158.996215,125.258723,113.975971,-1.133854,-0.816236,-0.677124,-1.080879,-0.774729,-0.649223,0.093378,168.495780,138.119467,127.392723,-0.889429,-0.412928,-0.310387,-0.915845,-0.462440,-0.371483,-0.027426,165.329258,133.832553,122.920472,-0.970904,-0.547364,-0.432633,-0.970857,-0.566537,-0.464063,-0.017639
63,1778582017.298399,158.297729,124.538183,113.861257,-0.924388,-0.711138,-0.597436,-0.874295,-0.667725,-0.566662,0.109112,167.899611,137.769930,126.758991,-0.860244,-0.453687,-0.372459,-0.830833,-0.429495,-0.346984,0.021204,164.698983,133.359347,122.459747,-0.881625,-0.539504,-0.447451,-0.845320,-0.508905,-0.420210,0.010763
64,1778582017.328680,160.151639,125.933231,114.528689,-0.626435,-0.519221,-0.461591,-0.634721,-0.517843,-0.445256,0.125527,167.846384,137.083992,125.900579,-0.767940,-0.440528,-0.394282,-0.721468,-0.381579,-0.332914,0.107085,165.281469,133.367072,122.109949,-0.720771,-0.466759,-0.416718,-0.692552,-0.427000,-0.370361,0.059042
65,1778582017.367708,159.874233,125.841712,114.161606,-0.341692,-0.314863,-0.297554,-0.384002,-0.344667,-0.305902,0.135034,168.116660,137.565097,126.700248,-0.593421,-0.319826,-0.311678,-0.570522,-0.287214,-0.282791,0.201724,165.369184,133.657302,122.520701,-0.509511,-0.318171,-0.306970,-0.508349,-0.306365,-0.290495,0.109371
66,1778582017.397154,160.510758,126.192452,115.300717,-0.133134,-0.150208,-0.140117,-0.154389,-0.174546,-0.177343,0.130555,168.331244,137.834908,126.525844,-0.362772,-0.113190,-0.151742,-0.377871,-0.127790,-0.162734,0.267583,165.724415,133.954090,122.784135,-0.286226,-0.125529,-0.147867,-0.303377,-0.143376,-0.167604,0.140094
67,1778582017.427075,159.540070,125.933466,114.968475,0.022193,-0.021959,-0.047570,0.026614,-0.026343,-0.077902,0.109953,168.861037,138.323294,127.068624,-0.121014,0.119521,0.044882,-0.156888,0.090609,0.030124,0.285278,165.754048,134.193351,123.035241,-0.073278,0.072361,0.014064,-0.095721,0.051625,-0.005885,0.141434
68,1778582017.454434,160.852794,126.263466,114.709602,0.144581,0.079901,-0.018001,0.152992,0.096012,-0.006216,0.073961,168.925362,138.086692,126.716008,0.083644,0.344342,0.261315,0.072059,0.342716,0.269115,0.250600,166.234506,134.145617,122.713872,0.103957,0.256195,0.168210,0.099036,0.260481,0.177338,0.112821
69,1778582017.485806,159.710967,125.731707,114.371827,0.227938,0.177419,0.012453,0.233348,0.196795,0.045652,0.025147,167.861895,137.584541,126.482463,0.283165,0.597179,0.527153,0.293996,0.604676,0.525866,0.173137,165.144919,133.633596,122.445584,0.264756,0.457259,0.355586,0.273780,0.468715,0.365795,0.061612
70,1778582017.523291,160.888490,126.664959,114.998805,0.277344,0.276427,0.066121,0.266925,0.270073,0.078940,-0.032899,168.985632,138.598650,127.550530,0.534124,0.902571,0.844279,0.523752,0.883819,0.809652,0.075771,166.286585,134.620753,123.366622,0.448530,0.693856,0.584893,0.438143,0.679237,0.566081,0.002436
71,1778582017.551892,160.203584,126.396051,114.747138,0.279437,0.341313,0.121002,0.252149,0.309543,0.097856,-0.096433,168.971121,138.466832,127.323294,0.796193,1.210285,1.149117,0.798062,1.209965,1.152594,-0.005423,166.048609,134.443238,123.131242,0.623941,0.920627,0.806412,0.616091,0.909825,0.801015,-0.043392
72,1778582017.579440,160.866391,126.933712,115.731921,0.219234,0.339362,0.133968,0.205318,0.320526,0.104682,-0.167020,167.935980,137.561176,126.079510,1.080660,1.540670,1.483571,1.135448,1.594577,1.561487,-0.048925,165.579451,134.018688,122.630314,0.793518,1.140234,1.033703,0.825405,1.169893,1.075885,-0.064524
73,1778582017.597374,159.819479,125.957690,114.531774,0.117775,0.284040,0.086379,0.146356,0.307319,0.092492,-0.261371,168.428326,138.039363,126.717690,1.476065,1.973825,1.956465,1.516386,2.015779,2.006364,-0.067716,165.558711,134.012139,122.655718,1.023302,1.410563,1.333103,1.059710,1.446292,1.368407,-0.070257
74,1778582017.621241,159.630349,125.946017,114.621626,0.049815,0.243269,0.041956,0.086046,0.272327,0.063561,-0.378265,169.682888,139.088988,128.396830,1.943272,2.471040,2.502739,1.908616,2.442682,2.451478,-0.076852,166.332042,134.707998,123.805095,1.312120,1.728450,1.682478,1.301093,1.719230,1.655505,-0.070234
75,1778582017.667663,160.584702,126.646093,115.145678,0.037801,0.231808,0.025139,0.032405,0.223218,0.030506,-0.469642,169.865612,139.440050,128.443767,2.349970,2.905448,2.946087,2.293077,2.852153,2.870352,-0.079543,166.771975,135.175397,124.011070,1.579247,2.014235,1.972438,1.539520,1.975841,1.923736,-0.066555
76,1778582017.746608,160.277418,126.480007,114.786129,0.019011,0.193776,0.001928,-0.009721,0.167633,-0.000289,-0.490217,169.133626,138.624095,127.480747,2.661819,3.231935,3.247623,2.658350,3.225028,3.240675,-0.077949,166.181557,134.576065,123.249208,1.780883,2.219215,2.165725,1.768993,2.205897,2.160354,-0.060584
77,1778582017.787840,160.472872,126.372490,114.825784,-0.028393,0.116122,-0.018036,-0.045269,0.104617,-0.031268,-0.427525,169.126668,138.679089,127.321197,2.932956,3.490426,3.483398,2.992377,3.542276,3.550515,-0.073424,166.242069,134.576889,123.156059,1.945840,2.365658,2.316253,1.979829,2.396390,2.356588,-0.053078
