frame_idx,timestamp,A_forehead_R_raw,A_forehead_G_raw,A_forehead_B_raw,A_forehead_R_BPF,A_forehead_G_BPF,A_forehead_B_BPF,A_forehead_R_BPFSG,A_forehead_G_BPFSG,A_forehead_B_BPFSG,A_forehead_rPPG,B_cheek_R_raw,B_cheek_G_raw,B_cheek_B_raw,B_cheek_R_BPF,B_cheek_G_BPF,B_cheek_B_BPF,B_cheek_R_BPFSG,B_cheek_G_BPFSG,B_cheek_B_BPFSG,B_cheek_rPPG,C_combined_R_raw,C_combined_G_raw,C_combined_B_raw,C_combined_R_BPF,C_combined_G_BPF,C_combined_B_BPF,C_combined_R_BPFSG,C_combined_G_BPFSG,C_combined_B_BPFSG,C_combined_rPPG
10,1777725142.773613,150.666392,138.670836,128.985352,-0.069884,-0.238848,-0.218777,-0.103840,-0.257789,-0.243348,-0.009061,129.382971,129.522412,118.022318,-0.133041,-0.291834,-0.400152,-0.147078,-0.274762,-0.381568,0.043392,136.477445,132.571887,121.676663,-0.111988,-0.274172,-0.339694,-0.132665,-0.269104,-0.335495,0.040609
11,1777725142.837071,150.666392,138.670836,128.985352,-0.032736,-0.190265,-0.289873,-0.063244,-0.200564,-0.295379,-0.014054,129.382971,129.522412,118.022318,-0.185519,-0.442281,-0.575624,-0.193349,-0.434551,-0.574279,0.040800,136.477445,132.571887,121.676663,-0.134592,-0.358276,-0.480374,-0.149981,-0.356555,-0.481312,0.063673
12,1777725142.900062,150.337647,138.522316,128.443172,-0.053955,-0.171934,-0.380426,-0.049011,-0.167887,-0.360173,-0.020865,128.961018,129.253336,117.782787,-0.264446,-0.606926,-0.776493,-0.254781,-0.603521,-0.777682,0.035573,136.086561,132.342996,121.336249,-0.194283,-0.461929,-0.644471,-0.186191,-0.458309,-0.638512,0.079638
13,1777725142.963413,149.910735,138.656048,128.565455,-0.080952,-0.165402,-0.438938,-0.039168,-0.157799,-0.407761,-0.032348,128.717118,128.748189,116.898208,-0.334593,-0.762720,-0.975559,-0.314896,-0.760939,-0.968482,0.030758,135.781657,132.050809,120.787291,-0.250046,-0.563614,-0.796685,-0.222987,-0.559892,-0.781575,0.086262
14,1777725143.025865,149.910735,138.656048,128.565455,-0.057096,-0.160699,-0.435782,-0.022743,-0.165383,-0.423182,-0.051628,128.717118,128.748189,116.898208,-0.365451,-0.874181,-1.117240,-0.360798,-0.890374,-1.130050,0.028669,135.781657,132.050809,120.787291,-0.262666,-0.636354,-0.890087,-0.248113,-0.648710,-0.894427,0.082677
15,1777725143.276789,150.703833,139.045960,129.319230,0.018255,-0.161033,-0.381755,0.001784,-0.179694,-0.399883,-0.076243,129.308902,129.659931,118.105509,-0.370014,-0.961689,-1.223647,-0.380178,-0.966309,-1.233280,0.030605,136.440546,132.788608,121.843416,-0.240591,-0.694804,-0.943016,-0.252858,-0.704104,-0.955481,0.069124
16,1777725143.651325,151.475410,139.053620,129.513149,0.073822,-0.177715,-0.315404,0.030988,-0.185237,-0.333418,-0.094917,128.754773,127.022854,115.069817,-0.369466,-0.996730,-1.276438,-0.367779,-0.962229,-1.246101,0.037969,136.328319,131.033110,119.884261,-0.221703,-0.723725,-0.956093,-0.234856,-0.703232,-0.941873,0.043407
17,1777725143.749886,150.620043,138.452962,129.163099,0.069955,-0.185482,-0.240564,0.057301,-0.166237,-0.225839,-0.098254,128.683092,129.087686,117.326344,-0.339213,-0.892716,-1.179503,-0.325820,-0.855282,-1.139915,0.048973,135.995409,132.209444,121.271929,-0.202824,-0.656971,-0.866523,-0.198113,-0.625600,-0.835223,0.003774
18,1777725143.905922,150.455782,138.737349,128.990874,0.060127,-0.132681,-0.106793,0.079763,-0.106349,-0.078559,-0.084551,129.100457,128.459302,116.445101,-0.263861,-0.672493,-0.945989,-0.256038,-0.639205,-0.902409,0.056200,136.218899,131.885318,120.627025,-0.155865,-0.492556,-0.666257,-0.144104,-0.461586,-0.627792,-0.042445
19,1777725144.039538,150.715779,139.050937,130.094408,0.091102,-0.010456,0.097666,0.114608,0.008920,0.112756,-0.057142,129.139821,128.866946,117.032882,-0.165426,-0.368451,-0.601918,-0.159853,-0.338534,-0.556054,0.054109,136.331807,132.261610,121.386724,-0.079917,-0.249120,-0.368723,-0.068366,-0.222716,-0.333118,-0.083333
20,1777725144.196705,150.794931,139.316820,130.065504,0.159709,0.157122,0.326487,0.180902,0.174799,0.338461,-0.023069,129.139160,129.705364,117.698331,-0.053806,-0.003869,-0.165470,-0.048687,-0.017035,-0.172774,0.042886,136.357750,132.909183,121.820722,0.017366,0.049795,-0.001484,0.027843,0.046910,-0.002362,-0.109957
21,1777725144.350619,150.753127,139.392528,130.203752,0.263125,0.353868,0.561189,0.274151,0.357245,0.562216,0.008517,129.561364,131.008621,119.726826,0.063144,0.314799,0.240499,0.054094,0.249209,0.157612,0.025904,136.625285,133.803256,123.219135,0.129804,0.327822,0.347395,0.127446,0.285221,0.292480,-0.117230
22,1777725144.470615,151.480744,140.385780,131.369816,0.384065,0.544237,0.772643,0.366634,0.512521,0.739507,0.028804,129.896088,130.920931,119.605673,0.152244,0.483531,0.471909,0.129435,0.414572,0.381437,0.008397,137.090973,134.075880,123.527054,0.229517,0.503766,0.572154,0.208501,0.447221,0.500794,-0.104431
23,1777725144.610326,151.823404,140.771725,131.645161,0.466134,0.653454,0.881040,0.433469,0.611217,0.840460,0.036371,129.741560,130.469336,118.966523,0.189258,0.495769,0.510889,0.172837,0.473363,0.489647,-0.003719,137.102175,133.903466,123.192736,0.281550,0.548331,0.634273,0.259714,0.519314,0.606585,-0.075732
24,1777725144.808402,151.412975,140.035341,130.895139,0.478151,0.655728,0.867364,0.464731,0.642615,0.854222,0.037678,129.719501,130.065478,118.287457,0.183580,0.419718,0.456516,0.187004,0.450962,0.503680,-0.005567,136.950659,133.388766,122.490018,0.281770,0.498388,0.593466,0.279580,0.514847,0.620528,-0.041182
25,1777725144.969233,151.263825,140.110270,131.007571,0.445636,0.596322,0.783842,0.458626,0.609113,0.786635,0.036744,129.332802,129.520349,118.005814,0.165449,0.337197,0.414075,0.179388,0.385740,0.463331,0.001108,136.643143,133.050323,122.339733,0.258845,0.423572,0.537330,0.272467,0.460197,0.571099,-0.009880
26,1777725145.063089,151.019413,139.775676,131.044467,0.403602,0.514412,0.656386,0.422585,0.529408,0.665897,0.033667,129.719977,129.794034,118.707396,0.157865,0.306469,0.423448,0.164704,0.311949,0.414843,0.007209,136.819789,133.121248,122.819753,0.239777,0.375783,0.501094,0.250664,0.384435,0.498528,0.017491
27,1777725145.197141,151.404213,140.143022,130.474984,0.359289,0.420914,0.502900,0.366177,0.428854,0.528205,0.028987,129.738228,131.167964,119.686040,0.153393,0.289554,0.426157,0.156329,0.260165,0.400151,0.004741,136.960223,134.159650,123.282355,0.222025,0.333341,0.451738,0.226278,0.316395,0.442836,0.042731
28,1777725145.266979,151.278414,139.818483,130.604115,0.293933,0.312684,0.358375,0.284224,0.316091,0.384317,0.024132,129.677945,129.844834,118.217118,0.144904,0.234449,0.393300,0.154655,0.254906,0.440749,-0.016635,136.878101,133.169384,122.346117,0.194581,0.260527,0.381658,0.197845,0.275301,0.421938,0.062717
29,1777725145.367296,151.278414,139.818483,130.604115,0.196310,0.196733,0.230450,0.167426,0.187400,0.223444,0.020258,129.677945,129.844834,118.217118,0.140870,0.193877,0.406012,0.149419,0.287182,0.518502,-0.065475,136.878101,133.169384,122.346117,0.159350,0.194829,0.347492,0.155421,0.253921,0.420149,0.070710
30,1777725145.603574,151.742824,140.410652,131.597478,0.046739,0.058548,0.072755,0.020624,0.042778,0.036218,0.017524,130.171750,129.505719,118.759531,0.129545,0.232358,0.504599,0.124354,0.289070,0.554732,-0.131069,137.362108,133.140696,123.038847,0.101943,0.174421,0.360651,0.089778,0.206973,0.381894,0.063855
31,1777725145.756026,150.436349,139.362540,130.640952,-0.148871,-0.112464,-0.158573,-0.137533,-0.112527,-0.185003,0.015563,130.183892,132.539141,121.676317,0.078258,0.267854,0.548719,0.059142,0.168794,0.430816,-0.191433,136.934711,134.813608,124.664529,0.002548,0.141081,0.312955,-0.006416,0.075020,0.225543,0.045343
32,1777725145.930353,150.304444,139.681429,130.496190,-0.315930,-0.279357,-0.431272,-0.283083,-0.271706,-0.441482,0.013762,130.084686,132.950758,121.847673,-0.024763,0.082159,0.305475,-0.058145,-0.123170,0.065485,-0.228011,136.824606,135.194315,124.730512,-0.121818,-0.038346,0.059893,-0.133125,-0.172682,-0.103504,0.021079
33,1777725146.091141,150.463651,139.366349,130.265556,-0.410541,-0.420862,-0.696108,-0.393702,-0.423591,-0.706101,0.011454,130.640783,132.939755,122.828914,-0.188608,-0.456861,-0.371578,-0.220354,-0.577164,-0.538236,-0.228213,137.248405,135.081953,125.307795,-0.262586,-0.444862,-0.479755,-0.278137,-0.525973,-0.594191,-0.001852
34,1777725146.168255,150.651810,139.722336,130.202015,-0.452188,-0.541864,-0.929735,-0.452361,-0.547706,-0.920830,0.008088,129.386114,127.903857,116.506075,-0.398689,-1.169665,-1.318680,-0.396153,-1.108859,-1.268194,-0.187148,136.474679,131.843350,121.071388,-0.416522,-0.960398,-1.189031,-0.414889,-0.921808,-1.152406,-0.016594
35,1777725146.229769,150.526598,139.118434,129.220977,-0.460246,-0.635912,-1.080981,-0.459090,-0.626155,-1.030915,0.004224,129.263259,128.516201,116.440501,-0.572495,-1.696866,-2.093413,-0.537435,-1.553249,-1.912722,-0.108970,136.351039,132.050278,120.700660,-0.535078,-1.343214,-1.755936,-0.511320,-1.244218,-1.618787,-0.018101
36,1777725146.293201,150.526598,139.118434,129.220977,-0.435050,-0.670560,-1.070045,-0.431883,-0.650474,-1.013454,0.001845,129.263259,128.516201,116.440501,-0.646224,-1.877473,-2.436687,-0.601664,-1.738118,-2.253946,-0.003059,136.351039,132.050278,120.700660,-0.575833,-1.475168,-1.981140,-0.545071,-1.375570,-1.840449,-0.005981
37,1777725146.355853,150.860021,139.394112,130.187328,-0.384263,-0.629208,-0.885691,-0.388727,-0.616371,-0.872172,0.003394,129.099020,127.668725,115.800588,-0.598072,-1.675697,-2.291535,-0.565998,-1.577550,-2.170672,0.115643,136.352687,131.577188,120.596168,-0.526802,-1.326867,-1.822920,-0.506908,-1.257157,-1.737839,0.013214
38,1777725146.419295,150.886345,139.623693,130.927825,-0.330461,-0.532161,-0.609732,-0.341420,-0.529485,-0.631458,0.009823,130.168986,131.334922,119.744758,-0.441766,-1.131983,-1.717712,-0.438987,-1.121339,-1.704231,0.221310,137.074772,134.097846,123.472447,-0.404664,-0.932042,-1.348385,-0.406465,-0.924054,-1.346640,0.029701
39,1777725146.481628,150.886345,139.623693,130.927825,-0.282670,-0.395242,-0.312327,-0.298991,-0.407334,-0.336752,0.018923,130.168986,131.334922,119.744758,-0.233825,-0.445345,-0.934196,-0.255226,-0.502447,-1.004970,0.287915,137.074772,134.097846,123.472447,-0.250107,-0.428644,-0.726906,-0.269814,-0.470743,-0.782231,0.036992
40,1777725146.544750,151.118571,140.398095,131.385556,-0.242866,-0.241235,-0.015507,-0.259772,-0.267062,-0.035854,0.027572,130.958604,133.451299,122.746573,-0.025007,0.214067,-0.143107,-0.050260,0.145834,-0.226801,0.302219,137.678593,135.766898,125.626234,-0.097627,0.062300,-0.100573,-0.120097,0.008202,-0.163152,0.033448
41,1777725146.623478,150.737937,140.021429,131.568413,-0.204587,-0.096607,0.264472,-0.201753,-0.107911,0.250047,0.033837,130.645112,133.092082,121.691288,0.156685,0.747947,0.530880,0.149301,0.703212,0.494134,0.264672,137.342720,135.401864,124.983663,0.036261,0.466429,0.442078,0.032283,0.432837,0.412772,0.020816
42,1777725146.702946,150.737937,140.021429,131.568413,-0.137805,0.055100,0.521729,-0.098686,0.084110,0.532454,0.036699,130.645112,133.092082,121.691288,0.323446,1.148155,1.111796,0.330184,1.101819,1.079735,0.187807,137.342720,135.401864,124.983663,0.169696,0.783803,0.915107,0.187227,0.762583,0.897308,0.003255
43,1777725146.781752,150.109069,139.622549,131.320619,0.005222,0.259157,0.780769,0.056687,0.311752,0.825782,0.036000,131.091117,134.907303,124.682672,0.487865,1.403047,1.585432,0.493168,1.356644,1.539252,0.094751,137.430434,136.479052,126.895321,0.326984,1.021751,1.317211,0.347674,1.008347,1.301428,-0.013495
44,1777725146.860614,151.371840,140.372160,131.692960,0.234922,0.533065,1.064434,0.248674,0.557993,1.111747,0.032469,130.979514,132.618928,121.661568,0.637264,1.501109,1.896332,0.642928,1.521004,1.919299,0.017161,137.776956,135.203339,125.005366,0.503150,1.178427,1.619033,0.511510,1.200001,1.650115,-0.023160
45,1777725147.142915,151.961280,141.372160,132.093440,0.470934,0.814051,1.353031,0.442104,0.788244,1.345895,0.027650,131.268539,132.678717,122.487764,0.765505,1.569274,2.167013,0.775744,1.646642,2.252823,-0.027493,138.166119,135.576531,125.689656,0.667315,1.317533,1.895686,0.664531,1.360509,1.950514,-0.024193
46,1777725147.353066,152.121280,141.691360,133.815840,0.626944,1.000923,1.548119,0.585971,0.952403,1.478955,0.021700,131.177976,132.743048,122.297831,0.867393,1.703482,2.484056,0.872778,1.766837,2.543206,-0.050210,138.159077,135.725819,126.137167,0.787244,1.469296,2.172077,0.777176,1.495359,2.188456,-0.021301
47,1777725147.547901,152.166190,141.549841,133.363492,0.674212,1.045362,1.526699,0.634897,1.003390,1.461262,0.012122,131.693543,134.058622,124.635191,0.924274,1.858318,2.762926,0.907942,1.876263,2.760820,-0.064021,138.517759,136.555695,127.544625,0.840920,1.587333,2.350851,0.816927,1.585305,2.327634,-0.017856
48,1777725147.659889,152.008800,141.372960,131.980320,0.613362,0.954334,1.301880,0.582599,0.927339,1.271472,-0.005327,131.778365,133.624212,123.524472,0.898361,1.948804,2.881631,0.862366,1.916952,2.830492,-0.072887,138.521843,136.207128,126.343088,0.803361,1.617314,2.355047,0.769110,1.587081,2.310818,-0.014116
49,1777725147.781954,151.914173,141.112598,132.686929,0.459620,0.753194,0.951085,0.464079,0.754325,0.943093,-0.032088,131.575667,134.565386,124.681548,0.767036,1.909740,2.778006,0.736170,1.820241,2.672125,-0.080506,138.355169,136.747790,127.350008,0.664564,1.524225,2.169032,0.645473,1.464936,2.095781,-0.008530
50,1777725147.918126,150.296109,140.058824,131.065411,0.283479,0.499143,0.513418,0.328286,0.533710,0.547378,-0.061357,131.191977,135.460323,125.444698,0.546580,1.631919,2.351254,0.550241,1.557994,2.263412,-0.089266,137.560021,136.993157,127.318269,0.458880,1.254327,1.738642,0.476256,1.216566,1.691400,0.001153
51,1777725148.073461,151.228480,140.071680,130.030560,0.168256,0.267060,0.094192,0.211859,0.304399,0.154297,-0.083481,130.136541,131.675102,121.056081,0.297426,1.120355,1.620870,0.334132,1.141175,1.640385,-0.098138,137.167187,134.473961,124.047574,0.254369,0.835923,1.111977,0.293374,0.862250,1.145022,0.013751
52,1777725148.213034,150.868480,140.116480,130.788480,0.112221,0.078865,-0.228136,0.126560,0.085712,-0.204751,-0.092391,130.398591,131.981646,121.207824,0.084332,0.564322,0.817501,0.109273,0.599038,0.863192,-0.104248,137.221887,134.693258,124.401376,0.093628,0.402503,0.468956,0.115035,0.427929,0.507211,0.025668
53,1777725148.406494,151.434496,140.551843,130.698980,0.079033,-0.100783,-0.496836,0.060768,-0.122027,-0.525165,-0.085785,130.338154,132.205043,120.792455,-0.089451,0.024794,0.042855,-0.110452,-0.013926,0.014822,-0.105062,137.370268,134.987310,124.094630,-0.033289,-0.017065,-0.137042,-0.053379,-0.049960,-0.165173,0.033821
54,1777725148.529435,151.675129,139.874067,130.600796,0.022565,-0.297354,-0.758288,-0.014319,-0.328137,-0.803969,-0.065330,130.821769,131.327392,120.231319,-0.265674,-0.542192,-0.723947,-0.306679,-0.595467,-0.773947,-0.098651,137.772889,134.176284,123.687812,-0.169594,-0.460580,-0.735394,-0.209226,-0.506357,-0.783954,0.036170
55,1777725148.670405,151.272712,140.256583,130.360599,-0.090115,-0.507534,-1.019750,-0.121132,-0.533261,-1.042929,-0.036740,129.870874,130.083177,118.379782,-0.461593,-1.085653,-1.427864,-0.461165,-1.042985,-1.377733,-0.083886,137.004820,133.474312,122.373388,-0.337767,-0.892947,-1.291826,-0.347821,-0.873077,-1.266131,0.032076
56,1777725148.845542,151.052766,139.181523,128.820697,-0.239645,-0.709505,-1.226480,-0.249054,-0.708427,-1.214335,-0.009663,128.751591,127.396914,115.572517,-0.603324,-1.434907,-1.879562,-0.556495,-1.300446,-1.728286,-0.060628,136.185316,131.325117,119.988577,-0.482098,-1.193106,-1.661868,-0.454015,-1.103106,-1.556969,0.022738
57,1777725149.011702,150.552191,138.966711,129.539478,-0.385090,-0.842714,-1.300929,-0.363488,-0.801396,-1.251241,0.008906,129.322469,128.439344,116.537608,-0.612397,-1.434198,-1.907178,-0.571379,-1.336703,-1.791889,-0.029923,136.399043,131.948467,120.871565,-0.536628,-1.237037,-1.705095,-0.502082,-1.158268,-1.611673,0.012070
58,1777725149.107122,150.102560,138.508160,128.311360,-0.472275,-0.844262,-1.205899,-0.429787,-0.777431,-1.114511,0.018642,129.504449,129.969318,118.186967,-0.510319,-1.159037,-1.596507,-0.494828,-1.157632,-1.584315,0.008058,136.370486,132.815599,121.561765,-0.497638,-1.054112,-1.466304,-0.473147,-1.030898,-1.427714,0.005342
59,1777725149.215713,150.102560,138.508160,128.311360,-0.455620,-0.678655,-0.885401,-0.427621,-0.638271,-0.823715,0.019665,129.504449,129.969318,118.186967,-0.343457,-0.795603,-1.153816,-0.343891,-0.834654,-1.196315,0.054392,136.370486,132.815599,121.561765,-0.380845,-0.756621,-1.064344,-0.371801,-0.769193,-1.072115,0.001378
60,1777725149.459441,150.977123,140.143515,131.043779,-0.354109,-0.391378,-0.396734,-0.359081,-0.414315,-0.439332,0.012470,130.058491,130.273359,118.974509,-0.149361,-0.443739,-0.712903,-0.165793,-0.485080,-0.772691,0.104613,137.031368,133.563411,122.997599,-0.217610,-0.426285,-0.607513,-0.230223,-0.461492,-0.661571,-0.009042
61,1777725149.642678,150.828640,140.364480,131.624960,-0.227774,-0.108968,0.042651,-0.245384,-0.156111,-0.040469,0.000110,130.176122,130.777716,119.327215,0.018639,-0.171661,-0.381251,-0.010630,-0.217688,-0.448880,0.146073,137.060294,133.973304,123.426464,-0.063499,-0.150763,-0.239950,-0.088882,-0.197162,-0.312743,-0.029992
62,1777725149.807387,150.821600,139.963200,130.334240,-0.098216,0.109531,0.341970,-0.112276,0.083911,0.302136,-0.013791,130.192343,130.547738,118.852058,0.123968,-0.041095,-0.225787,0.096659,-0.082808,-0.283468,0.165122,137.068762,133.686225,122.679452,0.049907,0.009114,-0.036534,0.027014,-0.027235,-0.088267,-0.058132
63,1777725149.978342,151.245885,140.270408,131.246050,0.025466,0.277066,0.545522,0.020511,0.270480,0.541489,-0.025789,130.028921,130.115221,118.799407,0.160855,-0.056156,-0.246330,0.151606,-0.079318,-0.267366,0.153748,137.101242,133.500283,122.948288,0.115725,0.054918,0.017621,0.107908,0.037281,0.002252,-0.092825
64,1777725150.064794,150.579040,139.974240,130.427840,0.138131,0.400473,0.669378,0.145996,0.400789,0.674238,-0.033189,129.510753,129.952725,117.463756,0.153632,-0.185546,-0.391004,0.161574,-0.192668,-0.374647,0.111863,136.533515,133.293230,121.785117,0.148465,0.009794,-0.037543,0.156382,0.005151,-0.025019,-0.134286
65,1777725150.198034,150.964327,140.135059,130.637631,0.259637,0.487366,0.736216,0.267134,0.493821,0.737427,-0.034639,129.523923,129.008101,117.223313,0.139492,-0.378460,-0.565326,0.146264,-0.387288,-0.560768,0.047487,136.670724,132.717087,121.694752,0.179540,-0.089851,-0.131479,0.186554,-0.093585,-0.128036,-0.178137
66,1777725150.261275,151.157670,139.788512,130.609118,0.379398,0.550584,0.762504,0.381414,0.560538,0.764288,-0.031378,129.556358,129.407539,117.719617,0.128873,-0.582725,-0.729683,0.130871,-0.593185,-0.750412,-0.024831,136.756795,132.867864,122.016118,0.212381,-0.204955,-0.232288,0.214385,-0.208611,-0.245512,-0.215506
67,1777725150.325512,150.818137,139.945853,130.256090,0.480226,0.602117,0.752606,0.479613,0.602578,0.768186,-0.025945,129.288072,128.892067,117.394692,0.121552,-0.778420,-0.902916,0.133856,-0.740618,-0.874544,-0.089096,136.464760,132.576662,121.681825,0.241110,-0.318241,-0.351075,0.249108,-0.292886,-0.326967,-0.239543
68,1777725150.403440,151.256887,140.226584,129.906336,0.559853,0.628212,0.737990,0.550874,0.620333,0.754359,-0.018921,128.963294,126.780456,114.707143,0.139019,-0.867696,-0.982189,0.159781,-0.786340,-0.899690,-0.137137,136.394491,131.262499,119.773541,0.279297,-0.369060,-0.408796,0.290145,-0.317449,-0.348340,-0.247422
69,1777725150.464666,151.143680,139.622284,130.383641,0.596447,0.616372,0.726828,0.586237,0.614187,0.724162,-0.009495,129.350056,129.128376,117.537978,0.190598,-0.762801,-0.859995,0.200792,-0.722762,-0.825886,-0.166650,136.614598,132.626345,121.819866,0.325881,-0.303077,-0.331054,0.329274,-0.277112,-0.309203,-0.229150
70,1777725150.527801,150.892152,139.870582,130.286710,0.581963,0.579001,0.683447,0.582936,0.582903,0.675656,0.003093,129.384293,129.000667,117.466069,0.247571,-0.547877,-0.632989,0.242564,-0.566423,-0.658698,-0.170631,136.553579,132.623972,121.739616,0.359035,-0.172251,-0.194177,0.356021,-0.183315,-0.213913,-0.170712
71,1777725150.604885,150.695030,139.430217,129.715602,0.533153,0.520203,0.596269,0.538874,0.523061,0.598657,0.022371,129.471962,129.850338,117.887191,0.277591,-0.322118,-0.402096,0.265208,-0.347811,-0.411250,-0.136491,136.546318,133.043631,121.829994,0.362778,-0.041344,-0.069308,0.356430,-0.057520,-0.074614,-0.048543
72,1777725150.667939,150.695030,139.430217,129.715602,0.457679,0.443612,0.483992,0.452471,0.436897,0.478204,0.051398,129.471962,129.850338,117.887191,0.259191,-0.132406,-0.180717,0.244909,-0.132666,-0.149234,-0.061656,136.546318,133.043631,121.829994,0.325354,0.059600,0.040852,0.314096,0.057189,0.059912,0.147990
73,1777725150.746721,150.712640,139.520244,129.907834,0.343622,0.339659,0.331221,0.327012,0.329253,0.307908,0.084426,129.284321,129.240154,117.415885,0.181351,0.025080,0.050050,0.165320,0.014303,0.047044,0.032317,136.427094,132.666850,121.579868,0.235442,0.129940,0.143774,0.219218,0.119287,0.133999,0.367443
74,1777725150.824995,150.216032,138.743175,129.163333,0.186964,0.205207,0.119639,0.171037,0.204710,0.096692,0.111073,129.252165,131.579095,120.748106,0.043869,0.124754,0.223327,0.026895,0.075008,0.142363,0.115972,136.240120,133.967121,123.553182,0.091567,0.151571,0.188764,0.074942,0.118242,0.127139,0.535918
75,1777725151.106339,150.036960,138.743840,128.812480,0.007149,0.066415,-0.123917,0.003478,0.071444,-0.131914,0.123521,128.819244,130.255562,119.166574,-0.143155,0.084691,0.194492,-0.154813,0.051887,0.123839,0.168479,135.891816,133.084988,122.381876,-0.093053,0.078599,0.088356,-0.102049,0.058406,0.038588,0.607323
76,1777725151.405023,149.432480,138.427520,128.261120,-0.166200,-0.065093,-0.360085,-0.146113,-0.060327,-0.341696,0.117501,128.563126,129.731461,118.460790,-0.351806,-0.046668,0.006306,-0.352830,-0.046895,-0.007966,0.177283,135.519577,132.630147,121.727567,-0.289938,-0.052810,-0.115824,-0.283924,-0.051372,-0.119209,0.563768
